word,x,y,x+1 dist,x-1 dist,y+1 dist,y-1 dist,width,height,table
CONSULTATION,1134,98,326.0,0,513.0,0,301,34,0
DRAFT,1460,98,816.0,326.0,513.0,0,126,34,0
Table,680,335,153.0,816.0,513.0,513.0,122,34,0
7-3.,833,335,151.0,153.0,760.0,513.0,89,34,0
Characteristics,984,335,403.0,151.0,760.0,513.0,372,35,0
of,1387,335,76.0,403.0,760.0,513.0,43,35,0
spent-fuel,1463,335,278.0,76.0,760.0,513.0,246,44,0
assembliesa,1741,335,393.0,278.0,760.0,513.0,276,48,0
Pressurized,1410,546,557.0,393.0,760.0,760.0,277,36,1
Boiling,1967,546,1387.0,557.0,831.0,760.0,175,44,1
Characteristic,581,597,805.0,1387.0,831.0,831.0,351,35,1
water,1386,597,153.0,805.0,480.0,831.0,124,31,1
reactor,1539,597,352.0,153.0,480.0,831.0,173,32,1
water,1891,597,154.0,352.0,480.0,831.0,125,31,1
reactor,2045,597,1021.0,154.0,480.0,831.0,171,31,1
MECHANICAL,1036,747,277.0,1021.0,480.0,480.0,248,35,1
CHARACTERISTICS,1313,747,938.0,277.0,663.0,480.0,374,35,1
Overall,381,846,203.0,938.0,663.0,663.0,170,35,1
length,584,846,183.0,203.0,50.0,663.0,147,43,1
(in.),767,846,649.0,183.0,50.0,663.0,109,45,1
149-186,1416,846,503.0,649.0,50.0,663.0,170,33,1
84-179,1919,846,1542.0,503.0,50.0,663.0,148,34,1
Width,378,895,160.0,1542.0,50.0,50.0,124,34,1
(square,538,895,197.0,160.0,102.0,50.0,166,45,1
assemblies),735,895,310.0,197.0,102.0,50.0,267,45,1
(in.),1045,895,368.0,310.0,102.0,50.0,108,45,1
8.1-8.5,1413,895,505.0,368.0,102.0,50.0,173,33,1
4.3-6.5,1918,895,1544.0,505.0,102.0,50.0,174,33,1
Fuel,378,997,129.0,1544.0,102.0,102.0,98,35,1
rods,507,997,127.0,129.0,50.0,102.0,97,35,1
per,634,997,101.0,127.0,50.0,102.0,71,31,1
assembly,735,997,681.0,101.0,50.0,102.0,197,43,1
100-264,1416,997,503.0,681.0,50.0,102.0,172,33,1
48-81,1919,997,1540.0,503.0,50.0,102.0,122,33,1
