word,x,y,x+1 dist,x-1 dist,y+1 dist,y-1 dist,width,height,table
Carbon-14,326,242,289.0,0,123.0,0,267,38,0
Global,615,242,188.0,289.0,123.0,0,167,40,0
Inventory,803,242,403.0,188.0,123.0,0,237,46,0
The,410,331,101.0,403.0,123.0,123.0,85,38,0
carbon-14,511,331,237.0,101.0,147.0,123.0,217,39,0
released,748,331,188.0,237.0,147.0,123.0,170,39,0
in,936,331,58.0,188.0,147.0,123.0,38,37,0
the,994,331,84.0,58.0,147.0,123.0,67,39,0
environment,1078,331,289.0,84.0,147.0,123.0,271,37,0
as,1367,331,61.0,289.0,147.0,123.0,42,25,0
a,1428,331,41.0,61.0,147.0,123.0,24,25,0
result,1469,331,140.0,41.0,147.0,123.0,122,38,0
of,1609,331,55.0,140.0,147.0,123.0,42,38,0
human,1664,331,165.0,55.0,147.0,123.0,147,39,0
activity,1829,331,185.0,165.0,147.0,123.0,162,46,0
(atmospheric,2014,331,1489.0,185.0,147.0,123.0,275,52,0
testing,528,417,207.0,1489.0,147.0,147.0,148,47,0
6.2,735,417,130.0,207.0,206.0,147.0,62,35,0
106,865,417,87.0,130.0,206.0,147.0,66,46,0
Ci,952,417,68.0,87.0,206.0,147.0,47,38,0
up,1020,417,73.0,68.0,206.0,147.0,54,35,0
to,1093,417,66.0,73.0,206.0,147.0,42,32,0
"19695,",1159,417,152.0,66.0,206.0,147.0,132,53,0
nuclear,1311,417,325.0,152.0,206.0,147.0,157,38,0
"reactors,",1636,417,202.0,325.0,206.0,147.0,185,39,0
other,1838,417,134.0,202.0,206.0,147.0,114,40,0
sources),1972,417,1650.0,134.0,206.0,147.0,171,52,0
weapons,323,437,494.0,1650.0,206.0,206.0,185,35,0
x,817,437,670.0,494.0,76.0,206.0,25,25,0
power,1487,437,678.0,670.0,76.0,206.0,128,35,0
repre-,2165,437,1844.0,678.0,76.0,206.0,125,34,0
sents,323,513,125.0,1844.0,76.0,76.0,107,32,0
about,448,513,145.0,125.0,89.0,76.0,125,38,0
2%,593,513,83.0,145.0,89.0,76.0,65,44,0
of,676,513,58.0,83.0,89.0,76.0,42,39,0
the,734,513,86.0,58.0,89.0,76.0,67,38,0
total,820,513,115.0,86.0,89.0,76.0,98,38,0
carbon-14,935,513,235.0,115.0,89.0,76.0,215,39,0
in,1170,513,56.0,235.0,89.0,76.0,37,37,0
the,1226,513,86.0,56.0,89.0,76.0,67,39,0
biosphere.,1312,513,245.0,86.0,89.0,76.0,219,48,0
According,1557,513,235.0,245.0,89.0,76.0,219,49,0
to,1792,513,61.0,235.0,89.0,76.0,43,32,0
Brown,1853,513,161.0,61.0,89.0,76.0,141,40,0
5,2014,513,36.0,161.0,89.0,76.0,16,26,0
the,2050,513,85.0,36.0,89.0,76.0,66,39,0
natural,2135,513,1815.0,85.0,89.0,76.0,155,38,0
production,323,602,259.0,1815.0,89.0,89.0,239,49,0
rate,582,602,108.0,259.0,92.0,89.0,87,31,0
for,690,602,78.0,108.0,92.0,89.0,59,38,0
carbon-14,768,602,236.0,78.0,92.0,89.0,213,39,0
is,1004,602,52.0,236.0,92.0,89.0,30,36,0
3.8,1056,602,80.0,52.0,92.0,89.0,60,35,0
x,1136,602,48.0,80.0,92.0,89.0,25,26,0
104,1184,602,91.0,48.0,92.0,89.0,65,44,0
Ci/yr,1275,602,138.0,91.0,92.0,89.0,119,51,0
and,1413,602,100.0,138.0,92.0,89.0,79,39,0
the,1513,602,86.0,100.0,92.0,89.0,67,38,0
steady,1599,602,159.0,86.0,92.0,89.0,138,48,0
state,1758,602,127.0,159.0,92.0,89.0,105,32,0
level,1885,602,113.0,127.0,92.0,89.0,94,40,0
for,1998,602,78.0,113.0,92.0,89.0,58,39,0
carbon-14,2076,602,1757.0,78.0,92.0,89.0,213,37,0
in,322,693,59.0,1757.0,92.0,92.0,39,36,0
the,381,693,88.0,59.0,813.0,92.0,67,39,0
biosphere,469,693,229.0,88.0,813.0,92.0,210,47,0
is,698,693,49.0,229.0,813.0,92.0,31,37,0
estimated,747,693,230.0,49.0,813.0,92.0,210,38,0
at,977,693,61.0,230.0,813.0,92.0,40,32,0
3.1,1038,693,79.0,61.0,813.0,92.0,59,37,0
x,1117,693,48.0,79.0,813.0,92.0,26,26,0
108,1165,693,89.0,48.0,813.0,92.0,65,45,0
Ci,1254,693,69.0,89.0,813.0,92.0,45,38,0
(Table,1323,693,156.0,69.0,813.0,92.0,136,52,0
IV).,1479,693,512.0,156.0,813.0,92.0,84,52,0
TABLE,1073,1004,188.0,512.0,813.0,813.0,167,39,0
IV,1261,1004,876.0,188.0,688.0,813.0,53,41,0
