word,x,y,x+1 dist,x-1 dist,y+1 dist,y-1 dist,width,height,table
Page,369,343,125.0,0,52.0,0,96,39,0
2,494,343,137.0,125.0,52.0,0,19,31,0
MMEI,367,394,50.0,137.0,52.0,52.0,98,31,0
Comments,368,443,141.0,50.0,50.0,50.0,192,31,0
Section,368,584,412.0,141.0,141.0,141.0,169,34,1
Corrrrents,780,584,423.0,412.0,98.0,141.0,190,30,1
2.2.1.1,369,681,409.0,423.0,98.0,98.0,165,35,1
Tectonics;,778,681,266.0,409.0,242.0,98.0,235,37,1
page,1044,681,125.0,266.0,242.0,98.0,96,33,1
2-3,1169,681,1038.0,125.0,242.0,98.0,68,32,1
96,132,726,237.0,1038.0,242.0,242.0,44,30,1
2.2.1.5,369,726,410.0,237.0,242.0,242.0,165,35,1
Dissolution;,779,726,313.0,410.0,242.0,242.0,282,38,1
page,1092,726,126.0,313.0,242.0,242.0,97,33,1
2-11,1218,726,852.0,126.0,242.0,242.0,91,33,1
2.2.2,368,778,410.0,852.0,242.0,242.0,116,34,1
Hydrologic,778,778,267.0,410.0,413.0,242.0,242,43,1
Studies;,1045,778,216.0,267.0,413.0,242.0,187,38,1
page,1261,778,126.0,216.0,413.0,242.0,98,33,1
2-12,1387,778,611.0,126.0,413.0,242.0,92,32,1
These,778,827,147.0,611.0,413.0,413.0,120,33,1
are,925,827,96.0,147.0,50.0,413.0,70,34,1
all,1021,827,97.0,96.0,50.0,413.0,69,33,1
examples,1118,827,217.0,97.0,50.0,413.0,191,40,1
of,1335,827,74.0,217.0,50.0,413.0,49,33,1
areas,1409,827,149.0,74.0,50.0,413.0,119,24,1
in,1558,827,68.0,149.0,50.0,413.0,46,33,1
which,1626,827,148.0,68.0,50.0,413.0,123,34,1
unequal,1774,827,195.0,148.0,50.0,413.0,167,41,1
emphasis,1969,827,218.0,195.0,50.0,413.0,192,42,1
has,2187,827,99.0,218.0,50.0,413.0,72,32,1
been,2286,827,1508.0,99.0,50.0,413.0,98,32,1
given,779,876,146.0,1508.0,50.0,50.0,120,42,1
to,925,876,74.0,146.0,460.0,50.0,45,30,1
the,999,876,94.0,74.0,460.0,50.0,69,32,1
various,1093,876,195.0,94.0,460.0,50.0,167,33,1
salt,1288,876,122.0,195.0,460.0,50.0,96,32,1
sites,1410,876,145.0,122.0,460.0,50.0,118,33,1
under,1555,876,147.0,145.0,460.0,50.0,120,32,1
consideration,1702,876,342.0,147.0,460.0,50.0,315,34,1
for,2044,876,96.0,342.0,460.0,50.0,69,32,1
selection,2140,876,1819.0,96.0,460.0,50.0,219,33,1
41111,322,925,459.0,1819.0,460.0,460.0,75,10,1
for,781,925,95.0,459.0,58.0,460.0,69,32,1
characterization.,876,925,559.0,95.0,58.0,460.0,402,34,1
411101,320,982,60.0,559.0,58.0,58.0,71,10,1
2.3.3,367,1019,409.0,60.0,60.0,60.0,117,35,1
Testing;,776,1019,218.0,409.0,418.0,60.0,187,41,1
paragraph,994,1019,246.0,218.0,418.0,60.0,220,40,1
"4,",1240,1019,69.0,246.0,418.0,60.0,39,37,1
page,1309,1019,126.0,69.0,418.0,60.0,97,32,1
2-21,1435,1019,656.0,126.0,418.0,60.0,93,32,1
"""The",781,1069,120.0,656.0,418.0,418.0,91,31,1
in,901,1069,71.0,120.0,47.0,418.0,45,33,1
situ,972,1069,121.0,71.0,47.0,418.0,96,33,1
test,1093,1069,119.0,121.0,47.0,418.0,96,29,1
program,1212,1069,215.0,119.0,47.0,418.0,173,33,1
(in,1427,1069,86.0,215.0,47.0,418.0,62,37,1
Basalt],1513,1069,197.0,86.0,47.0,418.0,162,38,1
is,1710,1069,73.0,197.0,47.0,418.0,44,33,1
scheduled,1783,1069,243.0,73.0,47.0,418.0,217,32,1
to,2026,1069,73.0,243.0,47.0,418.0,46,28,1
start,2099,1069,147.0,73.0,47.0,418.0,119,28,1
in,2246,1069,1472.0,147.0,47.0,418.0,47,32,1
