word,x,y,x+1 dist,x-1 dist,y+1 dist,y-1 dist,width,height,table
INDEX,855,323,117.0,0,1547.0,0,94,25,0
OF,972,323,59.0,117.0,1547.0,0,37,25,0
COMMENTS,1031,323,178.0,59.0,1547.0,0,157,27,0
ON,1209,323,60.0,178.0,1547.0,0,37,26,0
THE,1269,323,80.0,60.0,1547.0,0,57,25,0
DRAFT,1349,323,120.0,80.0,1547.0,0,97,26,0
ENVIRONMENTAL,1469,323,276.0,120.0,1547.0,0,252,27,0
ASSESSMENT,1745,323,220.0,276.0,1547.0,0,196,28,0
FOR,1965,323,76.0,220.0,1547.0,0,55,26,0
THE,2041,323,81.0,76.0,1547.0,0,57,24,0
YUCCA,2122,323,117.0,81.0,1547.0,0,96,26,0
MOUNTAIN,2239,323,180.0,117.0,1547.0,0,157,25,0
SITE,2419,323,81.0,180.0,1547.0,0,77,27,0
CLASSIFICATION,2400,401,597.0,81.0,1547.0,1547.0,274,28,1
LETTER,1805,437,157.0,597.0,597.0,597.0,117,26,1
COMMENT,1962,437,1665.0,157.0,1508.0,597.0,138,28,1
STATE,298,468,416.0,1665.0,1508.0,1508.0,96,27,1
NAME,714,468,653.0,416.0,112.0,1508.0,77,25,1
ORGANIZATION,1367,468,437.0,653.0,112.0,1508.0,236,27,1
NUMBER,1804,468,158.0,437.0,112.0,1508.0,117,26,1
NUMBER,1962,468,241.0,158.0,112.0,1508.0,118,25,1
FIRST,2203,468,196.0,241.0,112.0,1508.0,94,26,1
SECOND,2399,468,218.0,196.0,112.0,1508.0,117,27,1
THIRD,2617,468,221.0,218.0,112.0,1508.0,97,26,1
FOURTH,2838,468,2543.0,221.0,112.0,1508.0,114,27,1
District,298,580,180.0,2543.0,112.0,112.0,155,30,1
of,478,580,58.0,180.0,1531.0,112.0,36,28,1
Columbia,536,580,182.0,58.0,1531.0,112.0,158,32,1
(continued),718,580,1112.0,182.0,1531.0,112.0,209,30,1
01568,1826,662,159.0,1112.0,1531.0,1531.0,95,25,1
00004,1985,662,176.0,159.0,36.0,1531.0,94,24,1
C.2.4.1,2161,662,337.0,176.0,36.0,1531.0,131,26,1
01568,1826,698,158.0,337.0,36.0,36.0,95,25,1
00005,1984,698,177.0,158.0,38.0,36.0,94,24,1
C.2.4.1,2161,698,338.0,177.0,38.0,36.0,132,26,1
01568,1826,736,159.0,338.0,38.0,38.0,96,25,1
00006,1985,736,176.0,159.0,37.0,38.0,95,24,1
C.2.4.1,2161,736,338.0,176.0,37.0,38.0,133,26,1
01568,1826,773,158.0,338.0,37.0,37.0,95,26,1
00007,1984,773,177.0,158.0,37.0,37.0,96,24,1
C.2.4.1,2161,773,338.0,177.0,37.0,37.0,133,27,1
01568,1826,810,159.0,338.0,37.0,37.0,96,26,1
00008,1985,810,176.0,159.0,38.0,37.0,95,24,1
C.2.4.1,2161,810,338.0,176.0,38.0,37.0,132,27,1
01568,1826,848,159.0,338.0,38.0,38.0,95,25,1
