word,x,y,x+1 dist,x-1 dist,y+1 dist,y-1 dist,width,height,table
TABLE,1424,332,149.0,0,803.0,0,122,30,0
XLI,1573,332,951.0,149.0,803.0,0,71,30,0
VARIATION,625,405,250.0,951.0,803.0,803.0,223,31,0
OF,875,405,75.0,250.0,339.0,803.0,47,30,0
THE,950,405,102.0,75.0,339.0,803.0,71,30,0
SORPTION,1052,405,222.0,102.0,339.0,803.0,196,31,0
RATIO,1274,405,149.0,222.0,339.0,803.0,123,32,0
FOR,1423,405,100.0,149.0,339.0,803.0,75,30,0
YM-22,1523,405,151.0,100.0,339.0,803.0,123,30,0
TUFF,1674,405,124.0,151.0,339.0,803.0,97,30,0
WITH,1798,405,126.0,124.0,339.0,803.0,100,30,0
THE,1924,405,101.0,126.0,339.0,803.0,71,30,0
SOLUTION-TO-SOLID,2025,405,447.0,101.0,339.0,803.0,420,31,0
RATIO,2472,405,2174.0,447.0,339.0,803.0,124,30,0
Fraction,301,504,275.0,2174.0,339.0,339.0,198,31,1
Solution-,576,504,300.0,275.0,1647.0,339.0,220,31,1
Contact,876,504,1072.0,300.0,1647.0,339.0,170,31,1
R,1947,529,82.0,1072.0,1647.0,1647.0,24,30,1
(meig),2029,529,1678.0,82.0,1596.0,1647.0,136,43,1
Size,352,555,225.0,1678.0,1596.0,1596.0,95,29,1
to-Solid,577,555,322.0,225.0,47.0,1596.0,195,31,1
Time,899,555,1075.0,322.0,47.0,1596.0,97,31,1
d,1974,555,1617.0,1075.0,47.0,1596.0,21,30,1
(Pm),358,601,241.0,1617.0,47.0,47.0,85,42,1
Ratio,599,601,282.0,241.0,92.0,47.0,122,30,1
(weeks),881,601,395.0,282.0,92.0,47.0,161,40,1
Cs,1276,601,374.0,395.0,92.0,47.0,43,30,1
Sr,1650,601,374.0,374.0,92.0,47.0,46,29,1
Ba,2024,601,375.0,374.0,92.0,47.0,44,30,1
Ce,2399,601,372.0,375.0,92.0,47.0,45,30,1
