word,x,y,x+1 dist,x-1 dist,y+1 dist,y-1 dist,width,height,table
AUTHOR,264,624,789.0,0,756.0,0,728,130,0
COORDINATION,1053,624,308.0,789.0,756.0,0,1313,131,0
SCHEDULE,960,917,598.0,308.0,756.0,756.0,930,132,0
Activity,544,1346,564.0,598.0,598.0,598.0,408,98,1
Start,1108,1346,306.0,564.0,344.0,598.0,271,79,1
Date,1414,1346,458.0,306.0,344.0,598.0,251,80,1
End,1872,1346,260.0,458.0,344.0,598.0,225,80,1
Date,2132,1346,1880.0,260.0,344.0,598.0,251,80,1
Writers',263,1543,428.0,1880.0,344.0,344.0,392,79,1
Briefing,691,1543,539.0,428.0,245.0,344.0,431,92,1
Dec,1230,1543,251.0,539.0,245.0,344.0,170,79,1
8th,1481,1543,466.0,251.0,245.0,344.0,182,78,1
Dec,1947,1543,251.0,466.0,245.0,344.0,170,78,1
8th,2198,1543,1727.0,251.0,245.0,344.0,183,78,1
AC,476,1663,174.0,1727.0,245.0,245.0,137,78,1
Forms,650,1663,581.0,174.0,245.0,245.0,303,77,1
Ike,1231,1663,251.0,581.0,245.0,245.0,169,80,1
9th,1482,1663,465.0,251.0,245.0,245.0,182,78,1
Jan,1947,1663,253.0,465.0,245.0,245.0,184,79,1
9th,2200,1663,1941.0,253.0,245.0,245.0,181,78,1
Review,263,1783,387.0,1941.0,245.0,245.0,350,77,1
Forms,650,1783,581.0,387.0,120.0,245.0,303,77,1
Jan,1231,1783,251.0,581.0,120.0,245.0,182,78,1
9th,1482,1783,402.0,251.0,120.0,245.0,182,78,1
Jan,1884,1783,253.0,402.0,120.0,245.0,183,77,1
27th,2137,1783,1876.0,253.0,120.0,245.0,244,78,1
Resolve,265,1902,405.0,1876.0,120.0,120.0,368,78,1
Forms,670,1902,498.0,405.0,125.0,120.0,304,78,1
Jan,1168,1902,251.0,498.0,125.0,120.0,184,77,1
28th,1419,1902,529.0,251.0,125.0,120.0,245,78,1
Feb,1948,1902,251.0,529.0,125.0,120.0,183,78,1
7th,2199,1902,1909.0,251.0,125.0,120.0,184,79,1
AC,294,2023,175.0,1909.0,125.0,125.0,138,79,1
Workshop,469,2023,763.0,175.0,320.0,125.0,486,97,1
Feb,1232,2023,251.0,763.0,320.0,125.0,182,80,1
9th,1483,2023,401.0,251.0,320.0,125.0,182,79,1
Feb,1884,2023,252.0,401.0,320.0,125.0,183,80,1
27th,2136,2023,1552.0,252.0,320.0,125.0,246,79,1
(Revise),589,2145,517.0,1552.0,320.0,320.0,367,79,1
(,1106,2145,63.0,517.0,262.0,320.0,22,78,1
Feb,1169,2145,253.0,63.0,262.0,320.0,184,81,1
9th),1422,2145,336.0,253.0,262.0,320.0,210,79,1
(,1758,2145,64.0,336.0,262.0,320.0,22,79,1
Feb,1822,2145,253.0,64.0,262.0,320.0,184,80,1
13th),2075,2145,1723.0,253.0,262.0,320.0,273,79,1
(Storyboard),357,2266,685.0,1723.0,262.0,262.0,599,100,1
(,1042,2266,64.0,685.0,151.0,262.0,22,78,1
Feb,1106,2266,253.0,64.0,151.0,262.0,184,80,1
16th),1359,2266,399.0,253.0,151.0,262.0,272,79,1
(,1758,2266,63.0,399.0,151.0,262.0,23,77,1
Feb,1821,2266,255.0,63.0,151.0,262.0,185,81,1
27th),2076,2266,1814.0,255.0,151.0,262.0,272,80,1
Write,267,2387,307.0,1814.0,151.0,151.0,270,78,1
Chapters,574,2387,531.0,307.0,1030.0,151.0,449,99,1
Mir,1105,2387,254.0,531.0,1030.0,151.0,173,79,1
h,1359,2387,126.0,254.0,1030.0,151.0,57,79,1
2nd,1485,2387,401.0,126.0,1030.0,151.0,179,80,1
My,1886,2387,253.0,401.0,1030.0,151.0,179,97,1
22nd,2139,2387,844.0,253.0,1030.0,151.0,242,80,1
c,1296,2418,0,844.0,1030.0,1030.0,45,52,1
