word,x,y,x+1 dist,x-1 dist,y+1 dist,y-1 dist,width,height,table
YUCCA,1059,338,180.0,0,129.0,0,149,31,0
FLAT,1239,338,152.0,180.0,129.0,0,117,32,0
SURFACE,1391,338,236.0,152.0,129.0,0,203,32,0
WINDS,1627,338,185.0,236.0,129.0,0,146,31,0
1961-1978,1812,338,875.0,185.0,129.0,0,258,31,0
ANNUAL,939,384,211.0,875.0,129.0,129.0,177,31,0
FREQUENCY,1150,384,299.0,211.0,382.0,129.0,267,37,0
DISTRIBUTION,1449,384,397.0,299.0,382.0,129.0,357,32,0
(IN,1846,384,112.0,397.0,382.0,129.0,79,38,0
PERCENT),1958,384,644.0,112.0,382.0,129.0,227,38,0
STABILITY,1317,437,297.0,644.0,382.0,382.0,264,32,0
CLASS,1614,437,179.0,297.0,52.0,382.0,143,31,0
G,1793,437,494.0,179.0,52.0,382.0,26,30,0
23298,1302,486,177.0,494.0,52.0,52.0,140,31,0
OBSERVATIONS,1479,486,218.0,177.0,334.0,52.0,353,32,0
11,1571,683,19.0,218.0,334.0,334.0,13,17,0
IND,1590,683,55.0,19.0,855.0,334.0,39,18,0
SPEED,1645,683,88.0,55.0,855.0,334.0,71,20,0
MPH),1733,683,1016.0,88.0,855.0,334.0,66,20,0
CALlS,720,759,190.0,1016.0,855.0,855.0,58,21,1
.5,910,759,45.0,190.0,190.0,855.0,27,22,1
-,955,759,29.0,45.0,190.0,855.0,10,5,1
3,984,759,157.0,29.0,190.0,855.0,12,19,1
3,1141,759,28.0,157.0,190.0,855.0,12,18,1
-,1169,759,30.0,28.0,190.0,855.0,11,5,1
7,1199,759,158.0,30.0,190.0,855.0,10,18,1
7,1357,759,27.0,158.0,190.0,855.0,10,17,1
-,1384,759,32.0,27.0,190.0,855.0,12,4,1
12,1416,759,101.0,32.0,190.0,855.0,24,18,1
12,1517,759,41.0,101.0,190.0,855.0,24,18,1
-,1558,759,31.0,41.0,190.0,855.0,10,4,1
18,1589,759,144.0,31.0,190.0,855.0,23,18,1
18,1733,759,40.0,144.0,190.0,855.0,24,18,1
-,1773,759,29.0,40.0,190.0,855.0,11,4,1
24,1802,759,144.0,29.0,190.0,855.0,26,18,1
24,1946,759,43.0,144.0,190.0,855.0,26,19,1
-,1989,759,30.0,43.0,190.0,855.0,10,5,1
32,2019,759,201.0,30.0,190.0,855.0,25,19,1
32,2220,759,199.0,201.0,190.0,855.0,26,20,1
5,2419,759,112.0,199.0,190.0,855.0,11,20,1
AVG.,2531,759,72.0,112.0,190.0,855.0,53,19,1
SPEED,2603,759,91.0,72.0,190.0,855.0,71,18,1
(PH),2694,759,2133.0,91.0,190.0,855.0,64,20,1
N,564,867,160.0,2133.0,190.0,190.0,14,18,1
0.00,724,867,217.0,160.0,56.0,190.0,57,20,1
191,941,867,214.0,217.0,56.0,190.0,51,22,1
2.29,1155,867,215.0,214.0,56.0,190.0,56,21,1
0.00,1370,867,173.0,215.0,56.0,190.0,57,20,1
0.00,1543,867,216.0,173.0,56.0,190.0,56,20,1
0.00,1759,867,216.0,216.0,56.0,190.0,56,21,1
0.00,1975,867,216.0,216.0,56.0,190.0,56,20,1
0.00,2191,867,214.0,216.0,56.0,190.0,55,20,1
6.20,2405,867,216.0,214.0,56.0,190.0,57,19,1
2.64,2621,867,2058.0,216.0,56.0,190.0,53,20,1
NNE,564,923,158.0,2058.0,56.0,56.0,41,20,1
0.00,722,923,219.0,158.0,58.0,56.0,59,20,1
7.13,941,923,211.0,219.0,58.0,56.0,55,21,1
0.84,1152,923,215.0,211.0,58.0,56.0,57,21,1
0.00,1367,923,174.0,215.0,58.0,56.0,60,19,1
0.00,1541,923,216.0,174.0,58.0,56.0,59,19,1
0.00,1757,923,216.0,216.0,58.0,56.0,59,19,1
0.00,1973,923,217.0,216.0,58.0,56.0,59,19,1
0.00,2190,923,215.0,217.0,58.0,56.0,57,20,1
2.57,2405,923,214.0,215.0,58.0,56.0,53,20,1
2.58,2619,923,2059.0,214.0,58.0,56.0,55,20,1
NE,561,980,161.0,2059.0,58.0,58.0,28,19,1
0.00,722,980,216.0,161.0,54.0,58.0,58,20,1
2.26,938,980,219.0,216.0,54.0,58.0,56,21,1
1.09,1157,980,212.0,219.0,54.0,58.0,53,22,1
0.00,1369,980,174.0,212.0,54.0,58.0,57,20,1
0.00,1543,980,215.0,174.0,54.0,58.0,55,21,1
0.00,1758,980,217.0,215.0,54.0,58.0,57,19,1
0.00,1975,980,215.0,217.0,54.0,58.0,56,20,1
0.00,2190,980,218.0,215.0,54.0,58.0,56,21,1
3.35,2408,980,212.0,218.0,54.0,58.0,52,20,1
2.56,2620,980,2058.0,212.0,54.0,58.0,54,19,1
FIE,563,1033,158.0,2058.0,54.0,54.0,40,20,1
0.00,721,1033,218.0,158.0,56.0,54.0,59,21,1
1.14,939,1033,211.0,218.0,56.0,54.0,53,22,1
0.50,1150,1033,216.0,211.0,56.0,54.0,60,21,1
0.00,1366,1033,173.0,216.0,56.0,54.0,60,20,1
0.00,1539,1033,217.0,173.0,56.0,54.0,59,19,1
0.00,1756,1033,215.0,217.0,56.0,54.0,59,20,1
0.00,1971,1033,217.0,215.0,56.0,54.0,59,20,1
0.00,2188,1033,219.0,217.0,56.0,54.0,57,20,1
7.64,2407,1033,211.0,219.0,56.0,54.0,50,21,1
7.55,2618,1033,2057.0,211.0,56.0,54.0,57,20,1
E,562,1088,160.0,2057.0,56.0,56.0,12,19,1
0.00,722,1088,215.0,160.0,55.0,56.0,57,20,1
4.14,937,1088,219.0,215.0,55.0,56.0,55,21,1
1.67,1156,1088,212.0,219.0,55.0,56.0,51,21,1
0.00,1368,1088,173.0,212.0,55.0,56.0,57,20,1
0.00,1541,1088,216.0,173.0,55.0,56.0,57,20,1
0.00,1757,1088,216.0,216.0,55.0,56.0,57,20,1
0.00,1973,1088,216.0,216.0,55.0,56.0,57,20,1
0.00,2189,1088,214.0,216.0,55.0,56.0,57,21,1
6.41,2403,1088,217.0,214.0,55.0,56.0,54,20,1
2.48,2620,1088,2058.0,217.0,55.0,56.0,54,20,1
ESE,563,1142,157.0,2058.0,55.0,55.0,39,22,1
0.00,720,1142,217.0,157.0,55.0,55.0,59,21,1
2.27,937,1142,217.0,217.0,55.0,55.0,56,21,1
1.10,1154,1142,212.0,217.0,55.0,55.0,56,22,1
0.00,1366,1142,173.0,212.0,55.0,55.0,60,21,1
0.00,1539,1142,216.0,173.0,55.0,55.0,60,20,1
0.00,1755,1142,216.0,216.0,55.0,55.0,60,20,1
0.00,1971,1142,217.0,216.0,55.0,55.0,60,20,1
0.00,2188,1142,216.0,217.0,55.0,55.0,57,21,1
3.,2404,1142,30.0,216.0,55.0,55.0,20,20,1
