word,x,y,x+1 dist,x-1 dist,y+1 dist,y-1 dist,width,height,table
(r),2303,119,2249.0,0,2249.0,0,51,58,0
energies,56,206,173.0,2249.0,2249.0,2249.0,155,29,0
of,229,206,43.0,173.0,132.0,2249.0,18,22,0
identified,272,206,200.0,43.0,132.0,2249.0,179,36,0
hot-water,472,206,196.0,200.0,132.0,2249.0,175,22,0
hydrothermal,668,206,256.0,196.0,132.0,2249.0,234,29,0
convection,924,206,217.0,256.0,132.0,2249.0,196,23,0
systems,1141,206,159.0,217.0,132.0,2249.0,136,27,0
>1500C,1300,206,117.0,159.0,132.0,2249.0,114,28,0
-,1417,206,19.0,117.0,132.0,2249.0,18,5,0
-Continued,1436,206,1367.0,19.0,132.0,2249.0,195,25,0
Mean,76,336,45.0,1367.0,132.0,132.0,78,22,0
-eservoir,47,370,1663.0,45.0,45.0,45.0,163,24,0
Wellhead,1710,370,237.0,1663.0,41.0,45.0,158,23,1
Wellhead,1947,370,219.0,237.0,41.0,45.0,158,25,1
Electrical,2166,370,2106.0,219.0,41.0,45.0,195,24,1
thermal,61,408,1655.0,2106.0,41.0,41.0,132,24,0
thermal,1716,408,235.0,1655.0,39.0,41.0,131,25,1
available,1951,408,257.0,235.0,39.0,41.0,172,25,1
energy,2208,408,2151.0,257.0,39.0,41.0,114,24,1
energy,58,446,925.0,2151.0,39.0,39.0,115,23,0
Comments,983,446,749.0,925.0,32.0,39.0,154,23,1
energy,1732,446,256.0,749.0,32.0,39.0,115,24,1
work,1988,446,205.0,256.0,32.0,39.0,76,24,1
(MWe,2193,446,92.0,205.0,32.0,39.0,69,34,1
for,2285,446,2228.0,92.0,32.0,39.0,54,23,1
1018,58,478,97.0,2228.0,32.0,32.0,74,34,0
J),155,478,1563.0,97.0,135.0,32.0,31,27,0
(1018,1718,478,111.0,1563.0,135.0,32.0,88,36,1
0.),1829,478,127.0,111.0,135.0,32.0,30,26,1
(1018,1956,478,110.0,127.0,135.0,32.0,87,36,1
J),2066,478,141.0,110.0,135.0,32.0,31,26,1
30,2207,478,56.0,141.0,135.0,32.0,34,23,1
yr),2263,478,2169.0,56.0,135.0,32.0,51,29,1
E,98,606,97.0,2169.0,135.0,135.0,19,22,0
V,195,606,108.0,97.0,81.0,135.0,20,21,0
A,303,606,91.0,108.0,81.0,135.0,17,22,1
D,394,606,98.0,91.0,81.0,135.0,18,21,1
A,492,606,438.0,98.0,81.0,135.0,20,21,1
36,60,677,57.0,438.0,81.0,81.0,33,24,0
,117,677,80.0,57.0,230.0,81.0,17,22,0
0.31,197,677,74.0,80.0,230.0,81.0,50,29,0
several,271,677,143.0,74.0,230.0,81.0,120,31,1
springs,414,677,155.0,143.0,230.0,81.0,134,30,1
with,569,677,101.0,155.0,230.0,81.0,77,25,1
temperatures,670,677,257.0,101.0,230.0,81.0,231,27,1
to,927,677,58.0,257.0,230.0,81.0,36,21,1
88C,985,677,98.0,58.0,230.0,81.0,75,28,1
discharging,1083,677,237.0,98.0,230.0,81.0,213,30,1
130,1320,677,78.0,237.0,230.0,81.0,53,22,1
L/min.,1398,677,374.0,78.0,230.0,81.0,109,30,1
0.34,1772,677,237.0,374.0,230.0,81.0,72,24,1
0.066,2009,677,297.0,237.0,230.0,81.0,92,24,1
28,2306,677,2021.0,297.0,230.0,81.0,32,24,1
Sulfate-water,286,717,267.0,2021.0,230.0,230.0,240,30,1
isotope,553,717,155.0,267.0,43.0,230.0,131,29,1
geothermometer,708,717,298.0,155.0,43.0,230.0,271,31,1
indicates,1006,717,196.0,298.0,43.0,230.0,170,24,1
temperatures,1202,717,256.0,196.0,43.0,230.0,230,27,1
to,1458,717,58.0,256.0,43.0,230.0,35,20,1
2820C.,1516,717,1231.0,58.0,43.0,230.0,110,29,1
Travertine,286,760,207.0,1231.0,43.0,43.0,185,31,1
deposits,493,760,177.0,207.0,239.0,43.0,153,29,1
suggest,670,760,158.0,177.0,239.0,43.0,135,28,1
reservoir,828,760,198.0,158.0,239.0,43.0,172,25,1
temperatures,1026,760,252.0,198.0,239.0,43.0,231,27,1
may,1278,760,81.0,252.0,239.0,43.0,59,23,1
be,1359,760,59.0,81.0,239.0,43.0,36,23,1
lower.,1418,760,1361.0,59.0,239.0,43.0,109,24,1
5,60,837,58.0,1361.0,239.0,239.0,14,23,0
,118,837,80.0,58.0,230.0,239.0,17,24,0
4.3,198,837,73.0,80.0,230.0,239.0,42,27,0
No,271,837,51.0,73.0,230.0,239.0,31,22,1
surface,322,837,151.0,51.0,230.0,239.0,127,25,1
discharge;,473,837,217.0,151.0,230.0,239.0,189,29,1
small,690,837,118.0,217.0,230.0,239.0,94,24,1
area,808,837,97.0,118.0,230.0,239.0,75,18,1
