word,x,y,x+1 dist,x-1 dist,y+1 dist,y-1 dist,width,height,table
Table,827,212,108.0,0,839.0,0,87,26,0
3.--lithologic,935,212,269.0,108.0,839.0,0,247,31,0
log,1204,212,71.0,269.0,839.0,0,49,31,0
of,1275,212,54.0,71.0,839.0,0,33,25,0
drill,1329,212,107.0,54.0,839.0,0,81,26,0
hole,1436,212,90.0,107.0,839.0,0,69,26,0
USW-G1--Continued,1526,212,163.0,90.0,839.0,0,302,26,0
Thickness,1661,302,360.0,163.0,839.0,839.0,158,28,1
Depth,2021,302,108.0,360.0,65.0,839.0,85,31,1
to,2129,302,416.0,108.0,65.0,839.0,33,24,1
of,1715,338,322.0,416.0,65.0,65.0,33,26,1
bottom,2037,338,1397.0,322.0,1075.0,65.0,107,25,1
Stratigraphic,641,374,249.0,1397.0,1075.0,1075.0,227,31,1
and,890,374,72.0,249.0,1401.0,1075.0,51,25,1
lithologic,962,374,196.0,72.0,1401.0,1075.0,174,31,1
description,1158,374,522.0,196.0,1401.0,1075.0,193,32,1
interval,1680,374,394.0,522.0,1401.0,1075.0,133,26,1
of,2074,374,51.0,394.0,1401.0,1075.0,34,26,1
interval,2041,412,344.0,51.0,1401.0,1401.0,133,26,1
(feet),1699,443,360.0,344.0,344.0,344.0,97,31,1
(feet),2059,443,1584.0,360.0,1225.0,344.0,99,30,1
Ash-flow,478,535,162.0,1584.0,1225.0,1225.0,142,27,1
and,640,535,69.0,162.0,52.0,1225.0,49,26,1
bedded,709,535,128.0,69.0,52.0,1225.0,107,26,1
tuff--Continued,837,535,325.0,128.0,52.0,1225.0,265,27,1
Unit,515,571,88.0,325.0,52.0,52.0,68,26,1
C--Continued,603,571,66.0,88.0,51.0,52.0,212,27,1
"Tuff,",549,608,109.0,66.0,51.0,51.0,85,30,1
"ash-flow,",658,608,178.0,109.0,51.0,51.0,154,32,1
light-olive-gray,836,608,306.0,178.0,51.0,51.0,283,32,1
to,1142,608,53.0,306.0,51.0,51.0,31,23,1
"greenish-gray,",1195,608,266.0,53.0,51.0,51.0,244,31,1
moder-,1461,608,876.0,266.0,51.0,51.0,106,26,1
ately,586,643,106.0,876.0,51.0,51.0,85,31,1
"welded,",692,643,144.0,106.0,36.0,51.0,121,32,1
"devitrified,",836,643,235.0,144.0,36.0,51.0,209,30,1
slightly,1071,643,160.0,235.0,36.0,51.0,137,32,1
zeolitic,1231,643,160.0,160.0,36.0,51.0,138,26,1
and,1391,643,73.0,160.0,36.0,51.0,51,26,1
sili-,1464,643,880.0,73.0,36.0,51.0,85,26,1
cified;,585,678,142.0,880.0,36.0,36.0,118,30,1
"pumice,",727,678,144.0,142.0,37.0,36.0,120,32,1
"grayish-green,",871,678,268.0,144.0,37.0,36.0,245,32,1
"greenish-gray,",1139,678,270.0,268.0,37.0,36.0,247,32,1
and,1409,678,73.0,270.0,37.0,36.0,51,25,1
dark-,1482,678,898.0,73.0,37.0,36.0,84,25,1
"greenish-gray,",585,715,270.0,898.0,37.0,37.0,244,32,1
"zeolitic,",855,715,177.0,270.0,37.0,37.0,154,31,1
commonly,1032,715,161.0,177.0,37.0,37.0,140,31,1
less,1193,715,90.0,161.0,37.0,37.0,68,26,1
than,1283,715,91.0,90.0,37.0,37.0,68,25,1
1,1374,715,34.0,91.0,37.0,37.0,12,25,1
cm;,1408,715,74.0,34.0,37.0,37.0,48,24,1
15-20,1482,715,898.0,74.0,37.0,37.0,85,27,1
percent,585,752,144.0,898.0,37.0,37.0,123,30,1
phenocrysts,729,752,215.0,144.0,36.0,37.0,193,32,1
of,944,752,55.0,215.0,36.0,37.0,33,25,1
"sanidine,",999,752,178.0,55.0,36.0,37.0,153,30,1
"plagioclase,",1177,752,233.0,178.0,36.0,37.0,208,32,1
and,1410,752,70.0,233.0,36.0,37.0,50,25,1
biotite;,1480,752,895.0,70.0,36.0,37.0,138,30,1
sparse,586,787,124.0,895.0,36.0,36.0,103,25,1
lithic,710,787,127.0,124.0,37.0,36.0,103,27,1
"fragments,",837,787,196.0,127.0,37.0,36.0,172,32,1
dark-reddish-brown,1033,787,339.0,196.0,37.0,36.0,317,27,1
and,1372,787,71.0,339.0,37.0,36.0,51,25,1
brownish-,1443,787,858.0,71.0,37.0,36.0,159,25,1
"gray,",586,824,107.0,858.0,37.0,37.0,83,26,1
rhyolitic,693,824,180.0,107.0,35.0,37.0,157,32,1
to,873,824,54.0,180.0,35.0,37.0,33,24,1
intermediate,927,824,232.0,54.0,35.0,37.0,211,26,1
in,1159,824,53.0,232.0,35.0,37.0,32,25,1
"composition,",1212,824,232.0,53.0,35.0,37.0,209,31,1
commonly,1444,824,859.0,232.0,35.0,37.0,141,31,1
5,586,859,33.0,859.0,35.0,35.0,14,25,1
mm,619,859,56.0,33.0,37.0,35.0,36,18,1
to,675,859,53.0,56.0,37.0,35.0,33,25,1
2.5,728,859,72.0,53.0,37.0,35.0,51,26,1
cm;,800,859,71.0,72.0,37.0,35.0,47,24,1
lower,871,859,108.0,71.0,37.0,35.0,89,26,1
0.4,979,859,72.0,108.0,37.0,35.0,51,26,1
ft,1051,859,52.0,72.0,37.0,35.0,33,26,1
contains,1103,859,162.0,52.0,37.0,35.0,140,26,1
pumice,1265,859,126.0,162.0,37.0,35.0,104,31,1
altered,1391,859,144.0,126.0,37.0,35.0,122,26,1
to,1535,859,951.0,144.0,37.0,35.0,33,25,1
clay,585,895,91.0,951.0,37.0,37.0,69,31,1
and,676,895,71.0,91.0,82.0,37.0,50,25,1
zeolites,747,895,967.0,71.0,82.0,37.0,140,26,1
24.2,1714,895,308.0,967.0,82.0,37.0,68,27,1
"5,935.2",2022,895,1475.0,308.0,82.0,37.0,120,30,1
"Tuff,",549,968,105.0,1475.0,82.0,82.0,84,30,1
"bedded,",654,968,145.0,105.0,51.0,82.0,121,30,1
"air-fall,",799,968,180.0,145.0,51.0,82.0,156,30,1
"light-greenish-gray,",979,968,376.0,180.0,51.0,82.0,352,32,1
grayish-,1355,968,771.0,376.0,51.0,82.0,138,31,1
"green,",585,1003,125.0,771.0,51.0,51.0,101,25,1
"light-brownish-gray,",710,1003,376.0,125.0,36.0,51.0,353,32,1
and,1086,1003,71.0,376.0,36.0,51.0,51,25,1
"brownish-gray,",1157,1003,269.0,71.0,36.0,51.0,246,33,1
well-,1426,1003,842.0,269.0,36.0,51.0,86,26,1
"indurated,",585,1039,194.0,842.0,36.0,36.0,173,29,1
beds,779,1039,91.0,194.0,36.0,36.0,70,26,1
commonly,870,1039,164.0,91.0,36.0,36.0,142,30,1
5,1034,1039,32.0,164.0,36.0,36.0,13,26,1
mm,1066,1039,56.0,32.0,36.0,36.0,35,19,1
to,1122,1039,53.0,56.0,36.0,36.0,33,24,1
3.0,1175,1039,72.0,53.0,36.0,36.0,51,25,1
cm,1247,1039,54.0,72.0,36.0,36.0,33,20,1
in,1301,1039,54.0,54.0,36.0,36.0,31,25,1
thickness;,1355,1039,771.0,54.0,36.0,36.0,173,31,1
pumice,585,1075,125.0,771.0,36.0,36.0,105,32,1
and,710,1075,72.0,125.0,34.0,36.0,51,25,1
lithic,782,1075,127.0,72.0,34.0,36.0,103,26,1
"fragments,",909,1075,195.0,127.0,34.0,36.0,171,31,1
commonly,1104,1075,162.0,195.0,34.0,36.0,140,31,1
less,1266,1075,89.0,162.0,34.0,36.0,68,27,1
than,1355,1075,90.0,89.0,34.0,36.0,68,26,1
5,1445,1075,34.0,90.0,34.0,36.0,14,25,1
mm;,1479,1075,897.0,34.0,34.0,36.0,48,24,1
beds,583,1108,91.0,897.0,34.0,34.0,69,25,1
dip,674,1108,72.0,91.0,84.0,34.0,51,31,1
8-9,746,1108,108.0,72.0,84.0,34.0,84,28,1
relative,854,1108,161.0,108.0,84.0,34.0,139,25,1
to,1015,1108,52.0,161.0,84.0,34.0,32,24,1
core,1067,1108,91.0,52.0,84.0,34.0,70,20,1
