word,x,y,x+1 dist,x-1 dist,y+1 dist,y-1 dist,width,height,table
0,2263,84,40.0,0,1202.0,0,27,31,0
403,2303,84,1242.0,40.0,1202.0,0,59,39,0
HYDROLOGIC,1064,166,261.0,1242.0,1202.0,1202.0,234,27,0
BASIN,1325,166,917.0,261.0,267.0,1202.0,108,26,0
B55,2242,166,932.0,917.0,267.0,1202.0,74,37,0
Table,1315,256,134.0,932.0,267.0,267.0,106,34,0
31,1449,256,70.0,134.0,909.0,267.0,39,30,0
illustrates,1519,256,213.0,70.0,909.0,267.0,184,35,0
some,1732,256,120.0,213.0,909.0,267.0,92,23,0
differences,1852,256,222.0,120.0,909.0,267.0,193,37,0
in,2074,256,64.0,222.0,909.0,267.0,33,32,0
the,2138,256,88.0,64.0,909.0,267.0,55,32,0
com-,2223,277,953.0,88.0,909.0,909.0,89,23,0
position,1271,307,164.0,953.0,953.0,953.0,145,43,0
of,1435,307,52.0,164.0,52.0,953.0,34,32,0
the,1487,307,73.0,52.0,52.0,953.0,56,33,0
salt,1560,307,83.0,73.0,52.0,953.0,66,33,0
crust,1643,307,108.0,83.0,52.0,953.0,91,26,0
in,1751,307,50.0,108.0,52.0,953.0,32,33,0
different,1801,307,174.0,50.0,52.0,953.0,155,35,0
parts,1975,307,108.0,174.0,52.0,953.0,91,32,0
of,2083,307,51.0,108.0,52.0,953.0,34,32,0
Badwater,2134,307,866.0,51.0,52.0,953.0,178,36,0
Basin.,1270,358,163.0,866.0,52.0,52.0,115,35,0
Considering,1433,358,256.0,163.0,49.0,52.0,221,41,0
the,1689,358,88.0,256.0,49.0,52.0,56,34,0
extent,1777,358,149.0,88.0,49.0,52.0,117,26,0
of,1926,358,67.0,149.0,49.0,52.0,33,32,0
area,1993,358,108.0,67.0,49.0,52.0,75,23,0
represented,2101,358,833.0,108.0,49.0,52.0,212,39,0
by,1270,407,68.0,833.0,49.0,49.0,48,42,0
the,1338,407,76.0,68.0,53.0,49.0,57,34,0
"samples,",1414,407,178.0,76.0,53.0,49.0,155,44,0
the,1592,407,77.0,178.0,53.0,49.0,56,34,0
variations,1669,407,206.0,77.0,53.0,49.0,185,33,0
are,1875,407,73.0,206.0,53.0,49.0,53,23,0
"slight,",1948,407,132.0,73.0,53.0,49.0,110,43,0
far,2080,407,68.0,132.0,53.0,49.0,48,32,0
less,2148,407,83.0,68.0,53.0,49.0,61,33,0
than,2231,407,960.0,83.0,53.0,49.0,82,32,0
the,1273,459,82.0,960.0,53.0,53.0,56,33,0
differences,1355,459,223.0,82.0,51.0,53.0,196,33,0
between,1578,459,179.0,223.0,51.0,53.0,150,33,0
the,1757,459,83.0,179.0,51.0,53.0,56,33,0
crust,1840,459,118.0,83.0,51.0,53.0,91,26,0
and,1958,459,93.0,118.0,51.0,53.0,65,33,0
the,2051,459,81.0,93.0,51.0,53.0,56,33,0
sediments,2132,459,861.0,81.0,51.0,53.0,183,33,0
beneath,1273,510,162.0,861.0,51.0,51.0,145,34,0
it.,1435,510,129.0,162.0,65.0,51.0,37,32,0
The,1316,558,93.0,129.0,65.0,65.0,72,32,0
sulfate,1409,558,143.0,93.0,66.0,65.0,123,34,0
layer,1552,558,114.0,143.0,66.0,65.0,93,41,0
which,1666,558,130.0,114.0,66.0,65.0,107,33,0
underlies,1796,558,187.0,130.0,66.0,65.0,165,34,0
the,1983,558,77.0,187.0,66.0,65.0,55,33,0
chloride,2060,558,166.0,77.0,66.0,65.0,144,35,0
layer,2226,558,954.0,166.0,66.0,65.0,90,41,0
and,1274,608,88.0,954.0,66.0,66.0,64,32,0
is,1362,608,54.0,88.0,50.0,66.0,27,32,0
1-6,1416,608,81.0,54.0,50.0,66.0,57,29,0
inches,1497,608,136.0,81.0,50.0,66.0,113,33,0
below,1633,608,128.0,136.0,50.0,66.0,105,34,0
the,1761,608,79.0,128.0,50.0,66.0,57,33,0
surface,1840,608,156.0,79.0,50.0,66.0,131,33,0
(fig.,1996,608,91.0,156.0,50.0,66.0,67,42,0
"21),",2087,608,90.0,91.0,50.0,66.0,66,36,0
consists,2177,608,906.0,90.0,50.0,66.0,142,31,0
of,1273,657,62.0,906.0,50.0,50.0,35,32,0
silty,1335,657,106.0,62.0,53.0,50.0,79,42,0
sand,1441,657,112.0,106.0,53.0,50.0,83,33,0
containing,1553,657,224.0,112.0,53.0,50.0,196,41,0
widely,1777,657,148.0,224.0,53.0,50.0,121,43,0
scattered,1925,657,195.0,148.0,53.0,50.0,166,32,0
nodules,2120,657,167.0,195.0,53.0,50.0,138,33,0
of,2287,657,1016.0,167.0,53.0,50.0,33,31,0
gypsum,1273,710,168.0,1016.0,53.0,53.0,145,30,0
1-3,1441,710,75.0,168.0,98.0,53.0,56,30,0
mm,1516,710,86.0,75.0,98.0,53.0,68,22,0
in,1602,710,50.0,86.0,98.0,53.0,34,33,0
diameter.,1652,710,389.0,50.0,98.0,53.0,175,33,0
TABLE.,1276,807,129.0,389.0,98.0,98.0,104,27,0
31.-Proportions,1405,807,290.0,129.0,52.0,98.0,265,34,0
of,1695,807,51.0,290.0,52.0,98.0,29,30,0
major,1746,807,111.0,51.0,52.0,98.0,87,32,0
constituents,1857,807,203.0,111.0,52.0,98.0,176,25,0
in,2060,807,52.0,203.0,52.0,98.0,27,24,0
the,2112,807,65.0,52.0,52.0,98.0,40,26,0
blisterltice,2177,807,865.0,65.0,52.0,98.0,146,26,0
crust,1313,843,91.0,865.0,52.0,52.0,71,22,0
of,1404,843,47.0,91.0,33.0,52.0,29,31,0
salt,1451,843,71.0,47.0,33.0,52.0,50,26,0
on,1522,843,54.0,71.0,33.0,52.0,34,18,0
the,1576,843,61.0,54.0,33.0,52.0,40,25,0
silt,1637,843,60.0,61.0,33.0,52.0,44,26,0
facies,1697,843,109.0,60.0,33.0,52.0,88,30,0
of,1806,843,46.0,109.0,33.0,52.0,28,31,0
the,1852,843,61.0,46.0,33.0,52.0,41,27,0
carbonate,1913,843,162.0,61.0,33.0,52.0,141,26,0
zone,2075,843,82.0,162.0,33.0,52.0,62,18,0
and,2157,843,77.0,82.0,33.0,52.0,55,24,0
in,2234,843,49.0,77.0,33.0,52.0,28,16,0
the,2283,843,972.0,49.0,33.0,52.0,41,25,0
sediments,1312,875,161.0,972.0,33.0,33.0,145,26,0
underlying,1473,875,179.0,161.0,62.0,33.0,165,34,0
the,1652,875,56.0,179.0,62.0,33.0,42,26,0
crust,1708,875,425.0,56.0,62.0,33.0,73,22,0
The,1287,931,60.0,425.0,62.0,62.0,49,21,0
bILIterlike,1347,931,133.0,60.0,32.0,62.0,122,21,0
CrUSt,1480,931,71.0,133.0,32.0,62.0,60,18,0
ill,1551,931,28.0,71.0,32.0,62.0,17,19,0
mostly,1579,931,94.0,28.0,32.0,62.0,82,24,0
sodium,1673,931,100.0,94.0,32.0,62.0,88,20,0
chloride;,1773,931,117.0,100.0,32.0,62.0,104,20,0
the,1890,931,48.0,117.0,32.0,62.0,36,20,0
sediments,1938,931,132.0,48.0,32.0,62.0,121,20,0
underlying,2070,931,145.0,132.0,32.0,62.0,132,25,0
the,2215,931,48.0,145.0,32.0,62.0,36,19,0
crust,2263,931,960.0,48.0,32.0,62.0,59,18,0
are,1304,957,54.0,960.0,32.0,32.0,35,15,0
high,1358,957,70.0,54.0,690.0,32.0,50,22,0
Ili,1428,957,39.0,70.0,690.0,32.0,21,14,0
calcium,1467,957,113.0,39.0,690.0,32.0,95,20,0
and,1580,957,63.0,113.0,690.0,32.0,43,19,0
magnesium,1643,957,156.0,63.0,690.0,32.0,138,18,0
carbonates,1799,957,148.0,156.0,690.0,32.0,129,20,0
and,1947,957,62.0,148.0,690.0,32.0,44,20,0
sulfates,2009,957,110.0,62.0,690.0,32.0,90,20,0
",computed",2119,957,150.0,110.0,690.0,32.0,128,23,0
