@RELATION RapidMinerData

@ATTRIBUTE 'x' real
@ATTRIBUTE 'y' real
@ATTRIBUTE 'x+1 dist' real
@ATTRIBUTE 'x-1 dist' real
@ATTRIBUTE 'y+1 dist' real
@ATTRIBUTE 'y-1 dist' real
@ATTRIBUTE 'width' real
@ATTRIBUTE 'height' real
@ATTRIBUTE 'table' {'0','1'}

@DATA
1115.0,111.0,323.0,0.0,672.0,0.0,298.0,35.0,'0'
1438.0,111.0,980.0,323.0,672.0,0.0,124.0,34.0,'0'
491.0,360.0,153.0,980.0,672.0,672.0,123.0,35.0,'0'
644.0,360.0,147.0,153.0,306.0,672.0,88.0,33.0,'0'
791.0,360.0,249.0,147.0,306.0,672.0,220.0,44.0,'0'
1040.0,360.0,77.0,249.0,306.0,672.0,45.0,35.0,'0'
1117.0,360.0,199.0,77.0,306.0,672.0,169.0,59.0,'0'
1316.0,360.0,72.0,199.0,306.0,672.0,45.0,33.0,'0'
1388.0,360.0,100.0,72.0,306.0,672.0,71.0,35.0,'0'
1488.0,360.0,352.0,100.0,306.0,672.0,323.0,45.0,'0'
1840.0,360.0,151.0,352.0,306.0,672.0,121.0,44.0,'0'
1991.0,360.0,1201.0,151.0,306.0,672.0,114.0,31.0,'0'
792.0,410.0,149.0,1201.0,306.0,306.0,121.0,34.0,'0'
941.0,410.0,72.0,149.0,282.0,306.0,47.0,23.0,'0'
1013.0,410.0,277.0,72.0,282.0,306.0,223.0,35.0,'0'
1290.0,410.0,373.0,277.0,282.0,306.0,345.0,36.0,'0'
1663.0,410.0,76.0,373.0,282.0,306.0,45.0,34.0,'0'
1739.0,410.0,175.0,76.0,282.0,306.0,148.0,42.0,'0'
1914.0,410.0,946.0,175.0,282.0,306.0,221.0,45.0,'0'
990.0,610.0,177.0,946.0,282.0,282.0,147.0,34.0,'1'
1167.0,610.0,74.0,177.0,627.0,282.0,44.0,34.0,'1'
1241.0,610.0,597.0,74.0,627.0,282.0,218.0,42.0,'1'
1838.0,610.0,176.0,597.0,627.0,282.0,148.0,35.0,'1'
2014.0,610.0,77.0,176.0,627.0,282.0,45.0,35.0,'1'
2091.0,610.0,1726.0,77.0,627.0,282.0,169.0,42.0,'1'
366.0,661.0,426.0,1726.0,627.0,627.0,223.0,43.0,'1'
792.0,661.0,200.0,426.0,1131.0,627.0,171.0,43.0,'1'
992.0,661.0,420.0,200.0,1131.0,627.0,120.0,33.0,'1'
