@RELATION RapidMinerData

@ATTRIBUTE 'x' real
@ATTRIBUTE 'y' real
@ATTRIBUTE 'x+1 dist' real
@ATTRIBUTE 'x-1 dist' real
@ATTRIBUTE 'y+1 dist' real
@ATTRIBUTE 'y-1 dist' real
@ATTRIBUTE 'width' real
@ATTRIBUTE 'height' real
@ATTRIBUTE 'table' {'0','1'}

@DATA
2187.0,150.0,1172.0,0.0,1172.0,0.0,164.0,49.0,'0'
1017.0,209.0,98.0,1172.0,1172.0,1172.0,73.0,37.0,'0'
1115.0,209.0,182.0,98.0,115.0,1172.0,152.0,38.0,'0'
1297.0,209.0,269.0,182.0,115.0,1172.0,241.0,37.0,'0'
1566.0,209.0,654.0,269.0,115.0,1172.0,151.0,37.0,'0'
914.0,260.0,230.0,654.0,115.0,115.0,202.0,39.0,'0'
1144.0,260.0,124.0,230.0,212.0,115.0,98.0,37.0,'0'
1268.0,260.0,153.0,124.0,212.0,115.0,124.0,37.0,'0'
1421.0,260.0,273.0,153.0,212.0,115.0,245.0,37.0,'0'
1694.0,260.0,987.0,273.0,212.0,115.0,74.0,37.0,'0'
709.0,313.0,128.0,987.0,212.0,212.0,100.0,36.0,'0'
837.0,313.0,126.0,128.0,336.0,212.0,101.0,37.0,'0'
963.0,313.0,256.0,126.0,336.0,212.0,228.0,38.0,'0'
1219.0,313.0,175.0,256.0,336.0,212.0,123.0,38.0,'0'
1394.0,313.0,74.0,175.0,336.0,212.0,20.0,11.0,'0'
1468.0,313.0,176.0,74.0,336.0,212.0,147.0,39.0,'0'
1644.0,313.0,52.0,176.0,336.0,212.0,21.0,37.0,'0'
1696.0,313.0,177.0,52.0,336.0,212.0,147.0,38.0,'0'
1873.0,313.0,49.0,177.0,336.0,212.0,21.0,35.0,'0'
1922.0,313.0,1522.0,49.0,336.0,212.0,100.0,38.0,'0'
408.0,461.0,327.0,1522.0,336.0,336.0,95.0,37.0,'1'
735.0,461.0,1035.0,327.0,111.0,336.0,175.0,38.0,'1'
1770.0,461.0,1414.0,1035.0,111.0,336.0,200.0,37.0,'1'
360.0,561.0,425.0,1414.0,111.0,111.0,189.0,38.0,'1'
785.0,561.0,307.0,425.0,736.0,111.0,99.0,37.0,'1'
1092.0,561.0,105.0,307.0,736.0,111.0,77.0,43.0,'1'
1197.0,561.0,157.0,105.0,736.0,111.0,129.0,37.0,'1'
1354.0,561.0,188.0,157.0,736.0,111.0,158.0,50.0,'1'
1542.0,561.0,126.0,188.0,736.0,111.0,98.0,37.0,'1'
1668.0,561.0,53.0,126.0,736.0,111.0,20.0,25.0,'1'
1721.0,561.0,175.0,53.0,736.0,111.0,110.0,38.0,'1'
1896.0,561.0,277.0,175.0,736.0,111.0,212.0,47.0,'1'
2173.0,561.0,66.0,277.0,736.0,111.0,33.0,36.0,'1'
2239.0,561.0,1147.0,66.0,736.0,111.0,132.0,37.0,'1'
1094.0,612.0,177.0,1147.0,736.0,736.0,143.0,43.0,'1'
1271.0,612.0,74.0,177.0,740.0,736.0,45.0,37.0,'1'
1345.0,612.0,149.0,74.0,740.0,736.0,116.0,40.0,'1'
1494.0,612.0,174.0,149.0,740.0,736.0,141.0,40.0,'1'
1668.0,612.0,231.0,174.0,740.0,736.0,199.0,38.0,'1'
1899.0,612.0,1542.0,231.0,740.0,736.0,142.0,37.0,'1'
361.0,711.0,425.0,1542.0,740.0,740.0,190.0,37.0,'1'
786.0,711.0,308.0,425.0,100.0,740.0,96.0,36.0,'1'
1094.0,711.0,75.0,308.0,100.0,740.0,38.0,36.0,'1'
1169.0,711.0,175.0,75.0,100.0,740.0,144.0,42.0,'1'
1344.0,711.0,173.0,175.0,100.0,740.0,142.0,45.0,'1'
1517.0,711.0,1161.0,173.0,100.0,740.0,67.0,38.0,'1'
361.0,811.0,738.0,1161.0,100.0,100.0,191.0,37.0,'1'
1099.0,811.0,266.0,738.0,736.0,100.0,234.0,38.0,'1'
1365.0,811.0,71.0,266.0,736.0,100.0,44.0,36.0,'1'
1436.0,811.0,154.0,71.0,736.0,100.0,124.0,42.0,'1'
1590.0,811.0,124.0,154.0,736.0,100.0,97.0,37.0,'1'
1714.0,811.0,43.0,124.0,736.0,100.0,18.0,26.0,'1'
1757.0,811.0,65.0,43.0,736.0,100.0,38.0,35.0,'1'
1822.0,811.0,130.0,65.0,736.0,100.0,104.0,36.0,'1'
1952.0,811.0,157.0,130.0,736.0,100.0,130.0,38.0,'1'
2109.0,811.0,131.0,157.0,736.0,100.0,106.0,35.0,'1'
2240.0,811.0,1147.0,131.0,736.0,100.0,131.0,37.0,'1'
1095.0,862.0,229.0,1147.0,736.0,736.0,192.0,42.0,'1'
1324.0,862.0,98.0,229.0,53.0,736.0,67.0,35.0,'1'
1422.0,862.0,207.0,98.0,53.0,736.0,170.0,38.0,'1'
1629.0,862.0,104.0,207.0,53.0,736.0,70.0,38.0,'1'
1733.0,862.0,172.0,104.0,53.0,736.0,140.0,39.0,'1'
