@RELATION RapidMinerData

@ATTRIBUTE 'x' real
@ATTRIBUTE 'y' real
@ATTRIBUTE 'x+1 dist' real
@ATTRIBUTE 'x-1 dist' real
@ATTRIBUTE 'y+1 dist' real
@ATTRIBUTE 'y-1 dist' real
@ATTRIBUTE 'width' real
@ATTRIBUTE 'height' real
@ATTRIBUTE 'table' {'0','1'}

@DATA
265.0,120.0,191.0,169.0,83.0,0.0,211.0,57.0,'0'
93.0,202.0,131.0,191.0,83.0,83.0,101.0,38.0,'0'
224.0,202.0,157.0,131.0,86.0,83.0,246.0,62.0,'0'
92.0,287.0,119.0,157.0,86.0,86.0,91.0,49.0,'0'
211.0,287.0,980.0,119.0,1099.0,86.0,213.0,61.0,'0'
1190.0,312.0,1099.0,980.0,1099.0,1099.0,272.0,39.0,'0'
93.0,370.0,342.0,1099.0,1099.0,1099.0,314.0,49.0,'0'
435.0,370.0,353.0,342.0,85.0,1099.0,66.0,48.0,'0'
93.0,455.0,132.0,353.0,85.0,85.0,102.0,36.0,'0'
225.0,455.0,246.0,132.0,94.0,85.0,222.0,49.0,'0'
471.0,455.0,390.0,246.0,94.0,85.0,74.0,36.0,'0'
93.0,549.0,102.0,390.0,94.0,94.0,74.0,37.0,'0'
195.0,549.0,117.0,102.0,71.0,94.0,87.0,36.0,'0'
312.0,549.0,231.0,117.0,71.0,94.0,108.0,37.0,'0'
93.0,620.0,205.0,231.0,71.0,71.0,174.0,48.0,'0'
298.0,620.0,65.0,205.0,84.0,71.0,35.0,34.0,'0'
363.0,620.0,283.0,65.0,84.0,71.0,147.0,49.0,'0'
93.0,704.0,93.0,283.0,84.0,84.0,66.0,49.0,'0'
186.0,704.0,105.0,93.0,85.0,84.0,99.0,47.0,'0'
291.0,704.0,215.0,105.0,85.0,84.0,147.0,48.0,'0'
94.0,788.0,176.0,215.0,85.0,85.0,147.0,37.0,'0'
270.0,788.0,1037.0,176.0,1095.0,85.0,123.0,49.0,'0'
1307.0,788.0,54.0,1037.0,1095.0,85.0,36.0,21.0,'0'
1361.0,788.0,181.0,54.0,1095.0,85.0,165.0,29.0,'0'
1542.0,788.0,173.0,181.0,1095.0,85.0,157.0,35.0,'0'
1715.0,788.0,189.0,173.0,1095.0,85.0,173.0,36.0,'0'
1904.0,788.0,241.0,189.0,1095.0,85.0,226.0,37.0,'0'
2145.0,788.0,50.0,241.0,1095.0,85.0,34.0,25.0,'0'
2195.0,788.0,1010.0,50.0,1095.0,85.0,84.0,38.0,'0'
1187.0,845.0,139.0,1010.0,1095.0,1095.0,123.0,30.0,'0'
1326.0,845.0,83.0,139.0,1093.0,1095.0,67.0,29.0,'0'
1409.0,845.0,51.0,83.0,1093.0,1095.0,34.0,26.0,'0'
1460.0,845.0,215.0,51.0,1093.0,1095.0,199.0,36.0,'0'
1675.0,845.0,249.0,215.0,1093.0,1095.0,231.0,35.0,'0'
1924.0,845.0,212.0,249.0,1093.0,1095.0,195.0,35.0,'0'
2136.0,845.0,2042.0,212.0,1093.0,1095.0,160.0,29.0,'0'
95.0,871.0,195.0,2042.0,1093.0,1093.0,169.0,49.0,'0'
290.0,871.0,898.0,195.0,1093.0,1093.0,94.0,36.0,'0'
1187.0,894.0,111.0,898.0,1093.0,1093.0,95.0,26.0,'0'
1298.0,894.0,47.0,111.0,1095.0,1093.0,33.0,30.0,'0'
1345.0,894.0,73.0,47.0,1095.0,1093.0,58.0,22.0,'0'
1418.0,894.0,165.0,73.0,1095.0,1093.0,149.0,37.0,'0'
1583.0,894.0,48.0,165.0,1095.0,1093.0,34.0,30.0,'0'
1631.0,894.0,129.0,48.0,1095.0,1093.0,111.0,25.0,'0'
1760.0,894.0,82.0,129.0,1095.0,1093.0,66.0,29.0,'0'
1842.0,894.0,74.0,82.0,1095.0,1093.0,58.0,29.0,'0'
1916.0,894.0,173.0,74.0,1095.0,1093.0,156.0,37.0,'0'
2089.0,894.0,47.0,173.0,1095.0,1093.0,33.0,30.0,'0'
2136.0,894.0,73.0,47.0,1095.0,1093.0,58.0,22.0,'0'
2209.0,894.0,2116.0,73.0,1095.0,1093.0,90.0,30.0,'0'
94.0,944.0,1093.0,2116.0,1095.0,1095.0,219.0,49.0,'0'
1187.0,944.0,139.0,1093.0,1145.0,1095.0,122.0,22.0,'0'
1326.0,944.0,143.0,139.0,1145.0,1095.0,127.0,29.0,'0'
1469.0,944.0,81.0,143.0,1145.0,1095.0,65.0,30.0,'0'
1550.0,944.0,319.0,81.0,1145.0,1095.0,188.0,36.0,'0'
1237.0,1002.0,179.0,319.0,1145.0,1145.0,163.0,36.0,'0'
1416.0,1002.0,105.0,179.0,71.0,1145.0,89.0,20.0,'0'
1521.0,1002.0,211.0,105.0,71.0,1145.0,193.0,35.0,'0'
1732.0,1002.0,180.0,211.0,71.0,1145.0,162.0,35.0,'0'
1912.0,1002.0,60.0,180.0,71.0,1145.0,45.0,37.0,'0'
1972.0,1002.0,73.0,60.0,71.0,1145.0,57.0,29.0,'0'
