@RELATION RapidMinerData

@ATTRIBUTE 'x' real
@ATTRIBUTE 'y' real
@ATTRIBUTE 'x+1 dist' real
@ATTRIBUTE 'x-1 dist' real
@ATTRIBUTE 'y+1 dist' real
@ATTRIBUTE 'y-1 dist' real
@ATTRIBUTE 'width' real
@ATTRIBUTE 'height' real
@ATTRIBUTE 'table' {'0','1'}

@DATA
2221.0,131.0,1925.0,0.0,1925.0,0.0,124.0,41.0,'0'
299.0,222.0,151.0,1925.0,1925.0,1925.0,123.0,33.0,'0'
450.0,222.0,199.0,151.0,1187.0,1925.0,142.0,33.0,'0'
649.0,222.0,176.0,199.0,1187.0,1925.0,149.0,31.0,'0'
825.0,222.0,75.0,176.0,1187.0,1925.0,46.0,32.0,'0'
900.0,222.0,126.0,75.0,1187.0,1925.0,96.0,31.0,'0'
1026.0,222.0,303.0,126.0,1187.0,1925.0,240.0,41.0,'0'
1329.0,222.0,148.0,303.0,1187.0,1925.0,117.0,32.0,'0'
1477.0,222.0,377.0,148.0,1187.0,1925.0,344.0,40.0,'0'
1854.0,222.0,126.0,377.0,1187.0,1925.0,98.0,32.0,'0'
1980.0,222.0,578.0,126.0,1187.0,1925.0,196.0,28.0,'0'
1459.0,472.0,175.0,578.0,1187.0,1187.0,146.0,31.0,'0'
1634.0,472.0,75.0,175.0,1227.0,1187.0,44.0,32.0,'0'
1709.0,472.0,127.0,75.0,1227.0,1187.0,98.0,30.0,'0'
1836.0,472.0,1604.0,127.0,1227.0,1187.0,221.0,38.0,'0'
233.0,521.0,699.0,1604.0,1227.0,1227.0,276.0,33.0,'0'
932.0,521.0,403.0,699.0,148.0,1227.0,98.0,30.0,'0'
1335.0,521.0,374.0,403.0,148.0,1227.0,73.0,29.0,'0'
1709.0,521.0,328.0,374.0,148.0,1227.0,73.0,30.0,'0'
2037.0,521.0,1811.0,328.0,148.0,1227.0,122.0,31.0,'0'
232.0,668.0,604.0,1811.0,148.0,148.0,251.0,41.0,'0'
836.0,668.0,95.0,604.0,606.0,148.0,68.0,32.0,'0'
931.0,668.0,54.0,95.0,606.0,148.0,25.0,34.0,'0'
985.0,668.0,324.0,54.0,606.0,148.0,120.0,31.0,'0'
1309.0,668.0,375.0,324.0,606.0,148.0,145.0,38.0,'0'
1684.0,668.0,355.0,375.0,606.0,148.0,147.0,38.0,'0'
2039.0,668.0,1204.0,355.0,606.0,148.0,145.0,38.0,'0'
836.0,717.0,95.0,1204.0,606.0,606.0,68.0,32.0,'0'
931.0,717.0,53.0,95.0,614.0,606.0,25.0,35.0,'0'
984.0,717.0,350.0,53.0,614.0,606.0,94.0,32.0,'0'
1334.0,717.0,375.0,350.0,614.0,606.0,121.0,39.0,'0'
1709.0,717.0,354.0,375.0,614.0,606.0,121.0,38.0,'0'
2063.0,717.0,1835.0,354.0,614.0,606.0,122.0,36.0,'0'
231.0,817.0,103.0,1835.0,614.0,614.0,72.0,30.0,'0'
334.0,817.0,502.0,103.0,73.0,614.0,217.0,41.0,'0'
836.0,817.0,94.0,502.0,73.0,614.0,67.0,33.0,'0'
930.0,817.0,52.0,94.0,73.0,614.0,25.0,35.0,'0'
982.0,817.0,326.0,52.0,73.0,614.0,122.0,32.0,'0'
1308.0,817.0,375.0,326.0,73.0,614.0,147.0,37.0,'0'
1683.0,817.0,355.0,375.0,73.0,614.0,145.0,38.0,'0'
2038.0,817.0,1757.0,355.0,73.0,614.0,145.0,39.0,'0'
282.0,868.0,102.0,1757.0,73.0,73.0,71.0,33.0,'0'
384.0,868.0,151.0,102.0,112.0,73.0,121.0,37.0,'0'
535.0,868.0,301.0,151.0,112.0,73.0,93.0,34.0,'0'
836.0,868.0,94.0,301.0,112.0,73.0,67.0,33.0,'0'
930.0,868.0,51.0,94.0,112.0,73.0,25.0,34.0,'0'
981.0,868.0,353.0,51.0,112.0,73.0,95.0,32.0,'0'
1334.0,868.0,373.0,353.0,112.0,73.0,120.0,39.0,'0'
1707.0,868.0,355.0,373.0,112.0,73.0,122.0,39.0,'0'
2062.0,868.0,1835.0,355.0,112.0,73.0,122.0,37.0,'0'
230.0,967.0,104.0,1835.0,112.0,112.0,73.0,31.0,'0'
334.0,967.0,501.0,104.0,73.0,112.0,216.0,40.0,'0'
835.0,967.0,94.0,501.0,73.0,112.0,67.0,32.0,'0'
929.0,967.0,51.0,94.0,73.0,112.0,26.0,34.0,'0'
980.0,967.0,326.0,51.0,73.0,112.0,123.0,32.0,'0'
1306.0,967.0,376.0,326.0,73.0,112.0,146.0,38.0,'0'
1682.0,967.0,352.0,376.0,73.0,112.0,147.0,38.0,'0'
2034.0,967.0,1753.0,352.0,73.0,112.0,148.0,37.0,'0'
282.0,1017.0,553.0,1753.0,73.0,73.0,175.0,29.0,'0'
835.0,1017.0,94.0,553.0,53.0,73.0,67.0,32.0,'0'
929.0,1017.0,51.0,94.0,53.0,73.0,26.0,34.0,'0'
980.0,1017.0,352.0,51.0,53.0,73.0,95.0,32.0,'0'
1332.0,1017.0,374.0,352.0,53.0,73.0,121.0,38.0,'0'
1706.0,1017.0,354.0,374.0,53.0,73.0,122.0,39.0,'0'
2060.0,1017.0,1778.0,354.0,53.0,73.0,122.0,38.0,'0'
283.0,1069.0,151.0,1778.0,53.0,53.0,121.0,35.0,'0'
434.0,1069.0,124.0,151.0,335.0,53.0,95.0,32.0,'0'
558.0,1069.0,325.0,124.0,335.0,53.0,98.0,40.0,'0'
432.0,1368.0,147.0,325.0,335.0,335.0,120.0,32.0,'0'
579.0,1368.0,200.0,147.0,278.0,335.0,143.0,32.0,'0'
779.0,1368.0,175.0,200.0,278.0,335.0,147.0,31.0,'0'
954.0,1368.0,76.0,175.0,278.0,335.0,45.0,33.0,'0'
1030.0,1368.0,427.0,76.0,278.0,335.0,365.0,40.0,'0'
1457.0,1368.0,146.0,427.0,278.0,335.0,117.0,31.0,'0'
1603.0,1368.0,126.0,146.0,278.0,335.0,96.0,31.0,'0'
1729.0,1368.0,251.0,126.0,278.0,335.0,221.0,41.0,'0'
1980.0,1368.0,1275.0,251.0,278.0,335.0,45.0,33.0,'0'
706.0,1414.0,324.0,1275.0,278.0,278.0,296.0,33.0,'0'
1030.0,1414.0,151.0,324.0,519.0,278.0,119.0,36.0,'0'
1181.0,1414.0,124.0,151.0,519.0,278.0,93.0,32.0,'0'
1305.0,1414.0,123.0,124.0,519.0,278.0,99.0,32.0,'0'
1428.0,1414.0,102.0,123.0,519.0,278.0,72.0,30.0,'0'
1530.0,1414.0,1317.0,102.0,519.0,278.0,216.0,45.0,'0'
229.0,1617.0,699.0,1317.0,519.0,519.0,276.0,33.0,'1'
928.0,1617.0,126.0,699.0,48.0,519.0,98.0,32.0,'1'
1054.0,1617.0,373.0,126.0,48.0,519.0,96.0,33.0,'1'
1427.0,1617.0,102.0,373.0,48.0,519.0,72.0,31.0,'1'
1529.0,1617.0,425.0,102.0,48.0,519.0,117.0,35.0,'1'
1954.0,1617.0,1722.0,425.0,48.0,519.0,175.0,31.0,'1'
233.0,1664.0,298.0,1722.0,48.0,48.0,271.0,43.0,'1'
531.0,1664.0,426.0,298.0,145.0,48.0,118.0,39.0,'1'
957.0,1664.0,521.0,426.0,145.0,48.0,139.0,40.0,'1'
1478.0,1664.0,452.0,521.0,145.0,48.0,93.0,33.0,'1'
1930.0,1664.0,123.0,452.0,145.0,48.0,93.0,33.0,'1'
2053.0,1664.0,1829.0,123.0,145.0,48.0,100.0,40.0,'1'
230.0,1808.0,125.0,1829.0,145.0,145.0,95.0,32.0,'1'
355.0,1808.0,650.0,125.0,777.0,145.0,146.0,41.0,'1'
1005.0,1808.0,446.0,650.0,777.0,145.0,68.0,32.0,'1'
1451.0,1808.0,530.0,446.0,777.0,145.0,121.0,38.0,'1'
1981.0,1808.0,979.0,530.0,777.0,145.0,119.0,39.0,'1'
1004.0,1867.0,449.0,979.0,777.0,777.0,68.0,32.0,'1'
1453.0,1867.0,526.0,449.0,782.0,777.0,119.0,38.0,'1'
1979.0,1867.0,1753.0,526.0,782.0,777.0,121.0,38.0,'1'
229.0,1965.0,775.0,1753.0,782.0,782.0,96.0,33.0,'1'
1004.0,1965.0,448.0,775.0,776.0,782.0,68.0,33.0,'1'
1452.0,1965.0,528.0,448.0,776.0,782.0,120.0,38.0,'1'
1980.0,1965.0,979.0,528.0,776.0,782.0,120.0,39.0,'1'
1003.0,2016.0,449.0,979.0,776.0,776.0,69.0,32.0,'1'
1452.0,2016.0,526.0,449.0,781.0,776.0,118.0,39.0,'1'
1978.0,2016.0,1752.0,526.0,781.0,776.0,121.0,39.0,'1'
229.0,2115.0,775.0,1752.0,781.0,781.0,146.0,32.0,'1'
1004.0,2115.0,447.0,775.0,776.0,781.0,68.0,32.0,'1'
1451.0,2115.0,526.0,447.0,776.0,781.0,120.0,39.0,'1'
1977.0,2115.0,976.0,526.0,776.0,781.0,122.0,37.0,'1'
1003.0,2166.0,450.0,976.0,776.0,776.0,69.0,32.0,'1'
1453.0,2166.0,525.0,450.0,663.0,776.0,117.0,38.0,'1'
1978.0,2166.0,1629.0,525.0,663.0,776.0,121.0,38.0,'1'
356.0,2309.0,48.0,1629.0,663.0,663.0,16.0,16.0,'0'
404.0,2309.0,247.0,48.0,47.0,663.0,218.0,33.0,'0'
651.0,2309.0,76.0,247.0,47.0,663.0,46.0,32.0,'0'
727.0,2309.0,221.0,76.0,47.0,663.0,194.0,41.0,'0'
948.0,2309.0,596.0,221.0,47.0,663.0,193.0,32.0,'0'
354.0,2355.0,48.0,596.0,47.0,47.0,18.0,20.0,'0'
402.0,2355.0,222.0,48.0,571.0,47.0,192.0,38.0,'0'
