@RELATION RapidMinerData

@ATTRIBUTE 'x' real
@ATTRIBUTE 'y' real
@ATTRIBUTE 'x+1 dist' real
@ATTRIBUTE 'x-1 dist' real
@ATTRIBUTE 'y+1 dist' real
@ATTRIBUTE 'y-1 dist' real
@ATTRIBUTE 'width' real
@ATTRIBUTE 'height' real
@ATTRIBUTE 'table' {'0','1'}

@DATA
2261.0,102.0,1668.0,0.0,1668.0,0.0,173.0,76.0,'0'
610.0,339.0,154.0,1668.0,1668.0,1668.0,125.0,35.0,'0'
764.0,339.0,376.0,154.0,272.0,1668.0,345.0,44.0,'0'
1140.0,339.0,99.0,376.0,272.0,1668.0,69.0,44.0,'0'
1239.0,339.0,101.0,99.0,272.0,1668.0,70.0,33.0,'0'
1340.0,339.0,349.0,101.0,272.0,1668.0,319.0,44.0,'0'
1689.0,339.0,814.0,349.0,272.0,1668.0,269.0,44.0,'0'
877.0,389.0,74.0,814.0,272.0,272.0,45.0,36.0,'0'
951.0,389.0,151.0,74.0,607.0,272.0,114.0,35.0,'0'
1102.0,389.0,125.0,151.0,607.0,272.0,94.0,34.0,'0'
1227.0,389.0,101.0,125.0,607.0,272.0,71.0,34.0,'0'
1328.0,389.0,204.0,101.0,607.0,272.0,369.0,35.0,'0'
1464.0,540.0,223.0,204.0,607.0,607.0,119.0,43.0,'1'
1687.0,540.0,252.0,223.0,1148.0,607.0,221.0,34.0,'1'
1939.0,540.0,77.0,252.0,1148.0,607.0,46.0,34.0,'1'
2016.0,540.0,1700.0,77.0,1148.0,607.0,212.0,41.0,'1'
317.0,571.0,347.0,1700.0,1148.0,1148.0,316.0,44.0,'1'
664.0,571.0,102.0,347.0,1146.0,1148.0,69.0,35.0,'1'
766.0,571.0,122.0,102.0,1146.0,1148.0,91.0,35.0,'1'
888.0,571.0,999.0,122.0,1146.0,1148.0,292.0,62.0,'1'
1887.0,571.0,426.0,999.0,1146.0,1148.0,145.0,34.0,'1'
1462.0,591.0,45.0,426.0,1146.0,1146.0,145.0,32.0,'1'
1469.0,635.0,425.0,45.0,45.0,45.0,136.0,45.0,'1'
1894.0,635.0,1582.0,425.0,1158.0,45.0,136.0,45.0,'1'
316.0,738.0,270.0,1582.0,1158.0,1158.0,243.0,35.0,'1'
586.0,738.0,231.0,270.0,69.0,1158.0,99.0,35.0,'1'
361.0,789.0,203.0,231.0,69.0,69.0,172.0,44.0,'1'
564.0,789.0,173.0,203.0,73.0,69.0,144.0,42.0,'1'
737.0,789.0,330.0,173.0,73.0,69.0,147.0,35.0,'1'
412.0,841.0,153.0,330.0,73.0,73.0,118.0,42.0,'1'
565.0,841.0,250.0,153.0,71.0,73.0,214.0,40.0,'1'
815.0,841.0,356.0,250.0,71.0,73.0,287.0,42.0,'1'
463.0,890.0,272.0,356.0,71.0,71.0,244.0,43.0,'1'
735.0,890.0,202.0,272.0,52.0,71.0,169.0,41.0,'1'
937.0,890.0,475.0,202.0,52.0,71.0,291.0,41.0,'1'
465.0,941.0,196.0,475.0,52.0,52.0,163.0,43.0,'1'
661.0,941.0,403.0,196.0,51.0,52.0,369.0,43.0,'1'
1064.0,941.0,73.0,403.0,51.0,52.0,43.0,26.0,'1'
1137.0,941.0,675.0,73.0,51.0,52.0,96.0,34.0,'1'
464.0,991.0,76.0,675.0,51.0,51.0,43.0,26.0,'1'
540.0,991.0,48.0,76.0,49.0,51.0,19.0,34.0,'1'
588.0,991.0,76.0,48.0,49.0,51.0,46.0,26.0,'1'
664.0,991.0,175.0,76.0,49.0,51.0,114.0,43.0,'1'
839.0,991.0,325.0,175.0,49.0,51.0,289.0,42.0,'1'
1164.0,991.0,701.0,325.0,49.0,51.0,19.0,34.0,'1'
465.0,1039.0,222.0,701.0,49.0,49.0,190.0,41.0,'1'
687.0,1039.0,178.0,222.0,49.0,49.0,146.0,42.0,'1'
865.0,1039.0,224.0,178.0,49.0,49.0,194.0,44.0,'1'
1089.0,1039.0,327.0,224.0,49.0,49.0,69.0,33.0,'1'
1416.0,1039.0,600.0,327.0,49.0,49.0,269.0,36.0,'1'
2016.0,1039.0,1553.0,600.0,49.0,49.0,68.0,35.0,'1'
464.0,1087.0,930.0,1553.0,49.0,49.0,168.0,36.0,'1'
1394.0,1087.0,600.0,930.0,117.0,49.0,309.0,45.0,'1'
1994.0,1087.0,1587.0,600.0,117.0,49.0,60.0,45.0,'1'
411.0,1191.0,153.0,1587.0,117.0,117.0,118.0,41.0,'1'
564.0,1191.0,250.0,153.0,73.0,117.0,215.0,41.0,'1'
814.0,1191.0,299.0,250.0,73.0,117.0,269.0,43.0,'1'
1113.0,1191.0,651.0,299.0,73.0,117.0,45.0,32.0,'1'
464.0,1241.0,497.0,651.0,73.0,73.0,464.0,41.0,'1'
961.0,1241.0,500.0,497.0,52.0,73.0,246.0,43.0,'1'
464.0,1293.0,74.0,500.0,52.0,52.0,46.0,32.0,'1'
538.0,1293.0,199.0,74.0,50.0,52.0,170.0,42.0,'1'
737.0,1293.0,179.0,199.0,50.0,52.0,146.0,35.0,'1'
916.0,1293.0,74.0,179.0,50.0,52.0,42.0,34.0,'1'
990.0,1293.0,528.0,74.0,50.0,52.0,120.0,35.0,'1'
465.0,1342.0,147.0,528.0,50.0,50.0,114.0,41.0,'1'
612.0,1342.0,326.0,147.0,51.0,50.0,291.0,40.0,'1'
938.0,1342.0,200.0,326.0,51.0,50.0,164.0,43.0,'1'
1138.0,1342.0,675.0,200.0,51.0,50.0,94.0,34.0,'1'
