@RELATION RapidMinerData

@ATTRIBUTE 'x' real
@ATTRIBUTE 'y' real
@ATTRIBUTE 'x+1 dist' real
@ATTRIBUTE 'x-1 dist' real
@ATTRIBUTE 'y+1 dist' real
@ATTRIBUTE 'y-1 dist' real
@ATTRIBUTE 'width' real
@ATTRIBUTE 'height' real
@ATTRIBUTE 'table' {'0','1'}

@DATA
1139.0,506.0,137.0,0.0,79.0,0.0,106.0,26.0,'0'
1276.0,506.0,161.0,137.0,79.0,0.0,84.0,26.0,'0'
1136.0,584.0,121.0,161.0,79.0,79.0,85.0,25.0,'0'
1257.0,584.0,41.0,121.0,262.0,79.0,10.0,25.0,'0'
1298.0,584.0,71.0,41.0,262.0,79.0,39.0,25.0,'0'
1369.0,584.0,489.0,71.0,262.0,79.0,16.0,24.0,'0'
886.0,659.0,226.0,489.0,262.0,262.0,198.0,26.0,'0'
1112.0,659.0,117.0,226.0,122.0,262.0,83.0,25.0,'0'
1229.0,659.0,185.0,117.0,122.0,262.0,156.0,25.0,'0'
1414.0,659.0,94.0,185.0,122.0,262.0,63.0,25.0,'0'
1508.0,659.0,509.0,94.0,122.0,262.0,132.0,26.0,'0'
1001.0,698.0,135.0,509.0,122.0,122.0,105.0,25.0,'0'
1136.0,698.0,93.0,135.0,615.0,122.0,60.0,25.0,'0'
1229.0,698.0,96.0,93.0,615.0,122.0,60.0,27.0,'0'
1325.0,698.0,938.0,96.0,615.0,122.0,194.0,26.0,'0'
391.0,774.0,257.0,938.0,615.0,615.0,158.0,27.0,'1'
648.0,774.0,207.0,257.0,79.0,615.0,86.0,25.0,'1'
855.0,774.0,214.0,207.0,79.0,615.0,112.0,27.0,'1'
1069.0,774.0,231.0,214.0,79.0,615.0,127.0,26.0,'1'
1300.0,774.0,231.0,231.0,79.0,615.0,155.0,26.0,'1'
1531.0,774.0,255.0,231.0,79.0,615.0,132.0,25.0,'1'
1786.0,774.0,208.0,255.0,79.0,615.0,87.0,25.0,'1'
1994.0,774.0,1605.0,208.0,79.0,615.0,128.0,26.0,'1'
391.0,853.0,97.0,1605.0,79.0,79.0,18.0,22.0,'1'
488.0,853.0,90.0,97.0,39.0,79.0,15.0,24.0,'1'
578.0,853.0,70.0,90.0,39.0,79.0,42.0,25.0,'1'
648.0,853.0,167.0,70.0,39.0,79.0,88.0,24.0,'1'
