@RELATION RapidMinerData

@ATTRIBUTE 'x' real
@ATTRIBUTE 'y' real
@ATTRIBUTE 'x+1 dist' real
@ATTRIBUTE 'x-1 dist' real
@ATTRIBUTE 'y+1 dist' real
@ATTRIBUTE 'y-1 dist' real
@ATTRIBUTE 'width' real
@ATTRIBUTE 'height' real
@ATTRIBUTE 'table' {'0','1'}

@DATA
988.0,341.0,118.0,0.0,87.0,0.0,71.0,21.0,'0'
1106.0,341.0,119.0,118.0,87.0,0.0,94.0,20.0,'0'
1225.0,341.0,220.0,119.0,87.0,0.0,194.0,22.0,'0'
1445.0,341.0,406.0,220.0,87.0,0.0,135.0,21.0,'0'
1045.0,406.0,300.0,406.0,87.0,87.0,93.0,20.0,'1'
1345.0,406.0,140.0,300.0,723.0,87.0,74.0,20.0,'1'
1485.0,406.0,1163.0,140.0,723.0,87.0,51.0,21.0,'1'
323.0,439.0,99.0,1163.0,723.0,723.0,74.0,20.0,'1'
422.0,439.0,42.0,99.0,71.0,723.0,16.0,5.0,'1'
464.0,439.0,161.0,42.0,71.0,723.0,74.0,19.0,'1'
625.0,439.0,201.0,161.0,71.0,723.0,153.0,20.0,'1'
826.0,439.0,220.0,201.0,71.0,723.0,174.0,21.0,'1'
1046.0,439.0,139.0,220.0,71.0,723.0,93.0,20.0,'1'
1185.0,439.0,162.0,139.0,71.0,723.0,95.0,20.0,'1'
1347.0,439.0,139.0,162.0,71.0,723.0,93.0,20.0,'1'
1486.0,439.0,1100.0,139.0,71.0,723.0,54.0,20.0,'1'
387.0,468.0,240.0,1100.0,71.0,71.0,87.0,27.0,'1'
627.0,468.0,118.0,240.0,123.0,71.0,86.0,26.0,'1'
745.0,468.0,84.0,118.0,123.0,71.0,30.0,26.0,'1'
829.0,468.0,115.0,84.0,123.0,71.0,86.0,26.0,'1'
944.0,468.0,105.0,115.0,123.0,71.0,32.0,27.0,'1'
1049.0,468.0,140.0,105.0,123.0,71.0,68.0,27.0,'1'
1189.0,468.0,160.0,140.0,123.0,71.0,68.0,27.0,'1'
1349.0,468.0,121.0,160.0,123.0,71.0,68.0,27.0,'1'
1470.0,468.0,116.0,121.0,123.0,71.0,88.0,28.0,'1'
