@RELATION RapidMinerData

@ATTRIBUTE 'x' real
@ATTRIBUTE 'y' real
@ATTRIBUTE 'x+1 dist' real
@ATTRIBUTE 'x-1 dist' real
@ATTRIBUTE 'y+1 dist' real
@ATTRIBUTE 'y-1 dist' real
@ATTRIBUTE 'width' real
@ATTRIBUTE 'height' real
@ATTRIBUTE 'table' {'0','1'}

@DATA
345.0,290.0,170.0,0.0,87.0,0.0,41.0,32.0,'0'
515.0,290.0,262.0,170.0,87.0,0.0,248.0,28.0,'0'
777.0,290.0,81.0,262.0,87.0,0.0,72.0,28.0,'0'
858.0,290.0,230.0,81.0,87.0,0.0,218.0,28.0,'0'
1088.0,290.0,95.0,230.0,87.0,0.0,81.0,28.0,'0'
1183.0,290.0,331.0,95.0,87.0,0.0,318.0,33.0,'0'
1514.0,290.0,279.0,331.0,87.0,0.0,266.0,33.0,'0'
1793.0,290.0,266.0,279.0,87.0,0.0,252.0,33.0,'0'
2059.0,290.0,182.0,266.0,87.0,0.0,168.0,28.0,'0'
2241.0,290.0,125.0,182.0,87.0,0.0,112.0,33.0,'0'
2366.0,290.0,2026.0,125.0,87.0,0.0,119.0,28.0,'0'
342.0,376.0,79.0,2026.0,87.0,87.0,66.0,33.0,'0'
421.0,376.0,93.0,79.0,49.0,87.0,79.0,23.0,'0'
514.0,376.0,118.0,93.0,49.0,87.0,105.0,39.0,'0'
632.0,376.0,197.0,118.0,49.0,87.0,184.0,34.0,'0'
829.0,376.0,48.0,197.0,49.0,87.0,36.0,32.0,'0'
877.0,376.0,85.0,48.0,49.0,87.0,72.0,34.0,'0'
962.0,376.0,143.0,85.0,49.0,87.0,129.0,38.0,'0'
1105.0,376.0,163.0,143.0,49.0,87.0,150.0,33.0,'0'
1268.0,376.0,52.0,163.0,49.0,87.0,38.0,29.0,'0'
1320.0,376.0,111.0,52.0,49.0,87.0,64.0,33.0,'0'
1431.0,376.0,105.0,111.0,49.0,87.0,87.0,33.0,'0'
1536.0,376.0,57.0,105.0,49.0,87.0,38.0,23.0,'0'
1593.0,376.0,38.0,57.0,49.0,87.0,33.0,33.0,'0'
1631.0,376.0,200.0,38.0,49.0,87.0,181.0,41.0,'0'
1831.0,376.0,204.0,200.0,49.0,87.0,184.0,39.0,'0'
2035.0,376.0,226.0,204.0,49.0,87.0,207.0,41.0,'0'
2261.0,376.0,89.0,226.0,49.0,87.0,70.0,34.0,'0'
2350.0,376.0,2009.0,89.0,49.0,87.0,127.0,33.0,'0'
342.0,425.0,48.0,2009.0,49.0,49.0,31.0,32.0,'0'
390.0,425.0,72.0,48.0,51.0,49.0,57.0,38.0,'0'
462.0,425.0,78.0,72.0,51.0,49.0,63.0,38.0,'0'
540.0,425.0,94.0,78.0,51.0,49.0,78.0,23.0,'0'
634.0,425.0,91.0,94.0,51.0,49.0,75.0,38.0,'0'
725.0,425.0,198.0,91.0,51.0,49.0,184.0,35.0,'0'
923.0,425.0,97.0,198.0,51.0,49.0,83.0,35.0,'0'
1020.0,425.0,101.0,97.0,51.0,49.0,86.0,33.0,'0'
1121.0,425.0,227.0,101.0,51.0,49.0,212.0,41.0,'0'
1348.0,425.0,84.0,227.0,51.0,49.0,39.0,32.0,'0'
1432.0,425.0,89.0,84.0,51.0,49.0,67.0,33.0,'0'
1521.0,425.0,80.0,89.0,51.0,49.0,58.0,23.0,'0'
1601.0,425.0,147.0,80.0,51.0,49.0,125.0,41.0,'0'
1748.0,425.0,221.0,147.0,51.0,49.0,196.0,35.0,'0'
1969.0,425.0,154.0,221.0,51.0,49.0,131.0,34.0,'0'
2123.0,425.0,81.0,154.0,51.0,49.0,60.0,33.0,'0'
2204.0,425.0,93.0,81.0,51.0,49.0,70.0,34.0,'0'
2297.0,425.0,110.0,93.0,51.0,49.0,87.0,41.0,'0'
2407.0,425.0,2065.0,110.0,51.0,49.0,71.0,34.0,'0'
