@RELATION RapidMinerData

@ATTRIBUTE 'x' real
@ATTRIBUTE 'y' real
@ATTRIBUTE 'x+1 dist' real
@ATTRIBUTE 'x-1 dist' real
@ATTRIBUTE 'y+1 dist' real
@ATTRIBUTE 'y-1 dist' real
@ATTRIBUTE 'width' real
@ATTRIBUTE 'height' real
@ATTRIBUTE 'table' {'0','1'}

@DATA
2201.0,155.0,2028.0,0.0,2028.0,0.0,127.0,65.0,'0'
175.0,226.0,156.0,2028.0,2028.0,2028.0,124.0,44.0,'0'
331.0,226.0,320.0,156.0,54.0,2028.0,284.0,42.0,'0'
651.0,226.0,112.0,320.0,54.0,2028.0,80.0,36.0,'0'
763.0,226.0,141.0,112.0,54.0,2028.0,109.0,36.0,'0'
904.0,226.0,165.0,141.0,54.0,2028.0,133.0,32.0,'0'
1069.0,226.0,206.0,165.0,54.0,2028.0,151.0,45.0,'0'
1275.0,226.0,140.0,206.0,54.0,2028.0,92.0,22.0,'0'
1415.0,226.0,263.0,140.0,54.0,2028.0,215.0,45.0,'0'
1678.0,226.0,232.0,263.0,54.0,2028.0,184.0,45.0,'0'
1910.0,226.0,83.0,232.0,54.0,2028.0,35.0,31.0,'0'
1993.0,226.0,1819.0,83.0,54.0,2028.0,328.0,37.0,'0'
175.0,280.0,175.0,1819.0,54.0,54.0,155.0,37.0,'0'
350.0,280.0,86.0,175.0,56.0,54.0,70.0,36.0,'0'
436.0,280.0,143.0,86.0,56.0,54.0,127.0,37.0,'0'
579.0,280.0,163.0,143.0,56.0,54.0,147.0,32.0,'0'
742.0,280.0,193.0,163.0,56.0,54.0,177.0,45.0,'0'
935.0,280.0,54.0,193.0,56.0,54.0,38.0,35.0,'0'
989.0,280.0,76.0,54.0,56.0,54.0,60.0,36.0,'0'
1065.0,280.0,212.0,76.0,56.0,54.0,155.0,36.0,'0'
1277.0,280.0,237.0,212.0,56.0,54.0,220.0,29.0,'0'
1514.0,280.0,54.0,237.0,56.0,54.0,38.0,35.0,'0'
1568.0,280.0,149.0,54.0,56.0,54.0,130.0,34.0,'0'
1717.0,280.0,69.0,149.0,56.0,54.0,49.0,34.0,'0'
1786.0,280.0,144.0,69.0,56.0,54.0,128.0,36.0,'0'
1930.0,280.0,88.0,144.0,56.0,54.0,71.0,35.0,'0'
2018.0,280.0,116.0,88.0,56.0,54.0,101.0,36.0,'0'
2134.0,280.0,1961.0,116.0,56.0,54.0,189.0,36.0,'0'
174.0,335.0,93.0,1961.0,56.0,56.0,71.0,35.0,'0'
267.0,335.0,191.0,93.0,51.0,56.0,164.0,44.0,'0'
458.0,335.0,130.0,191.0,51.0,56.0,107.0,36.0,'0'
588.0,335.0,66.0,130.0,51.0,56.0,42.0,32.0,'0'
654.0,335.0,246.0,66.0,51.0,56.0,222.0,32.0,'0'
900.0,335.0,81.0,246.0,51.0,56.0,57.0,36.0,'0'
981.0,335.0,297.0,81.0,51.0,56.0,240.0,45.0,'0'
1278.0,335.0,95.0,297.0,51.0,56.0,70.0,40.0,'0'
1373.0,335.0,196.0,95.0,51.0,56.0,166.0,44.0,'0'
1569.0,335.0,204.0,196.0,51.0,56.0,173.0,41.0,'0'
1773.0,335.0,126.0,204.0,51.0,56.0,96.0,36.0,'0'
1899.0,335.0,189.0,126.0,51.0,56.0,162.0,36.0,'0'
2088.0,335.0,95.0,189.0,51.0,56.0,70.0,35.0,'0'
2183.0,335.0,2010.0,95.0,51.0,56.0,113.0,36.0,'0'
174.0,386.0,179.0,2010.0,51.0,51.0,158.0,35.0,'0'
353.0,386.0,76.0,179.0,55.0,51.0,57.0,35.0,'0'
429.0,386.0,161.0,76.0,55.0,51.0,142.0,33.0,'0'
590.0,386.0,177.0,161.0,55.0,51.0,157.0,41.0,'0'
767.0,386.0,196.0,177.0,55.0,51.0,177.0,31.0,'0'
963.0,386.0,89.0,196.0,55.0,51.0,70.0,35.0,'0'
1052.0,386.0,223.0,89.0,55.0,51.0,168.0,45.0,'0'
1275.0,386.0,117.0,223.0,55.0,51.0,98.0,27.0,'0'
1392.0,386.0,129.0,117.0,55.0,51.0,111.0,40.0,'0'
1521.0,386.0,109.0,129.0,55.0,51.0,94.0,34.0,'0'
1630.0,386.0,90.0,109.0,55.0,51.0,74.0,35.0,'0'
1720.0,386.0,109.0,90.0,55.0,51.0,95.0,36.0,'0'
1829.0,386.0,135.0,109.0,55.0,51.0,122.0,29.0,'0'
1964.0,386.0,106.0,135.0,55.0,51.0,91.0,36.0,'0'
2070.0,386.0,181.0,106.0,55.0,51.0,167.0,35.0,'0'
2251.0,386.0,2078.0,181.0,55.0,51.0,70.0,35.0,'0'
174.0,441.0,54.0,2078.0,55.0,55.0,39.0,35.0,'0'
228.0,441.0,147.0,54.0,54.0,55.0,129.0,34.0,'0'
375.0,441.0,69.0,147.0,54.0,55.0,49.0,34.0,'0'
444.0,441.0,144.0,69.0,54.0,55.0,128.0,37.0,'0'
588.0,441.0,88.0,144.0,54.0,55.0,71.0,36.0,'0'
676.0,441.0,74.0,88.0,54.0,55.0,58.0,36.0,'0'
750.0,441.0,117.0,74.0,54.0,55.0,101.0,38.0,'0'
867.0,441.0,55.0,117.0,54.0,55.0,39.0,35.0,'0'
922.0,441.0,94.0,55.0,54.0,55.0,78.0,35.0,'0'
1016.0,441.0,133.0,94.0,54.0,55.0,118.0,36.0,'0'
1149.0,441.0,127.0,133.0,54.0,55.0,70.0,34.0,'0'
1276.0,441.0,75.0,127.0,54.0,55.0,56.0,23.0,'0'
1351.0,441.0,143.0,75.0,54.0,55.0,122.0,35.0,'0'
1494.0,441.0,76.0,143.0,54.0,55.0,57.0,36.0,'0'
1570.0,441.0,219.0,76.0,54.0,55.0,199.0,42.0,'0'
1789.0,441.0,58.0,219.0,54.0,55.0,39.0,35.0,'0'
1847.0,441.0,210.0,58.0,54.0,55.0,187.0,40.0,'0'
2057.0,441.0,195.0,210.0,54.0,55.0,172.0,44.0,'0'
2252.0,441.0,2079.0,195.0,54.0,55.0,69.0,35.0,'0'
174.0,495.0,212.0,2079.0,54.0,54.0,200.0,42.0,'0'
386.0,495.0,890.0,212.0,70.0,54.0,185.0,45.0,'0'
1276.0,495.0,142.0,890.0,70.0,54.0,117.0,45.0,'0'
1418.0,495.0,186.0,142.0,70.0,54.0,157.0,41.0,'0'
1604.0,495.0,81.0,186.0,70.0,54.0,58.0,36.0,'0'
1685.0,495.0,194.0,81.0,70.0,54.0,170.0,44.0,'0'
1879.0,495.0,170.0,194.0,70.0,54.0,147.0,36.0,'0'
2049.0,495.0,116.0,170.0,70.0,54.0,93.0,36.0,'0'
2165.0,495.0,1947.0,116.0,70.0,54.0,158.0,36.0,'0'
219.0,548.0,97.0,1947.0,70.0,70.0,73.0,36.0,'0'
316.0,548.0,164.0,97.0,71.0,70.0,138.0,44.0,'0'
480.0,548.0,63.0,164.0,71.0,70.0,39.0,36.0,'0'
543.0,548.0,269.0,63.0,71.0,70.0,244.0,33.0,'0'
812.0,548.0,96.0,269.0,71.0,70.0,71.0,36.0,'0'
908.0,548.0,273.0,96.0,71.0,70.0,247.0,45.0,'0'
1181.0,548.0,94.0,273.0,71.0,70.0,38.0,35.0,'0'
