@RELATION RapidMinerData

@ATTRIBUTE 'x' real
@ATTRIBUTE 'y' real
@ATTRIBUTE 'x+1 dist' real
@ATTRIBUTE 'x-1 dist' real
@ATTRIBUTE 'y+1 dist' real
@ATTRIBUTE 'y-1 dist' real
@ATTRIBUTE 'width' real
@ATTRIBUTE 'height' real
@ATTRIBUTE 'table' {'0','1'}

@DATA
472.0,333.0,132.0,0.0,156.0,0.0,99.0,26.0,'0'
604.0,333.0,217.0,132.0,156.0,0.0,200.0,26.0,'0'
821.0,333.0,279.0,217.0,156.0,0.0,263.0,25.0,'0'
1100.0,333.0,505.0,279.0,156.0,0.0,111.0,25.0,'0'
603.0,417.0,124.0,505.0,156.0,156.0,109.0,26.0,'0'
727.0,417.0,142.0,124.0,148.0,156.0,125.0,25.0,'0'
869.0,417.0,78.0,142.0,148.0,156.0,61.0,19.0,'0'
947.0,417.0,147.0,78.0,148.0,156.0,131.0,26.0,'0'
1094.0,417.0,58.0,147.0,148.0,156.0,40.0,19.0,'0'
1152.0,417.0,105.0,58.0,148.0,156.0,87.0,26.0,'0'
1257.0,417.0,57.0,105.0,148.0,156.0,39.0,19.0,'0'
1314.0,417.0,185.0,57.0,148.0,156.0,171.0,26.0,'0'
1499.0,417.0,196.0,185.0,148.0,156.0,181.0,26.0,'0'
1695.0,417.0,121.0,196.0,148.0,156.0,105.0,26.0,'0'
1816.0,417.0,77.0,121.0,148.0,156.0,60.0,20.0,'0'
1893.0,417.0,126.0,77.0,148.0,156.0,111.0,26.0,'0'
2019.0,417.0,57.0,126.0,148.0,156.0,39.0,18.0,'0'
2076.0,417.0,192.0,57.0,148.0,156.0,177.0,32.0,'0'
2268.0,417.0,1801.0,192.0,148.0,156.0,36.0,24.0,'0'
469.0,478.0,146.0,1801.0,148.0,148.0,132.0,26.0,'0'
615.0,478.0,205.0,146.0,67.0,148.0,189.0,34.0,'0'
820.0,478.0,113.0,205.0,67.0,148.0,96.0,32.0,'0'
933.0,478.0,176.0,113.0,67.0,148.0,158.0,26.0,'0'
1109.0,478.0,49.0,176.0,67.0,148.0,33.0,25.0,'0'
1158.0,478.0,286.0,49.0,67.0,148.0,269.0,26.0,'0'
1444.0,478.0,153.0,286.0,67.0,148.0,138.0,32.0,'0'
1597.0,478.0,96.0,153.0,67.0,148.0,77.0,26.0,'0'
1693.0,478.0,53.0,96.0,67.0,148.0,36.0,25.0,'0'
1746.0,478.0,37.0,53.0,67.0,148.0,20.0,18.0,'0'
1783.0,478.0,130.0,37.0,67.0,148.0,114.0,36.0,'0'
1913.0,478.0,112.0,130.0,67.0,148.0,96.0,25.0,'0'
2025.0,478.0,135.0,112.0,67.0,148.0,117.0,33.0,'0'
2160.0,478.0,1695.0,135.0,67.0,148.0,70.0,26.0,'0'
467.0,544.0,170.0,1695.0,67.0,67.0,154.0,33.0,'0'
637.0,544.0,78.0,170.0,65.0,67.0,61.0,25.0,'0'
715.0,544.0,168.0,78.0,65.0,67.0,152.0,26.0,'0'
883.0,544.0,183.0,168.0,65.0,67.0,167.0,26.0,'0'
1066.0,544.0,97.0,183.0,65.0,67.0,81.0,26.0,'0'
1163.0,544.0,127.0,97.0,65.0,67.0,111.0,26.0,'0'
1290.0,544.0,105.0,127.0,65.0,67.0,90.0,26.0,'0'
1395.0,544.0,196.0,105.0,65.0,67.0,180.0,34.0,'0'
1591.0,544.0,83.0,196.0,65.0,67.0,69.0,26.0,'0'
1674.0,544.0,94.0,83.0,65.0,67.0,78.0,33.0,'0'
1768.0,544.0,74.0,94.0,65.0,67.0,61.0,19.0,'0'
1842.0,544.0,58.0,74.0,65.0,67.0,42.0,26.0,'0'
1900.0,544.0,154.0,58.0,65.0,67.0,138.0,26.0,'0'
2054.0,544.0,197.0,154.0,65.0,67.0,157.0,32.0,'0'
2251.0,544.0,1785.0,197.0,65.0,67.0,92.0,25.0,'0'
468.0,608.0,105.0,1785.0,65.0,65.0,90.0,26.0,'0'
573.0,608.0,267.0,105.0,63.0,65.0,250.0,25.0,'0'
840.0,608.0,121.0,267.0,63.0,65.0,104.0,24.0,'0'
961.0,608.0,49.0,121.0,63.0,65.0,32.0,25.0,'0'
1010.0,608.0,173.0,49.0,63.0,65.0,159.0,27.0,'0'
1183.0,608.0,50.0,173.0,63.0,65.0,36.0,24.0,'0'
1233.0,608.0,161.0,50.0,63.0,65.0,147.0,33.0,'0'
1394.0,608.0,73.0,161.0,63.0,65.0,55.0,26.0,'0'
1467.0,608.0,111.0,73.0,63.0,65.0,93.0,19.0,'0'
1578.0,608.0,147.0,111.0,63.0,65.0,130.0,26.0,'0'
1725.0,608.0,189.0,147.0,63.0,65.0,174.0,26.0,'0'
1914.0,608.0,57.0,189.0,63.0,65.0,39.0,19.0,'0'
1971.0,608.0,126.0,57.0,63.0,65.0,87.0,27.0,'0'
2097.0,608.0,1631.0,126.0,63.0,65.0,186.0,26.0,'0'
468.0,671.0,97.0,1631.0,63.0,63.0,81.0,26.0,'0'
565.0,671.0,143.0,97.0,185.0,63.0,125.0,24.0,'0'
708.0,671.0,78.0,143.0,185.0,63.0,60.0,18.0,'0'
786.0,671.0,152.0,78.0,185.0,63.0,137.0,33.0,'0'
938.0,671.0,49.0,152.0,185.0,63.0,35.0,25.0,'0'
987.0,671.0,72.0,49.0,185.0,63.0,55.0,26.0,'0'
1059.0,671.0,211.0,72.0,185.0,63.0,195.0,33.0,'0'
1270.0,671.0,34.0,211.0,185.0,63.0,17.0,25.0,'0'
1304.0,671.0,120.0,34.0,185.0,63.0,102.0,26.0,'0'
1424.0,671.0,106.0,120.0,185.0,63.0,89.0,26.0,'0'
1530.0,671.0,936.0,106.0,185.0,63.0,185.0,32.0,'0'
603.0,797.0,81.0,936.0,185.0,185.0,66.0,25.0,'0'
684.0,797.0,88.0,81.0,149.0,185.0,69.0,26.0,'0'
772.0,797.0,110.0,88.0,149.0,185.0,95.0,33.0,'0'
882.0,797.0,70.0,110.0,149.0,185.0,54.0,25.0,'0'
952.0,797.0,105.0,70.0,149.0,185.0,89.0,25.0,'0'
1057.0,797.0,107.0,105.0,149.0,185.0,90.0,25.0,'0'
1164.0,797.0,51.0,107.0,149.0,185.0,32.0,25.0,'0'
1215.0,797.0,172.0,51.0,149.0,185.0,158.0,26.0,'0'
1387.0,797.0,49.0,172.0,149.0,185.0,35.0,25.0,'0'
1436.0,797.0,58.0,49.0,149.0,185.0,41.0,25.0,'0'
1494.0,797.0,147.0,58.0,149.0,185.0,109.0,33.0,'0'
1641.0,797.0,86.0,147.0,149.0,185.0,68.0,25.0,'0'
1727.0,797.0,69.0,86.0,149.0,185.0,52.0,24.0,'0'
1796.0,797.0,75.0,69.0,149.0,185.0,60.0,26.0,'0'
1871.0,797.0,93.0,75.0,149.0,185.0,76.0,25.0,'0'
1964.0,797.0,76.0,93.0,149.0,185.0,60.0,19.0,'0'
2040.0,797.0,174.0,76.0,149.0,185.0,159.0,26.0,'0'
2214.0,797.0,1747.0,174.0,149.0,185.0,90.0,26.0,'0'
469.0,861.0,50.0,1747.0,149.0,149.0,33.0,26.0,'0'
519.0,861.0,151.0,50.0,184.0,149.0,171.0,25.0,'0'
602.0,987.0,84.0,151.0,184.0,184.0,68.0,25.0,'0'
686.0,987.0,198.0,84.0,149.0,184.0,181.0,32.0,'0'
884.0,987.0,48.0,198.0,149.0,184.0,34.0,25.0,'0'
932.0,987.0,142.0,48.0,149.0,184.0,125.0,24.0,'0'
1074.0,987.0,246.0,142.0,149.0,184.0,229.0,27.0,'0'
1320.0,987.0,47.0,246.0,149.0,184.0,33.0,24.0,'0'
1367.0,987.0,73.0,47.0,149.0,184.0,55.0,25.0,'0'
1440.0,987.0,196.0,73.0,149.0,184.0,178.0,26.0,'0'
1636.0,987.0,209.0,196.0,149.0,184.0,195.0,32.0,'0'
1845.0,987.0,157.0,209.0,149.0,184.0,139.0,33.0,'0'
2002.0,987.0,98.0,157.0,149.0,184.0,78.0,25.0,'0'
2100.0,987.0,82.0,98.0,149.0,184.0,65.0,29.0,'0'
2182.0,987.0,1716.0,82.0,149.0,184.0,158.0,26.0,'0'
468.0,1050.0,100.0,1716.0,149.0,149.0,82.0,26.0,'0'
568.0,1050.0,48.0,100.0,823.0,149.0,33.0,26.0,'0'
616.0,1050.0,339.0,48.0,823.0,149.0,322.0,34.0,'0'
955.0,1050.0,47.0,339.0,823.0,149.0,33.0,25.0,'0'
1002.0,1050.0,72.0,47.0,823.0,149.0,55.0,26.0,'0'
1074.0,1050.0,225.0,72.0,823.0,149.0,208.0,35.0,'0'
1299.0,1050.0,79.0,225.0,823.0,149.0,60.0,19.0,'0'
1378.0,1050.0,125.0,79.0,823.0,149.0,109.0,25.0,'0'
1503.0,1050.0,49.0,125.0,823.0,149.0,33.0,25.0,'0'
1552.0,1050.0,124.0,49.0,823.0,149.0,102.0,25.0,'0'
1676.0,1050.0,417.0,124.0,823.0,149.0,110.0,29.0,'0'
1280.0,1180.0,158.0,417.0,823.0,823.0,134.0,25.0,'0'
1438.0,1180.0,596.0,158.0,441.0,823.0,97.0,29.0,'0'
848.0,1264.0,154.0,596.0,441.0,441.0,138.0,25.0,'0'
1002.0,1264.0,256.0,154.0,782.0,441.0,238.0,26.0,'0'
1258.0,1264.0,46.0,256.0,782.0,441.0,31.0,25.0,'0'
1304.0,1264.0,73.0,46.0,782.0,441.0,55.0,25.0,'0'
1377.0,1264.0,218.0,73.0,782.0,441.0,201.0,32.0,'0'
1595.0,1264.0,167.0,218.0,782.0,441.0,151.0,33.0,'0'
1762.0,1264.0,85.0,167.0,782.0,441.0,68.0,25.0,'0'
1847.0,1264.0,47.0,85.0,782.0,441.0,34.0,25.0,'0'
1894.0,1264.0,290.0,47.0,782.0,441.0,90.0,25.0,'0'
1623.0,1367.0,272.0,290.0,782.0,782.0,69.0,50.0,'0'
1352.0,1387.0,225.0,272.0,272.0,272.0,207.0,30.0,'0'
1577.0,1387.0,698.0,225.0,474.0,272.0,33.0,25.0,'0'
883.0,1453.0,101.0,698.0,474.0,474.0,84.0,33.0,'1'
984.0,1453.0,261.0,101.0,251.0,474.0,101.0,25.0,'1'
