@RELATION RapidMinerData

@ATTRIBUTE 'x' real
@ATTRIBUTE 'y' real
@ATTRIBUTE 'x+1 dist' real
@ATTRIBUTE 'x-1 dist' real
@ATTRIBUTE 'y+1 dist' real
@ATTRIBUTE 'y-1 dist' real
@ATTRIBUTE 'width' real
@ATTRIBUTE 'height' real
@ATTRIBUTE 'table' {'0','1'}

@DATA
1680.0,436.0,153.0,0.0,269.0,0.0,123.0,26.0,'0'
1833.0,436.0,415.0,153.0,269.0,0.0,44.0,29.0,'0'
1431.0,537.0,275.0,415.0,269.0,269.0,247.0,29.0,'0'
1706.0,537.0,198.0,275.0,734.0,269.0,171.0,28.0,'0'
1904.0,537.0,75.0,198.0,734.0,269.0,48.0,26.0,'0'
1979.0,537.0,1276.0,75.0,734.0,269.0,171.0,27.0,'0'
711.0,675.0,216.0,1276.0,734.0,734.0,145.0,36.0,'1'
927.0,675.0,57.0,216.0,67.0,734.0,6.0,93.0,'1'
984.0,675.0,243.0,57.0,67.0,734.0,122.0,37.0,'1'
1227.0,675.0,159.0,243.0,67.0,734.0,7.0,93.0,'1'
1386.0,675.0,71.0,159.0,67.0,734.0,64.0,24.0,'1'
1457.0,675.0,221.0,71.0,67.0,734.0,47.0,25.0,'1'
1678.0,675.0,156.0,221.0,67.0,734.0,6.0,45.0,'1'
1834.0,675.0,70.0,156.0,67.0,734.0,64.0,23.0,'1'
1904.0,675.0,272.0,70.0,67.0,734.0,48.0,25.0,'1'
2176.0,675.0,130.0,272.0,67.0,734.0,6.0,44.0,'1'
2306.0,675.0,70.0,130.0,67.0,734.0,63.0,21.0,'1'
2376.0,675.0,225.0,70.0,67.0,734.0,48.0,26.0,'1'
2601.0,675.0,78.0,225.0,67.0,734.0,6.0,93.0,'1'
2679.0,675.0,1922.0,78.0,67.0,734.0,143.0,43.0,'1'
758.0,722.0,260.0,1922.0,67.0,67.0,68.0,28.0,'1'
1018.0,722.0,784.0,260.0,862.0,67.0,54.0,33.0,'1'
1802.0,722.0,102.0,784.0,862.0,67.0,74.0,37.0,'1'
1904.0,722.0,775.0,102.0,862.0,67.0,69.0,32.0,'1'
2679.0,722.0,71.0,775.0,862.0,67.0,64.0,23.0,'1'
2750.0,722.0,1139.0,71.0,862.0,67.0,47.0,26.0,'1'
1615.0,809.0,90.0,1139.0,862.0,862.0,54.0,34.0,'1'
1705.0,809.0,173.0,90.0,912.0,862.0,147.0,33.0,'1'
1878.0,809.0,1173.0,173.0,912.0,862.0,99.0,27.0,'1'
712.0,934.0,273.0,1173.0,912.0,912.0,94.0,37.0,'1'
985.0,934.0,349.0,273.0,52.0,912.0,119.0,30.0,'1'
1334.0,934.0,473.0,349.0,52.0,912.0,242.0,30.0,'1'
1807.0,934.0,471.0,473.0,52.0,912.0,218.0,30.0,'1'
2278.0,934.0,424.0,471.0,52.0,912.0,220.0,32.0,'1'
2702.0,934.0,1993.0,424.0,52.0,912.0,93.0,29.0,'1'
710.0,985.0,275.0,1993.0,52.0,52.0,95.0,36.0,'1'
985.0,985.0,372.0,275.0,51.0,52.0,119.0,30.0,'1'
1357.0,985.0,448.0,372.0,51.0,52.0,220.0,30.0,'1'
1805.0,985.0,473.0,448.0,51.0,52.0,220.0,30.0,'1'
2278.0,985.0,424.0,473.0,51.0,52.0,220.0,31.0,'1'
2702.0,985.0,1995.0,424.0,51.0,52.0,93.0,29.0,'1'
708.0,1035.0,78.0,1995.0,51.0,51.0,48.0,27.0,'1'
786.0,1035.0,199.0,78.0,51.0,51.0,43.0,29.0,'1'
985.0,1035.0,348.0,199.0,51.0,51.0,119.0,29.0,'1'
1333.0,1035.0,472.0,348.0,51.0,51.0,218.0,29.0,'1'
1805.0,1035.0,473.0,472.0,51.0,51.0,220.0,30.0,'1'
2278.0,1035.0,423.0,473.0,51.0,51.0,221.0,31.0,'1'
2701.0,1035.0,1991.0,423.0,51.0,51.0,94.0,30.0,'1'
711.0,1085.0,274.0,1991.0,51.0,51.0,95.0,29.0,'1'
985.0,1085.0,348.0,274.0,51.0,51.0,119.0,30.0,'1'
1333.0,1085.0,473.0,348.0,51.0,51.0,219.0,31.0,'1'
1806.0,1085.0,472.0,473.0,51.0,51.0,218.0,30.0,'1'
2278.0,1085.0,423.0,472.0,51.0,51.0,219.0,30.0,'1'
2701.0,1085.0,1992.0,423.0,51.0,51.0,94.0,29.0,'1'
710.0,1135.0,275.0,1992.0,51.0,51.0,95.0,29.0,'1'
985.0,1135.0,347.0,275.0,50.0,51.0,119.0,29.0,'1'
1332.0,1135.0,473.0,347.0,50.0,51.0,219.0,30.0,'1'
1805.0,1135.0,473.0,473.0,50.0,51.0,219.0,30.0,'1'
2278.0,1135.0,423.0,473.0,50.0,51.0,219.0,31.0,'1'
2701.0,1135.0,1992.0,423.0,50.0,51.0,94.0,29.0,'1'
710.0,1185.0,275.0,1992.0,50.0,50.0,94.0,28.0,'1'
985.0,1185.0,347.0,275.0,50.0,50.0,118.0,30.0,'1'
1332.0,1185.0,448.0,347.0,50.0,50.0,219.0,30.0,'1'
1780.0,1185.0,498.0,448.0,50.0,50.0,245.0,31.0,'1'
2278.0,1185.0,423.0,498.0,50.0,50.0,219.0,31.0,'1'
2701.0,1185.0,1992.0,423.0,50.0,50.0,94.0,30.0,'1'
710.0,1235.0,275.0,1992.0,50.0,50.0,94.0,29.0,'1'
985.0,1235.0,346.0,275.0,51.0,50.0,119.0,30.0,'1'
1331.0,1235.0,474.0,346.0,51.0,50.0,221.0,31.0,'1'
1805.0,1235.0,473.0,474.0,51.0,50.0,221.0,30.0,'1'
2278.0,1235.0,423.0,473.0,51.0,50.0,220.0,31.0,'1'
2701.0,1235.0,1991.0,423.0,51.0,50.0,95.0,30.0,'1'
711.0,1285.0,275.0,1991.0,51.0,51.0,95.0,29.0,'1'
986.0,1285.0,323.0,275.0,52.0,51.0,119.0,29.0,'1'
1309.0,1285.0,497.0,323.0,52.0,51.0,244.0,30.0,'1'
1806.0,1285.0,473.0,497.0,52.0,51.0,220.0,31.0,'1'
2279.0,1285.0,421.0,473.0,52.0,51.0,219.0,31.0,'1'
2700.0,1285.0,1989.0,421.0,52.0,51.0,96.0,30.0,'1'
712.0,1336.0,274.0,1989.0,52.0,52.0,119.0,29.0,'1'
986.0,1336.0,323.0,274.0,884.0,52.0,119.0,29.0,'1'
1309.0,1336.0,473.0,323.0,884.0,52.0,244.0,30.0,'1'
