@RELATION RapidMinerData

@ATTRIBUTE 'x' real
@ATTRIBUTE 'y' real
@ATTRIBUTE 'x+1 dist' real
@ATTRIBUTE 'x-1 dist' real
@ATTRIBUTE 'y+1 dist' real
@ATTRIBUTE 'y-1 dist' real
@ATTRIBUTE 'width' real
@ATTRIBUTE 'height' real
@ATTRIBUTE 'table' {'0','1'}

@DATA
2257.0,87.0,1149.0,0.0,1149.0,0.0,114.0,63.0,'0'
1112.0,175.0,138.0,1149.0,1149.0,1149.0,106.0,27.0,'0'
1250.0,175.0,319.0,138.0,199.0,1149.0,292.0,27.0,'0'
1569.0,175.0,84.0,319.0,199.0,1149.0,59.0,27.0,'0'
1653.0,175.0,108.0,84.0,199.0,1149.0,83.0,27.0,'0'
1761.0,175.0,496.0,108.0,199.0,1149.0,123.0,26.0,'0'
1278.0,284.0,238.0,496.0,199.0,199.0,107.0,27.0,'1'
1516.0,284.0,172.0,238.0,672.0,199.0,103.0,27.0,'1'
1688.0,284.0,171.0,172.0,672.0,199.0,103.0,28.0,'1'
1859.0,284.0,193.0,171.0,672.0,199.0,147.0,26.0,'1'
2052.0,284.0,216.0,193.0,672.0,199.0,100.0,25.0,'1'
2268.0,284.0,1661.0,216.0,672.0,199.0,104.0,25.0,'1'
608.0,327.0,256.0,1661.0,672.0,672.0,147.0,35.0,'1'
864.0,327.0,242.0,256.0,64.0,672.0,107.0,32.0,'1'
1106.0,327.0,175.0,242.0,64.0,672.0,84.0,26.0,'1'
1281.0,327.0,237.0,175.0,64.0,672.0,167.0,34.0,'1'
1518.0,327.0,173.0,237.0,64.0,672.0,98.0,19.0,'1'
1691.0,327.0,170.0,173.0,64.0,672.0,97.0,20.0,'1'
1861.0,327.0,192.0,170.0,64.0,672.0,98.0,19.0,'1'
2053.0,327.0,257.0,192.0,64.0,672.0,145.0,33.0,'1'
2310.0,327.0,1656.0,257.0,64.0,672.0,20.0,24.0,'1'
655.0,369.0,190.0,1656.0,64.0,64.0,17.0,30.0,'1'
845.0,369.0,130.0,190.0,694.0,64.0,38.0,27.0,'1'
975.0,369.0,133.0,130.0,694.0,64.0,23.0,18.0,'1'
1108.0,369.0,174.0,133.0,694.0,64.0,62.0,26.0,'1'
1282.0,369.0,234.0,174.0,694.0,64.0,78.0,26.0,'1'
1516.0,369.0,173.0,234.0,694.0,64.0,83.0,34.0,'1'
1689.0,369.0,171.0,173.0,694.0,64.0,82.0,33.0,'1'
1860.0,369.0,192.0,171.0,694.0,64.0,82.0,34.0,'1'
2052.0,369.0,234.0,192.0,694.0,64.0,83.0,33.0,'1'
2286.0,369.0,948.0,234.0,694.0,64.0,88.0,34.0,'1'
1343.0,457.0,155.0,948.0,694.0,694.0,126.0,34.0,'1'
1498.0,457.0,849.0,155.0,695.0,694.0,162.0,27.0,'1'
654.0,542.0,107.0,849.0,695.0,695.0,39.0,28.0,'1'
761.0,542.0,174.0,107.0,44.0,695.0,103.0,29.0,'1'
935.0,542.0,177.0,174.0,44.0,695.0,123.0,28.0,'1'
1112.0,542.0,150.0,177.0,44.0,695.0,80.0,28.0,'1'
1262.0,542.0,235.0,150.0,44.0,695.0,167.0,28.0,'1'
1497.0,542.0,170.0,235.0,44.0,695.0,103.0,27.0,'1'
1667.0,542.0,175.0,170.0,44.0,695.0,105.0,28.0,'1'
1842.0,542.0,192.0,175.0,44.0,695.0,101.0,29.0,'1'
2034.0,542.0,232.0,192.0,44.0,695.0,166.0,29.0,'1'
2266.0,542.0,1611.0,232.0,44.0,695.0,87.0,30.0,'1'
656.0,585.0,87.0,1611.0,44.0,44.0,36.0,28.0,'1'
743.0,585.0,191.0,87.0,43.0,44.0,120.0,29.0,'1'
934.0,585.0,179.0,191.0,43.0,44.0,126.0,29.0,'1'
1113.0,585.0,149.0,179.0,43.0,44.0,76.0,28.0,'1'
1262.0,585.0,235.0,149.0,43.0,44.0,167.0,29.0,'1'
1497.0,585.0,170.0,235.0,43.0,44.0,104.0,27.0,'1'
1667.0,585.0,175.0,170.0,43.0,44.0,105.0,28.0,'1'
1842.0,585.0,191.0,175.0,43.0,44.0,100.0,27.0,'1'
2033.0,585.0,234.0,191.0,43.0,44.0,168.0,28.0,'1'
2267.0,585.0,1612.0,234.0,43.0,44.0,42.0,30.0,'1'
656.0,628.0,87.0,1612.0,43.0,43.0,37.0,28.0,'1'
743.0,628.0,192.0,87.0,43.0,43.0,122.0,28.0,'1'
935.0,628.0,178.0,192.0,43.0,43.0,124.0,27.0,'1'
1113.0,628.0,153.0,178.0,43.0,43.0,79.0,27.0,'1'
1266.0,628.0,232.0,153.0,43.0,43.0,164.0,27.0,'1'
1498.0,628.0,170.0,232.0,43.0,43.0,102.0,27.0,'1'
1668.0,628.0,176.0,170.0,43.0,43.0,105.0,28.0,'1'
1844.0,628.0,190.0,176.0,43.0,43.0,97.0,28.0,'1'
2034.0,628.0,233.0,190.0,43.0,43.0,166.0,29.0,'1'
2267.0,628.0,1612.0,233.0,43.0,43.0,42.0,28.0,'1'
656.0,671.0,87.0,1612.0,43.0,43.0,37.0,28.0,'1'
743.0,671.0,191.0,87.0,43.0,43.0,121.0,28.0,'1'
934.0,671.0,180.0,191.0,43.0,43.0,126.0,28.0,'1'
1114.0,671.0,151.0,180.0,43.0,43.0,78.0,28.0,'1'
1265.0,671.0,232.0,151.0,43.0,43.0,165.0,28.0,'1'
1497.0,671.0,171.0,232.0,43.0,43.0,104.0,27.0,'1'
1668.0,671.0,174.0,171.0,43.0,43.0,105.0,27.0,'1'
1842.0,671.0,192.0,174.0,43.0,43.0,102.0,28.0,'1'
2034.0,671.0,233.0,192.0,43.0,43.0,166.0,28.0,'1'
2267.0,671.0,1613.0,233.0,43.0,43.0,42.0,31.0,'1'
655.0,713.0,88.0,1613.0,43.0,43.0,40.0,28.0,'1'
743.0,713.0,192.0,88.0,43.0,43.0,122.0,28.0,'1'
935.0,713.0,178.0,192.0,43.0,43.0,125.0,28.0,'1'
1113.0,713.0,154.0,178.0,43.0,43.0,77.0,27.0,'1'
1267.0,713.0,232.0,154.0,43.0,43.0,161.0,28.0,'1'
1499.0,713.0,170.0,232.0,43.0,43.0,102.0,28.0,'1'
1669.0,713.0,174.0,170.0,43.0,43.0,104.0,28.0,'1'
1843.0,713.0,192.0,174.0,43.0,43.0,101.0,28.0,'1'
2035.0,713.0,233.0,192.0,43.0,43.0,166.0,28.0,'1'
2268.0,713.0,1614.0,233.0,43.0,43.0,41.0,30.0,'1'
655.0,756.0,88.0,1614.0,43.0,43.0,36.0,28.0,'1'
743.0,756.0,191.0,88.0,43.0,43.0,121.0,28.0,'1'
934.0,756.0,179.0,191.0,43.0,43.0,126.0,29.0,'1'
1113.0,756.0,153.0,179.0,43.0,43.0,79.0,28.0,'1'
1266.0,756.0,232.0,153.0,43.0,43.0,165.0,28.0,'1'
1498.0,756.0,170.0,232.0,43.0,43.0,104.0,28.0,'1'
1668.0,756.0,174.0,170.0,43.0,43.0,105.0,28.0,'1'
1842.0,756.0,193.0,174.0,43.0,43.0,101.0,28.0,'1'
2035.0,756.0,234.0,193.0,43.0,43.0,166.0,29.0,'1'
2269.0,756.0,1615.0,234.0,43.0,43.0,41.0,31.0,'1'
655.0,799.0,108.0,1615.0,43.0,43.0,39.0,28.0,'1'
763.0,799.0,173.0,108.0,44.0,43.0,103.0,28.0,'1'
936.0,799.0,178.0,173.0,44.0,43.0,124.0,28.0,'1'
1114.0,799.0,149.0,178.0,44.0,43.0,79.0,28.0,'1'
1263.0,799.0,236.0,149.0,44.0,43.0,167.0,29.0,'1'
1499.0,799.0,170.0,236.0,44.0,43.0,103.0,27.0,'1'
1669.0,799.0,175.0,170.0,44.0,43.0,104.0,28.0,'1'
1844.0,799.0,191.0,175.0,44.0,43.0,100.0,28.0,'1'
2035.0,799.0,233.0,191.0,44.0,43.0,166.0,28.0,'1'
