@RELATION RapidMinerData

@ATTRIBUTE 'x' real
@ATTRIBUTE 'y' real
@ATTRIBUTE 'x+1 dist' real
@ATTRIBUTE 'x-1 dist' real
@ATTRIBUTE 'y+1 dist' real
@ATTRIBUTE 'y-1 dist' real
@ATTRIBUTE 'width' real
@ATTRIBUTE 'height' real
@ATTRIBUTE 'table' {'0','1'}

@DATA
1095.0,188.0,102.0,0.0,550.0,0.0,80.0,21.0,'0'
1197.0,188.0,97.0,102.0,550.0,0.0,58.0,21.0,'0'
1294.0,188.0,119.0,97.0,550.0,0.0,98.0,20.0,'0'
1413.0,188.0,48.0,119.0,550.0,0.0,27.0,20.0,'0'
1461.0,188.0,238.0,48.0,550.0,0.0,213.0,25.0,'0'
1699.0,188.0,150.0,238.0,550.0,0.0,126.0,24.0,'0'
1849.0,188.0,48.0,150.0,550.0,0.0,28.0,19.0,'0'
1897.0,188.0,33.0,48.0,550.0,0.0,12.0,13.0,'0'
1930.0,188.0,67.0,33.0,550.0,0.0,47.0,19.0,'0'
1997.0,188.0,1450.0,67.0,550.0,0.0,129.0,25.0,'0'
549.0,254.0,284.0,1450.0,550.0,550.0,174.0,22.0,'1'
833.0,254.0,56.0,284.0,231.0,550.0,25.0,22.0,'1'
889.0,254.0,141.0,56.0,231.0,550.0,33.0,22.0,'1'
1030.0,254.0,56.0,141.0,231.0,550.0,24.0,22.0,'1'
1086.0,254.0,139.0,56.0,231.0,550.0,37.0,21.0,'1'
1225.0,254.0,63.0,139.0,231.0,550.0,30.0,23.0,'1'
1288.0,254.0,121.0,63.0,231.0,550.0,35.0,21.0,'1'
1409.0,254.0,77.0,121.0,231.0,550.0,49.0,24.0,'1'
1486.0,254.0,122.0,77.0,231.0,550.0,33.0,21.0,'1'
1608.0,254.0,78.0,122.0,231.0,550.0,46.0,22.0,'1'
1686.0,254.0,105.0,78.0,231.0,550.0,37.0,22.0,'1'
1791.0,254.0,97.0,105.0,231.0,550.0,69.0,23.0,'1'
1888.0,254.0,100.0,97.0,231.0,550.0,34.0,22.0,'1'
1988.0,254.0,99.0,100.0,231.0,550.0,67.0,22.0,'1'
2087.0,254.0,83.0,99.0,231.0,550.0,34.0,21.0,'1'
2170.0,254.0,118.0,83.0,231.0,550.0,87.0,21.0,'1'
2288.0,254.0,80.0,118.0,231.0,550.0,37.0,21.0,'1'
2368.0,254.0,119.0,80.0,231.0,550.0,90.0,23.0,'1'
2487.0,254.0,65.0,119.0,231.0,550.0,35.0,21.0,'1'
2552.0,254.0,133.0,65.0,231.0,550.0,103.0,22.0,'1'
2685.0,254.0,59.0,133.0,231.0,550.0,34.0,20.0,'1'
2744.0,254.0,2417.0,59.0,231.0,550.0,112.0,23.0,'1'
328.0,320.0,220.0,2417.0,231.0,231.0,93.0,23.0,'1'
548.0,320.0,199.0,220.0,33.0,231.0,174.0,23.0,'1'
747.0,320.0,199.0,199.0,33.0,231.0,175.0,23.0,'1'
946.0,320.0,203.0,199.0,33.0,231.0,176.0,24.0,'1'
1149.0,320.0,199.0,203.0,33.0,231.0,174.0,23.0,'1'
1348.0,320.0,202.0,199.0,33.0,231.0,174.0,22.0,'1'
1550.0,320.0,198.0,202.0,33.0,231.0,173.0,23.0,'1'
1748.0,320.0,201.0,198.0,33.0,231.0,172.0,24.0,'1'
1949.0,320.0,198.0,201.0,33.0,231.0,173.0,23.0,'1'
2147.0,320.0,205.0,198.0,33.0,231.0,175.0,23.0,'1'
2352.0,320.0,202.0,205.0,33.0,231.0,171.0,24.0,'1'
2554.0,320.0,190.0,202.0,33.0,231.0,167.0,23.0,'1'
2744.0,320.0,2417.0,190.0,33.0,231.0,176.0,23.0,'1'
328.0,353.0,221.0,2417.0,33.0,33.0,92.0,21.0,'1'
549.0,353.0,200.0,221.0,34.0,33.0,174.0,23.0,'1'
749.0,353.0,199.0,200.0,34.0,33.0,174.0,23.0,'1'
948.0,353.0,198.0,199.0,34.0,33.0,175.0,24.0,'1'
1146.0,353.0,201.0,198.0,34.0,33.0,176.0,23.0,'1'
1347.0,353.0,200.0,201.0,34.0,33.0,173.0,23.0,'1'
1547.0,353.0,202.0,200.0,34.0,33.0,175.0,24.0,'1'
