@RELATION RapidMinerData

@ATTRIBUTE 'x' real
@ATTRIBUTE 'y' real
@ATTRIBUTE 'x+1 dist' real
@ATTRIBUTE 'x-1 dist' real
@ATTRIBUTE 'y+1 dist' real
@ATTRIBUTE 'y-1 dist' real
@ATTRIBUTE 'width' real
@ATTRIBUTE 'height' real
@ATTRIBUTE 'table' {'0','1'}

@DATA
359.0,336.0,118.0,0.0,149.0,0.0,106.0,31.0,'0'
477.0,336.0,73.0,118.0,149.0,0.0,51.0,30.0,'0'
550.0,336.0,150.0,73.0,149.0,0.0,139.0,32.0,'0'
700.0,336.0,201.0,150.0,149.0,0.0,189.0,40.0,'0'
901.0,336.0,65.0,201.0,149.0,0.0,55.0,32.0,'0'
966.0,336.0,141.0,65.0,149.0,0.0,129.0,32.0,'0'
1107.0,336.0,188.0,141.0,149.0,0.0,176.0,31.0,'0'
1295.0,336.0,48.0,188.0,149.0,0.0,37.0,31.0,'0'
1343.0,336.0,104.0,48.0,149.0,0.0,92.0,31.0,'0'
1447.0,336.0,1098.0,104.0,149.0,0.0,87.0,31.0,'0'
360.0,484.0,600.0,1098.0,149.0,149.0,110.0,42.0,'1'
960.0,484.0,88.0,600.0,152.0,149.0,74.0,39.0,'1'
1048.0,484.0,92.0,88.0,152.0,149.0,78.0,35.0,'1'
1140.0,484.0,62.0,92.0,152.0,149.0,49.0,23.0,'1'
1202.0,484.0,859.0,62.0,152.0,149.0,91.0,35.0,'1'
357.0,635.0,686.0,859.0,152.0,152.0,87.0,32.0,'1'
1043.0,635.0,67.0,686.0,75.0,152.0,55.0,32.0,'1'
1110.0,635.0,46.0,67.0,75.0,152.0,34.0,28.0,'1'
1156.0,635.0,803.0,46.0,75.0,152.0,20.0,32.0,'1'
357.0,710.0,682.0,803.0,75.0,75.0,124.0,31.0,'1'
1039.0,710.0,52.0,682.0,75.0,75.0,42.0,31.0,'1'
1091.0,710.0,43.0,52.0,75.0,75.0,34.0,28.0,'1'
1134.0,710.0,782.0,43.0,75.0,75.0,43.0,31.0,'1'
356.0,784.0,682.0,782.0,75.0,75.0,191.0,35.0,'1'
1038.0,784.0,52.0,682.0,75.0,75.0,43.0,32.0,'1'
1090.0,784.0,45.0,52.0,75.0,75.0,34.0,28.0,'1'
1135.0,784.0,783.0,45.0,75.0,75.0,42.0,31.0,'1'
356.0,859.0,664.0,783.0,75.0,75.0,124.0,32.0,'1'
1020.0,859.0,70.0,664.0,74.0,75.0,58.0,32.0,'1'
1090.0,859.0,47.0,70.0,74.0,75.0,34.0,28.0,'1'
1137.0,859.0,785.0,47.0,74.0,75.0,60.0,32.0,'1'
356.0,933.0,661.0,785.0,74.0,74.0,182.0,36.0,'1'
1017.0,933.0,118.0,661.0,735.0,74.0,62.0,31.0,'1'
1135.0,933.0,46.0,118.0,735.0,74.0,62.0,32.0,'1'
1090.0,938.0,0.0,46.0,735.0,735.0,34.0,28.0,'1'
