@RELATION RapidMinerData

@ATTRIBUTE 'x' real
@ATTRIBUTE 'y' real
@ATTRIBUTE 'x+1 dist' real
@ATTRIBUTE 'x-1 dist' real
@ATTRIBUTE 'y+1 dist' real
@ATTRIBUTE 'y-1 dist' real
@ATTRIBUTE 'width' real
@ATTRIBUTE 'height' real
@ATTRIBUTE 'table' {'0','1'}

@DATA
1201.0,243.0,145.0,0.0,333.0,0.0,115.0,27.0,'0'
1346.0,243.0,475.0,145.0,333.0,0.0,17.0,29.0,'0'
879.0,326.0,216.0,475.0,333.0,333.0,188.0,28.0,'0'
1095.0,326.0,305.0,216.0,1103.0,333.0,280.0,28.0,'0'
1400.0,326.0,73.0,305.0,1103.0,333.0,47.0,27.0,'0'
1473.0,326.0,97.0,73.0,1103.0,333.0,68.0,27.0,'0'
1570.0,326.0,430.0,97.0,1103.0,333.0,113.0,39.0,'0'
1971.0,481.0,144.0,430.0,1103.0,1103.0,116.0,35.0,'1'
2115.0,481.0,1684.0,144.0,1540.0,1103.0,45.0,28.0,'1'
432.0,527.0,121.0,1684.0,1540.0,1540.0,93.0,29.0,'1'
553.0,527.0,174.0,121.0,44.0,1540.0,66.0,36.0,'1'
727.0,527.0,594.0,174.0,44.0,1540.0,187.0,35.0,'1'
1321.0,527.0,119.0,594.0,44.0,1540.0,91.0,29.0,'1'
1440.0,527.0,521.0,119.0,44.0,1540.0,87.0,28.0,'1'
1961.0,527.0,1500.0,521.0,44.0,1540.0,208.0,29.0,'1'
462.0,558.0,269.0,1500.0,44.0,44.0,130.0,39.0,'1'
731.0,558.0,1305.0,269.0,115.0,44.0,207.0,55.0,'1'
2036.0,558.0,1556.0,1305.0,115.0,44.0,60.0,37.0,'1'
485.0,670.0,611.0,1556.0,115.0,115.0,86.0,30.0,'1'
1096.0,670.0,167.0,611.0,570.0,115.0,138.0,29.0,'1'
1263.0,670.0,225.0,167.0,570.0,115.0,112.0,29.0,'1'
1050.0,740.0,47.0,225.0,570.0,570.0,19.0,20.0,'1'
1097.0,740.0,163.0,47.0,569.0,570.0,138.0,28.0,'1'
1260.0,740.0,216.0,163.0,569.0,570.0,189.0,28.0,'1'
1476.0,740.0,993.0,216.0,569.0,570.0,90.0,30.0,'1'
486.0,810.0,564.0,993.0,569.0,569.0,87.0,30.0,'1'
1050.0,810.0,93.0,564.0,663.0,569.0,18.0,20.0,'1'
1143.0,810.0,189.0,93.0,663.0,569.0,163.0,29.0,'1'
1332.0,810.0,119.0,189.0,663.0,569.0,93.0,27.0,'1'
1451.0,810.0,572.0,119.0,663.0,569.0,141.0,29.0,'1'
2023.0,810.0,883.0,572.0,663.0,569.0,89.0,30.0,'1'
1144.0,883.0,166.0,883.0,663.0,663.0,139.0,29.0,'1'
1310.0,883.0,710.0,166.0,115.0,663.0,89.0,29.0,'1'
2020.0,883.0,971.0,710.0,115.0,663.0,89.0,30.0,'1'
1052.0,952.0,48.0,971.0,115.0,115.0,18.0,20.0,'1'
1100.0,952.0,258.0,48.0,570.0,115.0,232.0,29.0,'1'
1358.0,952.0,874.0,258.0,570.0,115.0,89.0,30.0,'1'
487.0,1024.0,564.0,874.0,570.0,570.0,87.0,30.0,'1'
1051.0,1024.0,96.0,564.0,663.0,570.0,19.0,21.0,'1'
1147.0,1024.0,119.0,96.0,663.0,570.0,89.0,28.0,'1'
1266.0,1024.0,162.0,119.0,663.0,570.0,138.0,35.0,'1'
1428.0,1024.0,573.0,162.0,663.0,570.0,141.0,28.0,'1'
2001.0,1024.0,858.0,573.0,663.0,570.0,136.0,30.0,'1'
1146.0,1094.0,165.0,858.0,663.0,663.0,137.0,29.0,'1'
1311.0,1094.0,713.0,165.0,118.0,663.0,90.0,30.0,'1'
2024.0,1094.0,974.0,713.0,118.0,663.0,89.0,29.0,'1'
1053.0,1166.0,93.0,974.0,118.0,118.0,19.0,21.0,'1'
1146.0,1166.0,141.0,93.0,117.0,118.0,115.0,29.0,'1'
1287.0,1166.0,213.0,141.0,117.0,118.0,189.0,28.0,'1'
1500.0,1166.0,525.0,213.0,117.0,118.0,141.0,29.0,'1'
2025.0,1166.0,882.0,525.0,117.0,118.0,89.0,30.0,'1'
1146.0,1236.0,166.0,882.0,117.0,117.0,137.0,29.0,'1'
1312.0,1236.0,710.0,166.0,118.0,117.0,88.0,30.0,'1'
2022.0,1236.0,972.0,710.0,118.0,117.0,90.0,30.0,'1'
1053.0,1308.0,94.0,972.0,118.0,118.0,18.0,20.0,'1'
1147.0,1308.0,96.0,94.0,117.0,118.0,69.0,28.0,'1'
1243.0,1308.0,163.0,96.0,117.0,118.0,138.0,35.0,'1'
1406.0,1308.0,619.0,163.0,117.0,118.0,141.0,29.0,'1'
2025.0,1308.0,881.0,619.0,117.0,118.0,87.0,30.0,'1'
1147.0,1377.0,165.0,881.0,117.0,117.0,138.0,29.0,'1'
1312.0,1377.0,711.0,165.0,662.0,117.0,90.0,30.0,'1'
2023.0,1377.0,1536.0,711.0,662.0,117.0,68.0,30.0,'1'
