@RELATION RapidMinerData

@ATTRIBUTE 'x' real
@ATTRIBUTE 'y' real
@ATTRIBUTE 'x+1 dist' real
@ATTRIBUTE 'x-1 dist' real
@ATTRIBUTE 'y+1 dist' real
@ATTRIBUTE 'y-1 dist' real
@ATTRIBUTE 'width' real
@ATTRIBUTE 'height' real
@ATTRIBUTE 'table' {'0','1'}

@DATA
163.0,270.0,576.0,0.0,194.0,0.0,547.0,141.0,'0'
739.0,270.0,520.0,576.0,194.0,0.0,486.0,171.0,'0'
1259.0,270.0,286.0,520.0,194.0,0.0,250.0,141.0,'0'
1545.0,270.0,1385.0,286.0,194.0,0.0,880.0,143.0,'0'
174.0,463.0,55.0,1385.0,194.0,194.0,46.0,36.0,'0'
229.0,463.0,57.0,55.0,39.0,194.0,46.0,28.0,'0'
286.0,463.0,1615.0,57.0,39.0,194.0,122.0,28.0,'0'
1901.0,463.0,95.0,1615.0,39.0,194.0,78.0,29.0,'0'
1996.0,463.0,70.0,95.0,39.0,194.0,52.0,29.0,'0'
2066.0,463.0,74.0,70.0,39.0,194.0,55.0,29.0,'0'
2140.0,463.0,127.0,74.0,39.0,194.0,111.0,29.0,'0'
2267.0,463.0,93.0,127.0,39.0,194.0,77.0,28.0,'0'
2360.0,463.0,2187.0,93.0,39.0,194.0,69.0,28.0,'0'
174.0,502.0,79.0,2187.0,39.0,39.0,67.0,28.0,'0'
253.0,502.0,136.0,79.0,41.0,39.0,126.0,29.0,'0'
389.0,502.0,473.0,136.0,41.0,39.0,217.0,29.0,'0'
862.0,502.0,127.0,473.0,41.0,39.0,108.0,40.0,'0'
989.0,502.0,256.0,127.0,41.0,39.0,234.0,41.0,'0'
1245.0,502.0,62.0,256.0,41.0,39.0,41.0,39.0,'0'
1307.0,502.0,173.0,62.0,41.0,39.0,149.0,40.0,'0'
1480.0,502.0,422.0,173.0,41.0,39.0,236.0,41.0,'0'
1902.0,502.0,135.0,422.0,41.0,39.0,115.0,29.0,'0'
2037.0,502.0,81.0,135.0,41.0,39.0,61.0,26.0,'0'
2118.0,502.0,106.0,81.0,41.0,39.0,85.0,33.0,'0'
2224.0,502.0,153.0,106.0,41.0,39.0,134.0,29.0,'0'
2377.0,502.0,2203.0,153.0,41.0,39.0,52.0,21.0,'0'
175.0,542.0,64.0,2203.0,41.0,41.0,55.0,26.0,'0'
239.0,542.0,70.0,64.0,41.0,41.0,62.0,21.0,'0'
309.0,542.0,62.0,70.0,41.0,41.0,56.0,21.0,'0'
371.0,542.0,1532.0,62.0,41.0,41.0,80.0,20.0,'0'
1903.0,542.0,1699.0,1532.0,41.0,41.0,112.0,29.0,'0'
205.0,569.0,75.0,1699.0,41.0,41.0,64.0,29.0,'0'
280.0,569.0,139.0,75.0,727.0,41.0,126.0,28.0,'0'
419.0,569.0,124.0,139.0,727.0,41.0,112.0,34.0,'0'
543.0,569.0,227.0,124.0,727.0,41.0,137.0,32.0,'0'
770.0,569.0,75.0,227.0,727.0,41.0,66.0,27.0,'0'
845.0,569.0,64.0,75.0,727.0,41.0,54.0,27.0,'0'
909.0,569.0,90.0,64.0,727.0,41.0,81.0,25.0,'0'
999.0,569.0,65.0,90.0,727.0,41.0,57.0,26.0,'0'
1064.0,569.0,78.0,65.0,727.0,41.0,68.0,27.0,'0'
