@RELATION RapidMinerData

@ATTRIBUTE 'x' real
@ATTRIBUTE 'y' real
@ATTRIBUTE 'x+1 dist' real
@ATTRIBUTE 'x-1 dist' real
@ATTRIBUTE 'y+1 dist' real
@ATTRIBUTE 'y-1 dist' real
@ATTRIBUTE 'width' real
@ATTRIBUTE 'height' real
@ATTRIBUTE 'table' {'0','1'}

@DATA
699.0,556.0,141.0,0.0,242.0,0.0,111.0,34.0,'0'
840.0,556.0,95.0,141.0,242.0,0.0,34.0,33.0,'0'
935.0,556.0,357.0,95.0,242.0,0.0,323.0,40.0,'0'
1292.0,556.0,262.0,357.0,242.0,0.0,233.0,34.0,'0'
1554.0,556.0,285.0,262.0,242.0,0.0,255.0,34.0,'0'
1839.0,556.0,215.0,285.0,242.0,0.0,183.0,40.0,'0'
2054.0,556.0,1119.0,215.0,242.0,0.0,69.0,32.0,'0'
936.0,602.0,71.0,1119.0,242.0,242.0,41.0,40.0,'0'
1007.0,602.0,167.0,71.0,185.0,242.0,137.0,33.0,'0'
1174.0,602.0,94.0,167.0,185.0,242.0,65.0,32.0,'0'
1268.0,602.0,141.0,94.0,185.0,242.0,113.0,33.0,'0'
1409.0,602.0,264.0,141.0,185.0,242.0,235.0,41.0,'0'
1673.0,602.0,94.0,264.0,185.0,242.0,64.0,33.0,'0'
1767.0,602.0,46.0,94.0,185.0,242.0,20.0,31.0,'0'
1813.0,602.0,1007.0,46.0,185.0,242.0,116.0,33.0,'0'
816.0,742.0,236.0,1007.0,185.0,185.0,212.0,34.0,'1'
1052.0,742.0,575.0,236.0,628.0,185.0,327.0,40.0,'1'
1627.0,742.0,234.0,575.0,628.0,185.0,209.0,34.0,'1'
1861.0,742.0,577.0,234.0,628.0,185.0,333.0,41.0,'1'
2438.0,742.0,235.0,577.0,628.0,185.0,209.0,41.0,'1'
2673.0,742.0,2479.0,235.0,628.0,185.0,322.0,40.0,'1'
197.0,844.0,165.0,2479.0,628.0,628.0,90.0,35.0,'1'
362.0,844.0,689.0,165.0,36.0,628.0,138.0,35.0,'1'
1051.0,844.0,835.0,689.0,36.0,628.0,92.0,35.0,'1'
1886.0,844.0,811.0,835.0,36.0,628.0,92.0,34.0,'1'
2697.0,844.0,2502.0,811.0,36.0,628.0,89.0,34.0,'1'
196.0,879.0,171.0,2502.0,36.0,36.0,87.0,41.0,'1'
367.0,879.0,235.0,171.0,288.0,36.0,130.0,43.0,'1'
602.0,879.0,143.0,235.0,288.0,36.0,42.0,40.0,'1'
745.0,879.0,308.0,143.0,288.0,36.0,232.0,36.0,'1'
1053.0,879.0,287.0,308.0,288.0,36.0,113.0,39.0,'1'
1340.0,879.0,214.0,287.0,288.0,36.0,40.0,33.0,'1'
1554.0,879.0,334.0,214.0,288.0,36.0,232.0,35.0,'1'
1888.0,879.0,266.0,334.0,288.0,36.0,112.0,42.0,'1'
2154.0,879.0,214.0,266.0,288.0,36.0,39.0,32.0,'1'
2368.0,879.0,330.0,214.0,288.0,36.0,230.0,34.0,'1'
2698.0,879.0,259.0,330.0,288.0,36.0,136.0,53.0,'1'
2957.0,879.0,2526.0,259.0,288.0,36.0,40.0,33.0,'1'
436.0,1037.0,143.0,2526.0,288.0,288.0,39.0,33.0,'1'
579.0,1037.0,190.0,143.0,51.0,288.0,89.0,35.0,'1'
769.0,1037.0,92.0,190.0,51.0,288.0,65.0,35.0,'1'
861.0,1037.0,168.0,92.0,51.0,288.0,67.0,34.0,'1'
1029.0,1037.0,265.0,168.0,51.0,288.0,161.0,34.0,'1'
1294.0,1037.0,92.0,265.0,51.0,288.0,64.0,35.0,'1'
1386.0,1037.0,215.0,92.0,51.0,288.0,68.0,33.0,'1'
1601.0,1037.0,264.0,215.0,51.0,288.0,162.0,35.0,'1'
1865.0,1037.0,265.0,264.0,51.0,288.0,159.0,35.0,'1'
2130.0,1037.0,287.0,265.0,51.0,288.0,135.0,35.0,'1'
2417.0,1037.0,329.0,287.0,51.0,288.0,158.0,35.0,'1'
2746.0,1037.0,190.0,329.0,51.0,288.0,19.0,6.0,'1'
2936.0,1037.0,2503.0,190.0,51.0,288.0,87.0,34.0,'1'
434.0,1087.0,145.0,2503.0,51.0,51.0,41.0,33.0,'1'
579.0,1087.0,190.0,145.0,246.0,51.0,89.0,35.0,'1'
769.0,1087.0,91.0,190.0,246.0,51.0,64.0,35.0,'1'
860.0,1087.0,169.0,91.0,246.0,51.0,69.0,33.0,'1'
1029.0,1087.0,264.0,169.0,246.0,51.0,161.0,35.0,'1'
1293.0,1087.0,93.0,264.0,246.0,51.0,65.0,34.0,'1'
1386.0,1087.0,216.0,93.0,246.0,51.0,67.0,33.0,'1'
1602.0,1087.0,262.0,216.0,246.0,51.0,160.0,34.0,'1'
1864.0,1087.0,267.0,262.0,246.0,51.0,160.0,35.0,'1'
2131.0,1087.0,285.0,267.0,246.0,51.0,135.0,34.0,'1'
2416.0,1087.0,331.0,285.0,246.0,51.0,159.0,35.0,'1'
2747.0,1087.0,188.0,331.0,246.0,51.0,18.0,8.0,'1'
2935.0,1087.0,2742.0,188.0,246.0,51.0,88.0,35.0,'1'
194.0,1137.0,239.0,2742.0,246.0,246.0,113.0,35.0,'1'
433.0,1137.0,144.0,239.0,245.0,246.0,40.0,33.0,'1'
577.0,1137.0,190.0,144.0,245.0,246.0,90.0,34.0,'1'
767.0,1137.0,93.0,190.0,245.0,246.0,66.0,35.0,'1'
860.0,1137.0,173.0,93.0,245.0,246.0,68.0,34.0,'1'
1033.0,1137.0,260.0,173.0,245.0,246.0,155.0,34.0,'1'
1293.0,1137.0,92.0,260.0,245.0,246.0,65.0,34.0,'1'
1385.0,1137.0,218.0,92.0,245.0,246.0,68.0,32.0,'1'
1603.0,1137.0,286.0,218.0,245.0,246.0,159.0,35.0,'1'
1889.0,1137.0,268.0,286.0,245.0,246.0,91.0,34.0,'1'
2157.0,1137.0,260.0,268.0,245.0,246.0,89.0,35.0,'1'
2417.0,1137.0,330.0,260.0,245.0,246.0,158.0,35.0,'1'
2747.0,1137.0,189.0,330.0,245.0,246.0,18.0,8.0,'1'
2936.0,1137.0,2504.0,189.0,245.0,246.0,87.0,35.0,'1'
433.0,1188.0,145.0,2504.0,245.0,245.0,39.0,33.0,'1'
578.0,1188.0,190.0,145.0,53.0,245.0,87.0,35.0,'1'
768.0,1188.0,93.0,190.0,53.0,245.0,64.0,35.0,'1'
861.0,1188.0,168.0,93.0,53.0,245.0,67.0,34.0,'1'
1029.0,1188.0,266.0,168.0,53.0,245.0,160.0,34.0,'1'
1295.0,1188.0,309.0,266.0,53.0,245.0,156.0,35.0,'1'
1604.0,1188.0,285.0,309.0,53.0,245.0,158.0,34.0,'1'
1889.0,1188.0,267.0,285.0,53.0,245.0,89.0,34.0,'1'
2156.0,1188.0,259.0,267.0,53.0,245.0,89.0,34.0,'1'
2415.0,1188.0,331.0,259.0,53.0,245.0,160.0,34.0,'1'
2746.0,1188.0,189.0,331.0,53.0,245.0,20.0,8.0,'1'
2935.0,1188.0,2525.0,189.0,53.0,245.0,88.0,35.0,'1'
411.0,1236.0,169.0,2525.0,53.0,53.0,64.0,34.0,'1'
580.0,1236.0,189.0,169.0,98.0,53.0,87.0,34.0,'1'
769.0,1236.0,91.0,189.0,98.0,53.0,64.0,35.0,'1'
860.0,1236.0,169.0,91.0,98.0,53.0,68.0,33.0,'1'
1029.0,1236.0,263.0,169.0,98.0,53.0,159.0,33.0,'1'
1292.0,1236.0,310.0,263.0,98.0,53.0,159.0,36.0,'1'
1602.0,1236.0,94.0,310.0,98.0,53.0,65.0,34.0,'1'
1696.0,1236.0,193.0,94.0,98.0,53.0,66.0,33.0,'1'
1889.0,1236.0,269.0,193.0,98.0,53.0,90.0,34.0,'1'
2158.0,1236.0,259.0,269.0,98.0,53.0,87.0,35.0,'1'
2417.0,1236.0,520.0,259.0,98.0,53.0,159.0,34.0,'1'
2937.0,1236.0,2504.0,520.0,98.0,53.0,87.0,33.0,'1'
435.0,1331.0,143.0,2504.0,98.0,98.0,39.0,33.0,'1'
578.0,1331.0,191.0,143.0,247.0,98.0,90.0,33.0,'1'
769.0,1331.0,92.0,191.0,247.0,98.0,64.0,35.0,'1'
861.0,1331.0,168.0,92.0,247.0,98.0,67.0,33.0,'1'
1029.0,1331.0,265.0,168.0,247.0,98.0,162.0,34.0,'1'
1294.0,1331.0,92.0,265.0,247.0,98.0,64.0,35.0,'1'
1386.0,1331.0,217.0,92.0,247.0,98.0,67.0,34.0,'1'
1603.0,1331.0,263.0,217.0,247.0,98.0,160.0,36.0,'1'
1866.0,1331.0,266.0,263.0,247.0,98.0,159.0,35.0,'1'
2132.0,1331.0,284.0,266.0,247.0,98.0,135.0,34.0,'1'
2416.0,1331.0,93.0,284.0,247.0,98.0,66.0,34.0,'1'
2509.0,1331.0,426.0,93.0,247.0,98.0,67.0,33.0,'1'
2935.0,1331.0,2743.0,426.0,247.0,98.0,88.0,34.0,'1'
193.0,1380.0,240.0,2743.0,247.0,247.0,113.0,34.0,'1'
433.0,1380.0,145.0,240.0,66.0,247.0,40.0,33.0,'1'
578.0,1380.0,193.0,145.0,66.0,247.0,90.0,34.0,'1'
771.0,1380.0,259.0,193.0,66.0,247.0,157.0,35.0,'1'
1030.0,1380.0,263.0,259.0,66.0,247.0,158.0,34.0,'1'
1293.0,1380.0,93.0,263.0,66.0,247.0,65.0,34.0,'1'
1386.0,1380.0,219.0,93.0,66.0,247.0,68.0,32.0,'1'
1605.0,1380.0,286.0,219.0,66.0,247.0,156.0,34.0,'1'
1891.0,1380.0,240.0,286.0,66.0,247.0,88.0,34.0,'1'
2131.0,1380.0,286.0,240.0,66.0,247.0,135.0,34.0,'1'
2417.0,1380.0,331.0,286.0,66.0,247.0,159.0,34.0,'1'
2748.0,1380.0,188.0,331.0,66.0,247.0,18.0,8.0,'1'
2936.0,1380.0,2696.0,188.0,66.0,247.0,88.0,33.0,'1'
241.0,1424.0,192.0,2696.0,66.0,66.0,19.0,23.0,'1'
433.0,1424.0,144.0,192.0,71.0,66.0,41.0,33.0,'1'
577.0,1424.0,194.0,144.0,71.0,66.0,92.0,34.0,'1'
771.0,1424.0,259.0,194.0,71.0,66.0,157.0,35.0,'1'
1030.0,1424.0,265.0,259.0,71.0,66.0,158.0,35.0,'1'
1295.0,1424.0,310.0,265.0,71.0,66.0,156.0,35.0,'1'
1605.0,1424.0,284.0,310.0,71.0,66.0,157.0,35.0,'1'
1889.0,1424.0,268.0,284.0,71.0,66.0,90.0,35.0,'1'
2157.0,1424.0,260.0,268.0,71.0,66.0,89.0,35.0,'1'
2417.0,1424.0,476.0,260.0,71.0,66.0,159.0,35.0,'1'
193.0,1475.0,239.0,2701.0,71.0,71.0,90.0,34.0,'1'
432.0,1475.0,146.0,239.0,223.0,71.0,41.0,33.0,'1'
578.0,1475.0,192.0,146.0,223.0,71.0,91.0,34.0,'1'
770.0,1475.0,260.0,192.0,223.0,71.0,158.0,34.0,'1'
1030.0,1475.0,264.0,260.0,223.0,71.0,159.0,35.0,'1'
1294.0,1475.0,310.0,264.0,223.0,71.0,158.0,35.0,'1'
1604.0,1475.0,92.0,310.0,223.0,71.0,66.0,34.0,'1'
1696.0,1475.0,194.0,92.0,223.0,71.0,65.0,33.0,'1'
1890.0,1475.0,267.0,194.0,223.0,71.0,89.0,35.0,'1'
2157.0,1475.0,261.0,267.0,223.0,71.0,89.0,35.0,'1'
2418.0,1475.0,331.0,261.0,223.0,71.0,158.0,36.0,'1'
2749.0,1475.0,188.0,331.0,223.0,71.0,18.0,8.0,'1'
2937.0,1475.0,2528.0,188.0,223.0,71.0,89.0,34.0,'1'
410.0,1523.0,169.0,2528.0,223.0,223.0,64.0,33.0,'1'
579.0,1523.0,190.0,169.0,248.0,223.0,88.0,33.0,'1'
769.0,1523.0,93.0,190.0,248.0,223.0,64.0,34.0,'1'
862.0,1523.0,195.0,93.0,248.0,223.0,67.0,34.0,'1'
1057.0,1523.0,236.0,195.0,248.0,223.0,87.0,34.0,'1'
1293.0,1523.0,309.0,236.0,248.0,223.0,159.0,36.0,'1'
1602.0,1523.0,95.0,309.0,248.0,223.0,67.0,34.0,'1'
1697.0,1523.0,190.0,95.0,248.0,223.0,67.0,33.0,'1'
1887.0,1523.0,269.0,190.0,248.0,223.0,91.0,35.0,'1'
2156.0,1523.0,261.0,269.0,248.0,223.0,89.0,34.0,'1'
2417.0,1523.0,522.0,261.0,248.0,223.0,159.0,35.0,'1'
2939.0,1523.0,2752.0,522.0,248.0,223.0,86.0,35.0,'1'
190.0,1636.0,25.0,2752.0,248.0,248.0,19.0,25.0,'0'
215.0,1636.0,338.0,25.0,437.0,248.0,308.0,34.0,'0'
553.0,1636.0,358.0,338.0,437.0,248.0,42.0,34.0,'0'
911.0,1636.0,764.0,358.0,437.0,248.0,616.0,45.0,'0'
1675.0,1636.0,1050.0,764.0,437.0,248.0,199.0,36.0,'0'
626.0,1656.0,212.0,1050.0,437.0,437.0,185.0,38.0,'0'
838.0,1656.0,711.0,212.0,437.0,437.0,43.0,25.0,'0'
1549.0,1656.0,54.0,711.0,437.0,437.0,15.0,30.0,'0'
1603.0,1656.0,1412.0,54.0,437.0,437.0,41.0,33.0,'0'
192.0,1701.0,34.0,1412.0,437.0,437.0,20.0,33.0,'0'
216.0,1725.0,69.0,34.0,34.0,34.0,42.0,33.0,'0'
285.0,1725.0,74.0,69.0,1869.0,34.0,44.0,41.0,'0'
359.0,1725.0,144.0,74.0,1869.0,34.0,115.0,35.0,'0'
503.0,1725.0,74.0,144.0,1869.0,34.0,42.0,34.0,'0'
577.0,1725.0,217.0,74.0,1869.0,34.0,187.0,33.0,'0'
794.0,1725.0,71.0,217.0,1869.0,34.0,40.0,32.0,'0'
865.0,1725.0,92.0,71.0,1869.0,34.0,64.0,34.0,'0'
957.0,1725.0,120.0,92.0,1869.0,34.0,91.0,34.0,'0'
1077.0,1725.0,143.0,120.0,1869.0,34.0,114.0,42.0,'0'
1220.0,1725.0,98.0,143.0,1869.0,34.0,67.0,32.0,'0'
1318.0,1725.0,70.0,98.0,1869.0,34.0,41.0,31.0,'0'
1388.0,1725.0,192.0,70.0,1869.0,34.0,160.0,41.0,'0'
1580.0,1725.0,118.0,192.0,1869.0,34.0,91.0,32.0,'0'
1698.0,1725.0,95.0,118.0,1869.0,34.0,64.0,33.0,'0'
1793.0,1725.0,216.0,95.0,1869.0,34.0,186.0,41.0,'0'
2009.0,1725.0,76.0,216.0,1869.0,34.0,43.0,33.0,'0'
2084.0,1730.0,0.0,76.0,1869.0,1869.0,200.0,38.0,'0'
