@RELATION RapidMinerData

@ATTRIBUTE 'x' real
@ATTRIBUTE 'y' real
@ATTRIBUTE 'x+1 dist' real
@ATTRIBUTE 'x-1 dist' real
@ATTRIBUTE 'y+1 dist' real
@ATTRIBUTE 'y-1 dist' real
@ATTRIBUTE 'width' real
@ATTRIBUTE 'height' real
@ATTRIBUTE 'table' {'0','1'}

@DATA
213.0,24.0,1198.0,0.0,2065.0,0.0,312.0,143.0,'0'
1411.0,24.0,871.0,1198.0,2065.0,0.0,149.0,97.0,'0'
2274.0,140.0,172.0,871.0,2065.0,2065.0,38.0,36.0,'0'
2107.0,181.0,529.0,172.0,172.0,172.0,197.0,37.0,'1'
1579.0,205.0,159.0,529.0,529.0,529.0,30.0,9.0,'1'
1435.0,271.0,197.0,159.0,159.0,159.0,170.0,44.0,'1'
1632.0,271.0,255.0,197.0,632.0,159.0,225.0,38.0,'1'
1887.0,271.0,1083.0,255.0,632.0,159.0,219.0,38.0,'1'
806.0,330.0,132.0,1083.0,632.0,632.0,113.0,37.0,'1'
938.0,330.0,48.0,132.0,363.0,632.0,27.0,36.0,'1'
986.0,330.0,204.0,48.0,363.0,632.0,182.0,39.0,'1'
1190.0,330.0,746.0,204.0,363.0,632.0,82.0,36.0,'1'
446.0,373.0,389.0,746.0,363.0,363.0,105.0,16.0,'1'
835.0,373.0,95.0,389.0,27.0,363.0,78.0,37.0,'1'
930.0,373.0,154.0,95.0,27.0,363.0,137.0,36.0,'1'
1084.0,373.0,316.0,154.0,27.0,363.0,160.0,36.0,'1'
1400.0,373.0,135.0,316.0,27.0,363.0,119.0,22.0,'1'
1535.0,373.0,233.0,135.0,27.0,363.0,32.0,24.0,'1'
1768.0,373.0,372.0,233.0,27.0,363.0,74.0,22.0,'1'
2140.0,373.0,1694.0,372.0,27.0,363.0,115.0,21.0,'1'
447.0,399.0,33.0,1694.0,27.0,27.0,108.0,17.0,'1'
446.0,431.0,943.0,33.0,33.0,33.0,107.0,16.0,'1'
1388.0,472.0,72.0,943.0,943.0,943.0,39.0,36.0,'1'
1460.0,472.0,75.0,72.0,1118.0,943.0,42.0,37.0,'1'
1535.0,472.0,326.0,75.0,1118.0,943.0,145.0,36.0,'1'
1861.0,472.0,349.0,326.0,1118.0,943.0,196.0,38.0,'1'
2210.0,472.0,1938.0,349.0,1118.0,943.0,195.0,43.0,'1'
276.0,583.0,1486.0,1938.0,1118.0,1118.0,116.0,25.0,'1'
1762.0,583.0,379.0,1486.0,163.0,1118.0,137.0,23.0,'1'
2141.0,583.0,1732.0,379.0,163.0,1118.0,81.0,24.0,'1'
412.0,672.0,253.0,1732.0,163.0,163.0,221.0,38.0,'1'
