@RELATION RapidMinerData

@ATTRIBUTE 'x' real
@ATTRIBUTE 'y' real
@ATTRIBUTE 'x+1 dist' real
@ATTRIBUTE 'x-1 dist' real
@ATTRIBUTE 'y+1 dist' real
@ATTRIBUTE 'y-1 dist' real
@ATTRIBUTE 'width' real
@ATTRIBUTE 'height' real
@ATTRIBUTE 'table' {'0','1'}

@DATA
2093.0,189.0,1193.0,0.0,1193.0,0.0,92.0,69.0,'0'
956.0,548.0,168.0,1193.0,1193.0,1193.0,134.0,29.0,'0'
1124.0,548.0,450.0,168.0,283.0,1193.0,22.0,28.0,'0'
677.0,594.0,196.0,450.0,283.0,283.0,160.0,31.0,'0'
873.0,594.0,139.0,196.0,420.0,283.0,103.0,30.0,'0'
1012.0,594.0,140.0,139.0,420.0,283.0,105.0,30.0,'0'
1152.0,594.0,111.0,140.0,420.0,283.0,76.0,30.0,'0'
1263.0,594.0,1005.0,111.0,420.0,283.0,132.0,30.0,'0'
260.0,641.0,224.0,1005.0,420.0,420.0,188.0,30.0,'0'
484.0,641.0,166.0,224.0,280.0,420.0,132.0,29.0,'0'
650.0,641.0,110.0,166.0,280.0,420.0,77.0,29.0,'0'
760.0,641.0,167.0,110.0,280.0,420.0,133.0,30.0,'0'
927.0,641.0,84.0,167.0,280.0,420.0,50.0,29.0,'0'
1011.0,641.0,114.0,84.0,280.0,420.0,79.0,29.0,'0'
1125.0,641.0,84.0,114.0,280.0,420.0,49.0,28.0,'0'
1209.0,641.0,81.0,84.0,280.0,420.0,45.0,29.0,'0'
1290.0,641.0,112.0,81.0,280.0,420.0,78.0,29.0,'0'
1402.0,641.0,145.0,112.0,280.0,420.0,98.0,29.0,'0'
1547.0,641.0,1345.0,145.0,280.0,420.0,270.0,31.0,'0'
232.0,919.0,224.0,1345.0,280.0,280.0,107.0,29.0,'1'
456.0,919.0,304.0,224.0,48.0,280.0,160.0,30.0,'1'
760.0,919.0,225.0,304.0,48.0,280.0,107.0,29.0,'1'
985.0,919.0,306.0,225.0,48.0,280.0,162.0,29.0,'1'
1291.0,919.0,224.0,306.0,48.0,280.0,105.0,29.0,'1'
1515.0,919.0,311.0,224.0,48.0,280.0,163.0,30.0,'1'
1826.0,919.0,223.0,311.0,48.0,280.0,104.0,30.0,'1'
2049.0,919.0,1817.0,223.0,48.0,280.0,160.0,30.0,'1'
233.0,966.0,256.0,1817.0,48.0,48.0,77.0,31.0,'1'
489.0,966.0,272.0,256.0,73.0,48.0,44.0,29.0,'1'
761.0,966.0,255.0,272.0,73.0,48.0,77.0,29.0,'1'
1016.0,966.0,275.0,255.0,73.0,48.0,45.0,28.0,'1'
1291.0,966.0,258.0,275.0,73.0,48.0,78.0,28.0,'1'
1549.0,966.0,276.0,258.0,73.0,48.0,44.0,28.0,'1'
