@RELATION RapidMinerData

@ATTRIBUTE 'x' real
@ATTRIBUTE 'y' real
@ATTRIBUTE 'x+1 dist' real
@ATTRIBUTE 'x-1 dist' real
@ATTRIBUTE 'y+1 dist' real
@ATTRIBUTE 'y-1 dist' real
@ATTRIBUTE 'width' real
@ATTRIBUTE 'height' real
@ATTRIBUTE 'table' {'0','1'}

@DATA
820.0,199.0,510.0,0.0,749.0,0.0,483.0,54.0,'0'
1330.0,199.0,1257.0,510.0,749.0,0.0,217.0,65.0,'0'
76.0,284.0,952.0,1257.0,749.0,749.0,159.0,42.0,'0'
1028.0,284.0,167.0,952.0,315.0,749.0,148.0,51.0,'0'
1195.0,284.0,836.0,167.0,315.0,749.0,161.0,42.0,'0'
368.0,400.0,224.0,836.0,315.0,315.0,85.0,29.0,'1'
592.0,400.0,224.0,224.0,245.0,315.0,109.0,29.0,'1'
816.0,400.0,225.0,224.0,245.0,315.0,107.0,29.0,'1'
1041.0,400.0,225.0,225.0,245.0,315.0,85.0,30.0,'1'
1266.0,400.0,225.0,225.0,245.0,315.0,84.0,29.0,'1'
1491.0,400.0,1360.0,225.0,245.0,315.0,85.0,29.0,'1'
133.0,469.0,1134.0,1360.0,245.0,245.0,34.0,26.0,'1'
1267.0,469.0,199.0,1134.0,38.0,245.0,41.0,29.0,'1'
1466.0,469.0,30.0,199.0,38.0,245.0,21.0,25.0,'1'
1496.0,469.0,1333.0,30.0,38.0,245.0,54.0,35.0,'1'
164.0,490.0,206.0,1333.0,38.0,38.0,38.0,33.0,'1'
370.0,490.0,224.0,206.0,140.0,38.0,39.0,29.0,'1'
594.0,490.0,223.0,224.0,140.0,38.0,62.0,29.0,'1'
817.0,490.0,225.0,223.0,140.0,38.0,63.0,28.0,'1'
1042.0,490.0,919.0,225.0,140.0,38.0,40.0,28.0,'1'
134.0,626.0,43.0,919.0,140.0,140.0,35.0,27.0,'1'
165.0,655.0,131.0,43.0,43.0,43.0,64.0,33.0,'1'
136.0,782.0,1332.0,131.0,131.0,131.0,34.0,28.0,'1'
1468.0,782.0,1303.0,1332.0,37.0,131.0,85.0,34.0,'1'
166.0,802.0,205.0,1303.0,37.0,37.0,37.0,33.0,'1'
371.0,802.0,246.0,205.0,138.0,37.0,64.0,29.0,'1'
617.0,802.0,202.0,246.0,138.0,37.0,19.0,29.0,'1'
819.0,802.0,226.0,202.0,138.0,37.0,41.0,29.0,'1'
1045.0,802.0,248.0,226.0,138.0,37.0,63.0,28.0,'1'
1293.0,802.0,1165.0,248.0,138.0,37.0,17.0,27.0,'1'
136.0,936.0,1135.0,1165.0,138.0,138.0,32.0,27.0,'1'
1271.0,936.0,226.0,1135.0,38.0,138.0,41.0,28.0,'1'
1497.0,936.0,1331.0,226.0,38.0,138.0,40.0,28.0,'1'
167.0,957.0,205.0,1331.0,38.0,38.0,37.0,32.0,'1'
372.0,957.0,224.0,205.0,1978.0,38.0,64.0,29.0,'1'
596.0,957.0,224.0,224.0,1978.0,38.0,63.0,28.0,'1'
820.0,957.0,204.0,224.0,1978.0,38.0,63.0,28.0,'1'
1024.0,957.0,2006.0,204.0,1978.0,38.0,85.0,28.0,'1'
530.0,2901.0,120.0,2006.0,1978.0,1978.0,108.0,33.0,'0'
650.0,2901.0,43.0,120.0,49.0,1978.0,30.0,32.0,'0'
693.0,2901.0,104.0,43.0,49.0,1978.0,90.0,27.0,'0'
797.0,2901.0,157.0,104.0,49.0,1978.0,144.0,32.0,'0'
954.0,2901.0,201.0,157.0,49.0,1978.0,185.0,33.0,'0'
1155.0,2901.0,72.0,201.0,49.0,1978.0,57.0,28.0,'0'
1227.0,2901.0,80.0,72.0,49.0,1978.0,64.0,29.0,'0'
