word,x,y,x+1 dist,x-1 dist,y+1 dist,y-1 dist,width,height,table
TABLE,512,325,151.0,0,392.0,0,121,35,0
E.1,663,325,101.0,151.0,392.0,0,65,34,0
2.,764,325,97.0,101.0,392.0,0,38,25,0
Fission,861,325,201.0,97.0,392.0,0,169,35,0
Products,1062,325,228.0,201.0,392.0,0,192,34,0
"(Isotopic),",1290,325,294.0,228.0,392.0,0,259,47,0
"g/gU,",1584,325,150.0,294.0,392.0,0,114,45,0
at,1734,325,77.0,150.0,392.0,0,46,33,0
10,1811,325,69.0,77.0,392.0,0,42,34,0
MWd/kgM,1880,325,993.0,69.0,392.0,0,172,45,0
10,892,420,86.0,993.0,392.0,392.0,44,32,0
YEARS,978,420,199.0,86.0,302.0,392.0,132,31,0
12,1177,420,85.0,199.0,302.0,392.0,47,31,0
YEARS,1262,420,202.0,85.0,302.0,392.0,132,31,0
14,1464,420,86.0,202.0,302.0,392.0,43,31,0
YEARS,1550,420,198.0,86.0,302.0,392.0,131,31,0
16,1748,420,85.0,198.0,302.0,392.0,48,32,0
YEARS,1833,420,1231.0,85.0,302.0,392.0,132,31,0
143,606,514,284.0,1231.0,302.0,302.0,103,31,0
9.295-009,890,514,285.0,284.0,56.0,302.0,248,34,0
8.308-009,1175,514,287.0,285.0,56.0,302.0,246,33,0
7.426-009,1462,514,284.0,287.0,56.0,302.0,248,33,0
6.637-009,1746,514,1171.0,284.0,56.0,302.0,247,33,0
LI,576,561,114.0,1171.0,56.0,56.0,46,30,0
6,690,561,200.0,114.0,48.0,56.0,19,30,0
9.662-011,890,561,284.0,200.0,48.0,56.0,243,33,1
9.662-011,1174,561,288.0,284.0,48.0,56.0,244,34,0
9.662-011,1462,561,284.0,288.0,48.0,56.0,243,34,0
9.662-011,1746,561,1170.0,284.0,48.0,56.0,242,34,0
LI,577,608,113.0,1170.0,48.0,48.0,45,30,0
7,690,608,201.0,113.0,49.0,48.0,19,31,0
3.C83-012,891,608,286.0,201.0,49.0,48.0,247,34,0
3.083-012,1177,608,286.0,286.0,49.0,48.0,244,33,0
3.083-012,1463,608,284.0,286.0,49.0,48.0,247,33,0
3.083-012,1747,608,1173.0,284.0,49.0,48.0,246,34,0
BE,575,656,116.0,1173.0,49.0,49.0,48,30,0
9,691,656,200.0,116.0,47.0,49.0,19,29,0
5.940-012,891,656,285.0,200.0,47.0,49.0,247,33,0
5.94C-012,1176,656,286.0,285.0,47.0,49.0,245,32,0
5.940-C12,1462,656,284.0,286.0,47.0,49.0,248,33,0
5.940-012,1746,656,1172.0,284.0,47.0,49.0,248,33,0
BE,575,703,87.0,1172.0,47.0,47.0,47,29,0
10,662,703,228.0,87.0,56.0,47.0,46,32,0
3.962-011,890,703,285.0,228.0,56.0,47.0,242,34,0
3.962-011,1175,703,286.0,285.0,56.0,47.0,243,32,0
3.962-011,1461,703,283.0,286.0,56.0,47.0,241,33,0
3.962-011,1744,703,1140.0,283.0,56.0,47.0,245,33,0
C,605,750,58.0,1140.0,56.0,56.0,17,30,0
14,663,750,226.0,58.0,57.0,56.0,45,31,0
8.001-012,889,750,286.0,226.0,57.0,56.0,247,33,0
7.999-012,1175,750,286.0,286.0,57.0,56.0,245,34,0
7.997-012,1461,750,285.0,286.0,57.0,56.0,247,33,0
7.995-012,1746,750,1171.0,285.0,57.0,56.0,246,34,0
ZN,577,799,84.0,1171.0,57.0,57.0,47,30,0
66,661,799,230.0,84.0,45.0,57.0,48,31,0
1.294-014,891,799,286.0,230.0,45.0,57.0,246,34,0
1.294-014,1177,799,284.0,286.0,45.0,57.0,244,34,0
1.294-014,1461,799,286.0,284.0,45.0,57.0,248,33,0
1.294-014,1747,799,1171.0,286.0,45.0,57.0,246,34,0
ZN,577,844,84.0,1171.0,45.0,45.0,47,29,0
67,661,844,230.0,84.0,49.0,45.0,48,32,0
5.426-016,891,844,286.0,230.0,49.0,45.0,246,34,1
5.426-016,1177,844,285.0,286.0,49.0,45.0,244,34,0
5.426-016,1462,844,285.0,285.0,49.0,45.0,248,34,0
5.426-016,1747,844,1172.0,285.0,49.0,45.0,245,33,0
GA,576,892,86.0,1172.0,49.0,49.0,48,30,0
71,662,892,229.0,86.0,48.0,49.0,43,31,0
2.422-013,891,892,285.0,229.0,48.0,49.0,246,33,0
2.422-013,1176,892,287.0,285.0,48.0,49.0,245,34,0
2.422-013,1463,892,283.0,287.0,48.0,49.0,245,33,0
2.422-013,1746,892,1172.0,283.0,48.0,49.0,247,33,0
GE,575,939,85.0,1172.0,48.0,48.0,47,30,1
72,660,939,229.0,85.0,49.0,48.0,48,32,0
6.411-009,889,939,286.0,229.0,49.0,48.0,248,33,0
6.411-009,1175,939,285.0,286.0,49.0,48.0,246,33,0
6.411-009,1460,939,285.0,285.0,49.0,48.0,249,33,0
6.411-0C9,1745,939,1170.0,285.0,49.0,48.0,247,33,0
GE,576,987,87.0,1170.0,49.0,49.0,47,30,1
73,663,987,228.0,87.0,48.0,49.0,45,32,0
1.419-008,891,987,286.0,228.0,48.0,49.0,246,33,0
1.419-008,1177,987,286.0,286.0,48.0,49.0,244,34,1
1.419-008,1463,987,283.0,286.0,48.0,49.0,245,33,0
1.419-008,1746,987,1172.0,283.0,48.0,49.0,246,33,0
GE,575,1034,87.0,1172.0,48.0,48.0,48,30,0
