word,x,y,x+1 dist,x-1 dist,y+1 dist,y-1 dist,width,height,table
Industry,152,176,299.0,0,1681.0,0,269,68,0
Segment,451,176,301.0,299.0,1681.0,0,271,68,0
Data,752,176,1081.0,301.0,1681.0,0,150,51,0
COLGATE-PALMOLIVE,1832,196,340.0,1081.0,1681.0,1681.0,328,20,0
COMMNY,2172,196,2049.0,340.0,1715.0,1681.0,126,20,0
Dollars,153,541,94.0,2049.0,1715.0,1715.0,81,21,0
in,247,541,35.0,94.0,113.0,1715.0,20,20,0
Millions,282,541,1381.0,35.0,113.0,1715.0,92,20,0
1993,1663,541,299.0,1381.0,113.0,1715.0,51,21,0
1992,1962,541,303.0,299.0,113.0,1715.0,51,21,0
1991,2265,541,2117.0,303.0,113.0,1715.0,46,21,0
Net,151,653,78.0,2117.0,113.0,113.0,61,30,0
sales:,229,653,60.0,78.0,73.0,113.0,90,30,0
"Oral,",201,705,94.0,60.0,73.0,73.0,77,36,0
Personal,295,705,150.0,94.0,57.0,73.0,132,30,0
and,445,705,75.0,150.0,57.0,73.0,57,30,0
Household,520,705,188.0,75.0,57.0,73.0,170,30,0
Care,708,705,861.0,188.0,57.0,73.0,72,31,0
"$6,243.2",1569,705,305.0,861.0,57.0,73.0,143,40,0
"$6,162.0",1874,705,299.0,305.0,57.0,73.0,139,39,0
"$5,260.6",2173,705,1972.0,299.0,57.0,73.0,140,39,0
Specialty,202,761,161.0,1972.0,57.0,57.0,144,42,0
Marketing,363,761,1258.0,161.0,1369.0,57.0,163,42,0
898.1,1621,761,302.0,1258.0,1369.0,57.0,90,31,0
845.2,1923,761,300.0,302.0,1369.0,57.0,89,30,0
799.7,2223,761,657.0,300.0,1369.0,57.0,90,31,0
"$7,141.3",1569,822,305.0,657.0,1369.0,1369.0,143,40,0
"$7,007.2",1874,822,299.0,305.0,1421.0,1369.0,138,39,0
"$6,060.3",2173,822,2024.0,299.0,1421.0,1369.0,138,39,0
Operating,151,903,195.0,2024.0,1421.0,1421.0,179,42,0
profit:,346,903,155.0,195.0,73.0,1421.0,107,42,0
"Oral,",201,956,94.0,155.0,73.0,73.0,77,36,0
Personal,295,956,150.0,94.0,56.0,73.0,132,30,0
and,445,956,75.0,150.0,56.0,73.0,57,30,0
Household,520,956,188.0,75.0,56.0,73.0,170,30,0
