word,x,y,x+1 dist,x-1 dist,y+1 dist,y-1 dist,width,height,table
1,203,320,22.0,0,1163.0,0,12,32,0
7.,225,320,50.0,22.0,1163.0,0,33,32,0
QUARTERLY,275,320,175.0,50.0,1163.0,0,158,37,0
FINANCIAL,450,320,162.0,175.0,1163.0,0,145,33,0
DATA,612,320,87.0,162.0,1163.0,0,72,32,0
(UNAUDITED),699,320,670.0,87.0,1163.0,0,186,37,0
Income,1362,412,488.0,670.0,1163.0,1163.0,91,21,0
Income,876,445,463.0,488.0,488.0,488.0,90,23,0
(Loss),1339,445,74.0,463.0,290.0,488.0,68,28,0
from,1413,445,390.0,74.0,290.0,488.0,65,29,0
Cumulative,1803,445,1215.0,390.0,290.0,488.0,154,23,0
Net,589,480,56.0,1215.0,290.0,290.0,47,22,0
Sales,645,480,198.0,56.0,48.0,290.0,60,23,0
(Loss),843,480,80.0,198.0,48.0,290.0,69,27,0
Before,923,480,195.0,80.0,48.0,290.0,78,29,0
Income,1118,480,203.0,195.0,48.0,290.0,91,22,0
Discontinued,1321,480,447.0,203.0,48.0,290.0,172,23,0
Effect,1768,480,84.0,447.0,48.0,290.0,75,30,0
of,1852,480,32.0,84.0,48.0,290.0,27,29,0
Changes,1884,480,1265.0,32.0,48.0,290.0,107,30,0
and,620,516,252.0,1265.0,48.0,48.0,52,24,0
Interest,872,516,222.0,252.0,423.0,48.0,98,23,0
(Loss),1094,516,75.0,222.0,423.0,48.0,70,28,0
from,1169,516,165.0,75.0,423.0,48.0,65,29,0
"Operations,",1334,516,208.0,165.0,423.0,48.0,144,30,0
Extraordinary,1542,516,244.0,208.0,423.0,48.0,189,30,0
in,1786,516,34.0,244.0,423.0,48.0,25,23,0
Accounting,1820,516,312.0,34.0,423.0,48.0,152,29,0
Net,2132,516,1934.0,312.0,423.0,48.0,46,22,0
Quarter,199,551,381.0,1934.0,423.0,423.0,108,30,0
Operating,580,551,261.0,381.0,37.0,423.0,133,29,0
Expense,841,551,107.0,261.0,37.0,423.0,98,30,0
and,948,551,140.0,107.0,37.0,423.0,51,23,0
Continuing,1088,551,281.0,140.0,37.0,423.0,152,29,0
Net,1369,551,55.0,281.0,37.0,423.0,46,21,0
of,1424,551,139.0,55.0,37.0,423.0,28,30,0
"Loss,",1563,551,68.0,139.0,37.0,423.0,54,27,0
Net,1631,551,55.0,68.0,37.0,423.0,46,23,0
of,1686,551,98.0,55.0,37.0,423.0,27,30,0
"Principles,",1784,551,144.0,98.0,37.0,423.0,130,30,0
Net,1928,551,180.0,144.0,37.0,423.0,46,22,0
Income,2108,551,1907.0,180.0,37.0,423.0,91,22,0
(Millions),202,587,122.0,1907.0,37.0,37.0,133,28,0
),324,587,262.0,122.0,51.0,37.0,11,28,0
Revenues,586,587,248.0,262.0,51.0,37.0,119,22,0
Income,834,587,104.0,248.0,51.0,37.0,93,23,0
Taxes,938,587,157.0,104.0,51.0,37.0,68,22,0
Operations,1095,587,237.0,157.0,51.0,37.0,139,30,0
Income,1332,587,103.0,237.0,51.0,37.0,92,22,0
Tax,1435,587,113.0,103.0,51.0,37.0,47,22,0
Income,1548,587,104.0,113.0,51.0,37.0,92,22,0
Lae,1652,587,136.0,104.0,51.0,37.0,61,22,0
of,1788,587,31.0,136.0,51.0,37.0,28,30,0
Income,1819,587,104.0,31.0,51.0,37.0,92,22,0
Tax,1923,587,196.0,104.0,51.0,37.0,47,22,0
(Loss),2119,587,1919.0,196.0,51.0,37.0,68,27,0
1993,201,637,100.0,1919.0,51.0,51.0,72,25,0
ist,301,637,274.0,100.0,106.0,51.0,40,25,0
$,575,637,48.0,274.0,106.0,51.0,16,31,0
"3,247",623,637,244.0,48.0,106.0,51.0,91,31,0
$,867,637,42.0,244.0,106.0,51.0,17,29,0
274,909,637,201.0,42.0,106.0,51.0,62,24,0
