word,x,y,x+1 dist,x-1 dist,y+1 dist,y-1 dist,width,height,table
REVIEWS,146,304,988.0,0,988.0,0,936,145,0
&,1133,339,148.0,988.0,988.0,988.0,106,104,0
Quick,1281,339,470.0,148.0,471.0,988.0,439,126,0
Clicks,1751,339,318.0,470.0,471.0,988.0,439,111,0
Similar,1539,576,127.0,318.0,471.0,471.0,109,30,0
to,1666,576,47.0,127.0,51.0,471.0,27,24,0
a,1713,576,33.0,47.0,51.0,471.0,14,19,0
Finder,1746,576,116.0,33.0,51.0,471.0,97,30,0
"alias,",1862,576,93.0,116.0,51.0,471.0,76,34,0
an,1955,576,54.0,93.0,51.0,471.0,34,19,0
alias,2009,576,86.0,54.0,51.0,471.0,66,29,0
object,2095,576,559.0,86.0,51.0,471.0,90,39,0
serves,1539,627,109.0,559.0,51.0,51.0,92,19,0
as,1648,627,47.0,109.0,50.0,51.0,29,19,0
a,1695,627,31.0,47.0,50.0,51.0,15,19,0
pointer,1726,627,126.0,31.0,50.0,51.0,109,39,0
to,1852,627,45.0,126.0,50.0,51.0,27,24,0
an,1897,627,52.0,45.0,50.0,51.0,33,19,0
original,1949,627,134.0,52.0,50.0,51.0,117,39,0
text,2083,627,72.0,134.0,50.0,51.0,54,23,0
or,2155,627,619.0,72.0,50.0,51.0,30,20,0
graphic,1538,676,124.0,619.0,50.0,50.0,114,39,0
object.,1662,676,105.0,124.0,50.0,50.0,98,39,0
When,1767,676,97.0,105.0,50.0,50.0,88,30,0
you,1864,676,63.0,97.0,50.0,50.0,53,29,0
make,1927,676,91.0,63.0,50.0,50.0,80,29,0
a,2018,676,25.0,91.0,50.0,50.0,14,19,0
change,2043,676,114.0,25.0,50.0,50.0,103,39,0
to,2157,676,622.0,114.0,50.0,50.0,27,23,0
the,1538,726,65.0,622.0,50.0,50.0,47,30,0
original,1603,726,134.0,65.0,51.0,50.0,117,39,0
"object,",1737,726,114.0,134.0,51.0,50.0,98,39,0
all,1851,726,51.0,114.0,51.0,50.0,34,30,0
