word,x,y,x+1 dist,x-1 dist,y+1 dist,y-1 dist,width,height,table
TABLE,1260,544,150.0,0,330.0,0,122,29,0
4,1410,544,458.0,150.0,330.0,0,19,28,0
SENSITIVITY,998,744,297.0,458.0,330.0,330.0,270,29,1
ANALYSIS,1295,744,225.0,297.0,325.0,330.0,195,29,0
RESULTS,1520,744,837.0,225.0,325.0,330.0,170,29,0
Expressed,689,842,246.0,837.0,325.0,325.0,219,37,0
As,935,842,76.0,246.0,206.0,325.0,48,29,0
Percentage,1011,842,274.0,76.0,206.0,325.0,247,37,0
Ranges,1285,842,174.0,274.0,206.0,325.0,145,34,0
Of,1459,842,75.0,174.0,206.0,325.0,46,30,0
Best,1534,842,125.0,75.0,206.0,325.0,97,29,0
Possible,1659,842,225.0,125.0,206.0,325.0,197,31,0
Score,1884,842,1179.0,225.0,206.0,325.0,121,27,0
S,723,1045,224.0,1179.0,206.0,206.0,21,27,0
S,947,1045,274.0,224.0,35.0,206.0,21,27,0
S,1221,1045,249.0,274.0,35.0,206.0,21,26,0
S,1470,1045,249.0,249.0,35.0,206.0,21,28,0
S,1719,1045,299.0,249.0,35.0,206.0,21,27,0
S,2018,1045,1271.0,299.0,35.0,206.0,21,27,1
2,748,1069,225.0,1271.0,35.0,35.0,19,29,0
3,973,1069,521.0,225.0,111.0,35.0,19,29,0
5,1494,1069,253.0,521.0,111.0,35.0,20,30,1
7,1747,1069,296.0,253.0,111.0,35.0,16,29,0
8,2043,1069,1348.0,296.0,111.0,35.0,20,29,0
69.28,699,1168,224.0,1348.0,111.0,111.0,119,30,1
86.28,923,1168,274.0,224.0,49.0,111.0,119,31,0
68.04,1197,1168,249.0,274.0,49.0,111.0,118,30,0
65.04,1446,1168,248.0,249.0,49.0,111.0,118,29,0
58.68,1694,1168,299.0,248.0,49.0,111.0,120,29,0
53.2,1993,1168,1295.0,299.0,49.0,111.0,95,29,1
69.52,699,1217,224.0,1295.0,49.0,49.0,119,30,1
88.26,923,1217,276.0,224.0,53.0,49.0,117,31,0
70.04,1199,1217,247.0,276.0,53.0,49.0,116,31,0
65.52,1446,1217,249.0,247.0,53.0,49.0,119,30,0
58.92,1695,1217,299.0,249.0,53.0,49.0,119,29,1
53.68,1994,1217,1298.0,299.0,53.0,49.0,120,31,0
69.68,698,1269,747.0,1298.0,53.0,53.0,119,30,0
65.58,1445,1269,249.0,747.0,50.0,53.0,119,30,0
59.36,1694,1269,299.0,249.0,50.0,53.0,118,29,0
53.92,1993,1269,1296.0,299.0,50.0,53.0,119,30,0
69.88,698,1319,747.0,1296.0,50.0,50.0,119,29,0
65.76,1445,1319,249.0,747.0,51.0,50.0,118,30,0
59.4,1694,1319,299.0,249.0,51.0,50.0,94,29,0
55.26,1993,1319,1293.0,299.0,51.0,50.0,118,31,0
70.,701,1369,744.0,1293.0,51.0,51.0,60,30,0
66.06,1445,1369,250.0,744.0,51.0,51.0,118,29,0
60.08,1695,1369,298.0,250.0,51.0,51.0,119,30,0
55.48,1993,1369,1292.0,298.0,51.0,51.0,120,30,0
70.12,702,1419,743.0,1292.0,51.0,51.0,115,29,1
66.3,1445,1419,250.0,743.0,51.0,51.0,95,30,0
60.68,1695,1419,298.0,250.0,51.0,51.0,120,30,0
55.74,1993,1419,1294.0,298.0,51.0,51.0,120,30,1
70.4,700,1469,744.0,1294.0,51.0,51.0,90,30,0
66.64,1444,1469,251.0,744.0,49.0,51.0,119,30,0
60.92,1695,1469,298.0,251.0,49.0,51.0,118,30,0
56.32,1993,1469,1294.0,298.0,49.0,51.0,119,30,0
70.6,700,1518,745.0,1294.0,49.0,49.0,90,30,0
66.8,1445,1518,250.0,745.0,748.0,49.0,94,29,0
61.4,1695,1518,298.0,250.0,748.0,49.0,93,29,0
56.72,1993,1518,550.0,298.0,748.0,49.0,119,29,1
67.12,1446,1568,547.0,550.0,748.0,748.0,118,30,0
56.8,1993,1568,550.0,547.0,50.0,748.0,95,30,0
67.28,1446,1618,547.0,550.0,50.0,50.0,119,30,0
57.04,1993,1618,551.0,547.0,50.0,50.0,120,30,1
67.34,1445,1667,548.0,551.0,50.0,50.0,118,30,0
57.2,1993,1667,551.0,548.0,50.0,50.0,95,30,0
67.36,1445,1717,548.0,551.0,50.0,50.0,118,30,1
57.44,1993,1717,551.0,548.0,49.0,50.0,119,30,1
67.52,1445,1766,548.0,551.0,49.0,49.0,119,30,0
58.48,1993,1766,551.0,548.0,51.0,49.0,120,30,0
68.06,1445,1817,549.0,551.0,51.0,51.0,118,30,0
58.78,1994,1817,553.0,549.0,51.0,51.0,120,30,1
68.4,1444,1867,549.0,553.0,51.0,51.0,94,30,1
58.96,1993,1867,552.0,549.0,50.0,51.0,117,30,0
68.88,1444,1917,549.0,552.0,50.0,50.0,120,30,0
59.2,1993,1917,551.0,549.0,52.0,50.0,94,30,1
69.12,1445,1968,548.0,551.0,52.0,52.0,119,29,1
59.5,1993,1968,549.0,548.0,50.0,52.0,94,29,1
70.32,1447,2017,545.0,549.0,50.0,50.0,117,30,1
59.84,1992,2017,549.0,545.0,51.0,50.0,121,30,1
70.8,1446,2067,547.0,549.0,51.0,51.0,93,30,0
60.32,1993,2067,549.0,547.0,52.0,51.0,119,30,1
70.86,1447,2118,547.0,549.0,52.0,52.0,115,30,0
60.54,1994,2118,550.0,547.0,50.0,52.0,118,29,1
71.04,1447,2168,547.0,550.0,50.0,50.0,116,31,0
