word,x,y,x+1 dist,x-1 dist,y+1 dist,y-1 dist,width,height,table
Archer,215,182,263.0,0,63.0,0,210,30,0
Daniels,478,182,300.0,263.0,63.0,0,245,30,0
Midland,778,182,307.0,300.0,63.0,0,252,30,0
Company,1085,182,873.0,307.0,63.0,0,279,37,0
Annual,215,245,252.0,873.0,63.0,63.0,200,29,0
Report,467,245,248.0,252.0,599.0,63.0,201,34,0
for,715,245,127.0,248.0,599.0,63.0,80,29,0
the,842,245,136.0,127.0,599.0,63.0,88,28,0
year,978,245,171.0,136.0,599.0,63.0,124,27,0
ended,1149,245,223.0,171.0,599.0,63.0,174,28,0
June,1372,245,181.0,223.0,599.0,63.0,130,27,0
"30,",1553,245,141.0,181.0,599.0,63.0,88,32,0
1994,1694,245,1054.0,141.0,599.0,63.0,138,29,0
,700,595,132.0,1054.0,599.0,599.0,13,11,0
_..7Winitcyhtti),832,595,430.0,132.0,299.0,599.0,515,125,0
ifiWietat,404,631,404.0,430.0,299.0,299.0,394,52,0
t,807,658,117.0,404.0,404.0,404.0,18,23,0
c,919,690,706.0,117.0,117.0,117.0,26,30,0
(Dollars,216,750,159.0,706.0,706.0,706.0,139,32,0
in,375,750,44.0,159.0,1207.0,706.0,26,26,0
"thousands,",419,750,223.0,44.0,1207.0,706.0,202,31,0
except,642,750,136.0,223.0,1207.0,706.0,117,30,0
per,778,750,72.0,136.0,1207.0,706.0,54,26,0
share,850,750,117.0,72.0,1207.0,706.0,99,27,0
data),967,750,458.0,117.0,1207.0,706.0,91,32,0
1994,1422,796,565.0,458.0,1207.0,1207.0,94,30,0
1993,1987,796,1777.0,565.0,1215.0,1207.0,87,31,0
Net,217,944,74.0,1777.0,1215.0,1215.0,60,29,0
sales,291,944,112.0,74.0,102.0,1215.0,95,30,0
and,403,944,80.0,112.0,102.0,1215.0,63,29,0
other,483,944,107.0,80.0,102.0,1215.0,93,30,0
operating,590,944,185.0,107.0,102.0,1215.0,169,36,0
income,775,944,545.0,185.0,102.0,1215.0,127,29,0
"$11,374,372",1320,944,583.0,545.0,102.0,1215.0,248,40,0
"$9,811,362",1903,944,1690.0,583.0,102.0,1215.0,222,37,0
Net,217,1046,74.0,1690.0,102.0,102.0,60,29,0
earnings,291,1046,1116.0,74.0,100.0,102.0,154,37,0
"484,069",1407,1046,559.0,1116.0,100.0,102.0,162,37,0
"567,527",1966,1046,1754.0,559.0,100.0,102.0,158,34,0
Cash,215,1145,105.0,1754.0,100.0,100.0,88,30,0
dividends,320,1145,1112.0,105.0,100.0,100.0,170,30,0
"32,586",1432,1145,558.0,1112.0,100.0,100.0,137,37,0
"32,266",1990,1145,1778.0,558.0,100.0,100.0,134,34,0
Gross,215,1245,121.0,1778.0,100.0,100.0,104,31,0
additions,336,1245,178.0,121.0,101.0,100.0,164,31,0
to,514,1245,52.0,178.0,101.0,100.0,35,28,0
"property,",566,1245,175.0,52.0,101.0,100.0,156,35,0
plant,741,1245,103.0,175.0,101.0,100.0,88,36,0
and,844,1245,79.0,103.0,101.0,100.0,63,29,0
equipment,923,1245,484.0,79.0,101.0,100.0,192,36,0
"682,485",1407,1245,559.0,484.0,101.0,100.0,162,36,0
"572,022",1966,1245,1753.0,559.0,101.0,100.0,158,34,0
Depreciation,216,1345,243.0,1753.0,101.0,101.0,226,36,0
and,459,1345,80.0,243.0,101.0,101.0,63,30,0
amortization,539,1345,869.0,80.0,101.0,101.0,224,30,0
"354,463",1408,1345,558.0,869.0,101.0,101.0,162,36,0
"328,549",1966,1345,1755.0,558.0,101.0,101.0,159,34,0
Working,214,1445,156.0,1755.0,101.0,101.0,142,37,0
capital,370,1445,1000.0,156.0,101.0,101.0,117,35,0
"2,783,817",1370,1445,557.0,1000.0,101.0,101.0,198,37,0
"2,961,503",1927,1445,1714.0,557.0,101.0,101.0,198,35,0
Net,216,1545,77.0,1714.0,101.0,101.0,61,29,0
"property,",293,1545,174.0,77.0,99.0,101.0,155,34,0
plant,467,1545,103.0,174.0,99.0,101.0,88,35,0
and,570,1545,80.0,103.0,99.0,101.0,63,28,0
