word,x,y,x+1 dist,x-1 dist,y+1 dist,y-1 dist,width,height,table
Business,369,119,189.0,0,57.0,0,174,28,0
Segment,558,119,193.0,189.0,57.0,0,176,36,0
Data,751,119,107.0,193.0,57.0,0,90,28,0
(continued),858,119,494.0,107.0,57.0,0,223,31,0
Millions,368,175,118.0,494.0,57.0,57.0,108,22,0
of,486,175,34.0,118.0,61.0,57.0,27,23,0
Dollars,520,175,881.0,34.0,61.0,57.0,92,22,0
1993,1401,175,225.0,881.0,61.0,57.0,61,23,0
1992,1626,175,224.0,225.0,61.0,57.0,60,23,0
1991,1850,175,225.0,224.0,61.0,57.0,59,23,0
1990,2075,175,223.0,225.0,61.0,57.0,61,23,0
1989,2298,175,1931.0,223.0,61.0,57.0,63,23,0
Capital,368,236,128.0,1931.0,61.0,61.0,114,36,0
expenditures:,496,236,93.0,128.0,73.0,61.0,212,37,0
Petroleum,419,287,69.0,93.0,73.0,73.0,165,28,0
Exploration,468,335,200.0,69.0,69.0,69.0,187,36,0
and,668,335,69.0,200.0,50.0,69.0,55,28,0
Production,737,335,189.0,69.0,50.0,69.0,177,28,0
(a),926,335,399.0,189.0,50.0,69.0,31,25,0
$,1325,335,78.0,399.0,50.0,69.0,16,33,0
892,1403,335,225.0,78.0,50.0,69.0,58,29,0
639,1628,335,146.0,225.0,50.0,69.0,59,32,0
$,1774,335,78.0,146.0,50.0,69.0,16,33,0
857,1852,335,147.0,78.0,50.0,69.0,58,28,0
$,1999,335,77.0,147.0,50.0,69.0,15,32,0
994,2076,335,147.0,77.0,50.0,69.0,60,32,0
$,2223,335,78.0,147.0,50.0,69.0,15,32,0
768,2301,335,1834.0,78.0,50.0,69.0,59,30,0
"Refining,",468,385,163.0,1834.0,50.0,50.0,150,37,0
Marketing,631,385,181.0,163.0,72.0,50.0,168,37,0
and,812,385,69.0,181.0,72.0,50.0,56,28,0
Transportation,881,385,523.0,69.0,72.0,50.0,235,36,0
236,1404,385,224.0,523.0,72.0,50.0,59,31,0
201,1628,385,223.0,224.0,72.0,50.0,56,26,0
479,1851,385,228.0,223.0,72.0,50.0,60,32,0
146,2079,385,226.0,228.0,72.0,50.0,57,29,0
143,2305,385,1889.0,226.0,72.0,50.0,53,32,0
Chemicals,417,435,1010.0,1889.0,72.0,72.0,164,28,0
11,1427,435,222.0,1010.0,50.0,72.0,32,25,0
64,1649,435,224.0,222.0,50.0,72.0,38,29,0
86,1873,435,224.0,224.0,50.0,72.0,38,29,0
84,2097,435,226.0,224.0,50.0,72.0,39,29,0
37,2323,435,1906.0,226.0,50.0,72.0,35,29,0
Geothermal,418,484,1007.0,1906.0,50.0,50.0,188,28,0
53,1425,484,225.0,1007.0,51.0,50.0,36,28,0
37,1650,484,223.0,225.0,51.0,50.0,35,29,0
24,1873,484,223.0,223.0,51.0,50.0,38,29,0
46,2096,484,226.0,223.0,51.0,50.0,40,30,0
63,2322,484,1906.0,226.0,51.0,50.0,37,31,0
Corporate,417,534,170.0,1906.0,51.0,51.0,157,36,0
and,587,534,69.0,170.0,84.0,51.0,56,29,0
Other,656,534,769.0,69.0,84.0,51.0,94,27,0
57,1425,534,227.0,769.0,84.0,51.0,36,28,0
18,1652,534,222.0,227.0,84.0,51.0,34,26,0
24,1874,534,222.0,222.0,84.0,51.0,37,29,0
46,2096,534,227.0,222.0,84.0,51.0,40,29,0
39,2323,534,1858.0,227.0,84.0,51.0,37,29,0
Total,467,601,858.0,1858.0,84.0,84.0,81,28,0
$,1325,601,50.0,858.0,112.0,84.0,16,33,0
"1,249",1375,601,175.0,50.0,112.0,84.0,88,35,0
$,1550,601,78.0,175.0,112.0,84.0,15,32,0
959,1628,601,146.0,78.0,112.0,84.0,59,29,0
$,1774,601,50.0,146.0,112.0,84.0,16,32,0
"1,470",1824,601,174.0,50.0,112.0,84.0,87,34,0
$,1998,601,50.0,174.0,112.0,84.0,16,32,0
"1,316",2048,601,175.0,50.0,112.0,84.0,88,34,0
$,2223,601,50.0,175.0,112.0,84.0,15,32,0
"1,050",2273,601,1906.0,50.0,112.0,84.0,87,31,0
"Depreciation,",368,653,229.0,1906.0,112.0,112.0,215,35,0
depletion,597,653,162.0,229.0,71.0,112.0,150,36,0
and,759,653,69.0,162.0,71.0,112.0,56,28,0
amortization:,828,653,414.0,69.0,71.0,112.0,212,26,0
Petroleum,418,703,70.0,414.0,71.0,71.0,165,28,0
Exploration,468,751,199.0,70.0,70.0,70.0,186,37,0
and,667,751,70.0,199.0,51.0,70.0,56,28,0
Production,737,751,588.0,70.0,51.0,70.0,177,28,0
$,1325,751,78.0,588.0,51.0,70.0,16,32,0
727,1403,751,147.0,78.0,51.0,70.0,57,27,0
$,1550,751,78.0,147.0,51.0,70.0,15,33,0
729,1628,751,146.0,78.0,51.0,70.0,59,29,0
$,1774,751,78.0,146.0,51.0,70.0,16,32,0
677,1852,751,146.0,78.0,51.0,70.0,58,30,0
$,1998,751,78.0,146.0,51.0,70.0,16,32,0
674,2076,751,147.0,78.0,51.0,70.0,59,30,0
$,2223,751,79.0,147.0,51.0,70.0,15,32,0
570,2302,751,1835.0,79.0,51.0,70.0,58,27,0
"Refining,",468,802,163.0,1835.0,51.0,51.0,149,38,0
Marketing,631,802,181.0,163.0,71.0,51.0,167,37,0
and,812,802,69.0,181.0,71.0,51.0,56,28,0
Transportation,881,802,525.0,69.0,71.0,51.0,235,36,0
120,1406,802,225.0,525.0,71.0,51.0,56,26,0
111,1631,802,75.0,225.0,71.0,51.0,52,26,0
",",1706,802,149.0,75.0,71.0,51.0,3,3,0
100,1855,802,242.0,149.0,71.0,51.0,56,26,0
93,2097,802,207.0,242.0,71.0,51.0,37,29,0
111,2304,802,1888.0,207.0,71.0,51.0,53,25,0
Chemicals,417,851,1007.0,1888.0,71.0,71.0,164,27,0
21,1424,851,225.0,1007.0,53.0,71.0,34,26,0
24,1649,851,225.0,225.0,53.0,71.0,38,29,0
37,1874,851,222.0,225.0,53.0,71.0,35,29,0
43,2096,851,225.0,222.0,53.0,71.0,38,32,0
47,2321,851,1905.0,225.0,53.0,71.0,37,29,0
Geothermal,417,904,1008.0,1905.0,53.0,53.0,189,27,0
52,1425,904,225.0,1008.0,47.0,53.0,36,28,0
58,1650,904,224.0,225.0,47.0,53.0,36,28,0
