word,x,y,x+1 dist,x-1 dist,y+1 dist,y-1 dist,width,height,table
OEZ,2220,113,1858.0,0,1858.0,0,103,42,0
Table,365,210,149.0,1858.0,1858.0,1858.0,119,31,0
3-5.,514,210,148.0,149.0,304.0,1858.0,90,31,0
Listing,662,210,203.0,148.0,304.0,1858.0,174,39,0
of,865,210,74.0,203.0,304.0,1858.0,44,31,0
all,939,210,101.0,74.0,304.0,1858.0,70,31,0
sites,1040,210,150.0,101.0,304.0,1858.0,118,30,0
eligible,1190,210,226.0,150.0,304.0,1858.0,195,39,0
for,1416,210,98.0,226.0,304.0,1858.0,70,31,0
National,1514,210,226.0,98.0,304.0,1858.0,196,31,0
Register,1740,210,225.0,226.0,304.0,1858.0,197,38,0
and,1965,210,103.0,225.0,304.0,1858.0,70,31,0
the,2068,210,1405.0,103.0,304.0,1858.0,67,31,0
recommended,664,261,300.0,1405.0,304.0,304.0,270,33,0
preservation,964,261,325.0,300.0,51.0,304.0,297,41,0
procedures,1289,261,277.0,325.0,51.0,304.0,244,39,0
for,1566,261,100.0,277.0,51.0,304.0,69,31,0
cultural,1666,261,226.0,100.0,51.0,304.0,194,31,0
resources,1892,261,249.0,226.0,51.0,304.0,217,23,0
in,2141,261,1477.0,249.0,51.0,304.0,47,30,0
the,665,311,98.0,1477.0,51.0,51.0,69,32,0
NNWSI,763,311,150.0,98.0,202.0,51.0,121,31,0
Yucca,913,311,149.0,150.0,202.0,51.0,122,31,0
Mountain,1062,311,228.0,149.0,202.0,51.0,200,32,0
Project,1290,311,200.0,228.0,202.0,51.0,169,39,0
area,1490,311,875.0,200.0,202.0,51.0,96,22,0
Subsurface,639,511,325.0,875.0,202.0,202.0,245,33,0
Surface,964,511,628.0,325.0,305.0,202.0,170,31,0
Site,339,563,300.0,628.0,305.0,305.0,93,30,0
component,639,563,300.0,300.0,56.0,305.0,219,31,0
collection,939,563,629.0,300.0,56.0,305.0,248,40,0
number,312,611,353.0,629.0,56.0,56.0,146,31,0
likely,665,611,300.0,353.0,218.0,56.0,146,41,0
required,965,611,273.0,300.0,218.0,56.0,195,39,0
Recommended,1238,611,302.0,273.0,218.0,56.0,272,32,0
procedure,1540,611,251.0,302.0,218.0,56.0,220,37,0
for,1791,611,99.0,251.0,218.0,56.0,70,32,0
preservation,1890,611,1408.0,99.0,218.0,56.0,297,38,0
b,488,738,202.0,1408.0,218.0,218.0,21,31,0
26Ny1011,288,761,423.0,202.0,202.0,202.0,191,40,0
Yes,711,761,325.0,423.0,952.0,202.0,71,31,0
Yes,1036,761,202.0,325.0,952.0,202.0,71,30,0
Test,1238,761,127.0,202.0,952.0,202.0,94,32,0
for,1365,761,100.0,127.0,952.0,202.0,69,32,0
subsurface,1465,761,275.0,100.0,952.0,202.0,244,33,0
component,1740,761,250.0,275.0,952.0,202.0,217,35,0
and,1990,761,754.0,250.0,952.0,202.0,69,31,0
mitigate,1238,814,228.0,754.0,952.0,952.0,197,39,0
if,1466,814,74.0,228.0,50.0,952.0,43,31,0
any,1540,814,101.0,74.0,50.0,952.0,71,30,0
construction,1641,814,326.0,101.0,50.0,952.0,296,31,0
is,1967,814,729.0,326.0,50.0,952.0,42,32,0
scheduled,1240,863,251.0,729.0,50.0,50.0,219,32,0
in,1491,863,76.0,251.0,958.0,50.0,45,29,0
the,1567,863,99.0,76.0,958.0,50.0,68,32,0
area.,1666,863,1382.0,99.0,958.0,50.0,115,23,0
26Ny1964,288,962,423.0,1382.0,958.0,958.0,193,41,1
Yes,711,962,325.0,423.0,102.0,958.0,71,32,0
Yes,1036,962,201.0,325.0,102.0,958.0,71,31,0
Avoid,1237,962,151.0,201.0,102.0,958.0,122,32,0
or,1388,962,73.0,151.0,102.0,958.0,46,23,0
mitigate,1461,962,228.0,73.0,102.0,958.0,198,38,0
by,1689,962,76.0,228.0,102.0,958.0,46,39,0
scientific,1765,962,275.0,76.0,102.0,958.0,245,33,0
study.,2040,962,1754.0,275.0,102.0,958.0,142,38,0
26Ny1967,289,1063,422.0,1754.0,102.0,102.0,192,41,0
Yes,711,1063,325.0,422.0,102.0,102.0,71,31,1
Yes,1036,1063,202.0,325.0,102.0,102.0,72,31,0
Avoid,1238,1063,152.0,202.0,102.0,102.0,121,32,0
or,1390,1063,72.0,152.0,102.0,102.0,46,22,0
mitigate,1462,1063,228.0,72.0,102.0,102.0,198,39,0
by,1690,1063,75.0,228.0,102.0,102.0,47,38,0
scientific,1765,1063,275.0,75.0,102.0,102.0,245,32,0
study.,2040,1063,1756.0,275.0,102.0,102.0,141,38,0
26Ny1995,287,1164,423.0,1756.0,102.0,102.0,193,40,0
Yes,710,1164,325.0,423.0,101.0,102.0,72,31,0
Yes,1035,1164,201.0,325.0,101.0,102.0,72,31,0
Avoid,1236,1164,152.0,201.0,101.0,102.0,122,32,0
or,1388,1164,73.0,152.0,101.0,102.0,46,23,0
mitigate,1461,1164,227.0,73.0,101.0,102.0,197,39,0
by,1688,1164,77.0,227.0,101.0,102.0,47,39,0
scientific,1765,1164,275.0,77.0,101.0,102.0,244,33,0
study.,2040,1164,1756.0,275.0,101.0,102.0,141,38,0
26Ny1996,287,1265,449.0,1756.0,101.0,101.0,194,40,0
No,736,1265,300.0,449.0,954.0,101.0,46,31,0
Yes,1036,1265,203.0,300.0,954.0,101.0,71,31,0
Surface,1239,1265,201.0,203.0,954.0,101.0,170,32,0
collect,1440,1265,200.0,201.0,954.0,101.0,167,31,0
if,1640,1265,74.0,200.0,954.0,101.0,44,31,0
any,1714,1265,101.0,74.0,954.0,101.0,72,29,0
construction,1815,1265,325.0,101.0,954.0,101.0,296,31,0
is,2140,1265,903.0,325.0,954.0,101.0,45,31,0
scheduled,1239,1318,250.0,903.0,954.0,954.0,219,31,0
in,1489,1318,75.0,250.0,758.0,954.0,46,29,0
the,1564,1318,100.0,75.0,758.0,954.0,69,31,0
area.,1664,1318,1182.0,100.0,758.0,954.0,116,22,0
b,485,1391,201.0,1182.0,758.0,758.0,21,30,0
26Ny2005,286,1414,424.0,201.0,201.0,201.0,193,40,0
Yes,710,1414,325.0,424.0,952.0,201.0,71,31,0
Yes,1035,1414,202.0,325.0,952.0,201.0,72,31,0
Test,1237,1414,128.0,202.0,952.0,201.0,94,31,0
for,1365,1414,99.0,128.0,952.0,201.0,68,31,0
subsurface,1464,1414,275.0,99.0,952.0,201.0,244,32,1
component,1739,1414,250.0,275.0,952.0,201.0,218,34,0
and,1989,1414,755.0,250.0,952.0,201.0,71,31,0
mitigate,1236,1467,228.0,755.0,952.0,952.0,196,39,0
if,1464,1467,74.0,228.0,49.0,952.0,44,30,0
any,1538,1467,101.0,74.0,49.0,952.0,72,30,0
construction,1639,1467,326.0,101.0,49.0,952.0,296,31,0
is,1965,1467,729.0,326.0,49.0,952.0,43,31,0
scheduled,1238,1515,251.0,729.0,49.0,49.0,219,31,0
in,1489,1515,74.0,251.0,957.0,49.0,45,29,0
area.,1563,1515,1281.0,74.0,957.0,49.0,117,23,0
26Ny2960,286,1612,449.0,1281.0,957.0,957.0,194,40,0
No,735,1612,326.0,449.0,102.0,957.0,46,31,0
No,1061,1612,176.0,326.0,102.0,957.0,46,30,0
Avoid,1237,1612,152.0,176.0,102.0,957.0,120,31,0
site,1389,1612,125.0,152.0,102.0,957.0,93,31,0
if,1514,1612,74.0,125.0,102.0,957.0,42,30,0
at,1588,1612,77.0,74.0,102.0,957.0,44,26,0
all,1665,1612,99.0,77.0,102.0,957.0,68,31,0
possible.,1764,1612,1483.0,99.0,102.0,957.0,217,38,0
26Ny2977,285,1713,449.0,1483.0,102.0,102.0,193,40,0
No,734,1713,300.0,449.0,955.0,102.0,47,31,0
Yes,1034,1713,202.0,300.0,955.0,102.0,71,31,0
Avoid,1236,1713,153.0,202.0,955.0,102.0,122,32,0
site,1389,1713,123.0,153.0,955.0,102.0,93,31,0
or,1512,1713,77.0,123.0,955.0,102.0,47,21,0
surface,1589,1713,200.0,77.0,955.0,102.0,169,31,0
collect,1789,1713,200.0,200.0,955.0,102.0,167,31,0
if,1989,1713,75.0,200.0,955.0,102.0,44,31,0
any,2064,1713,828.0,75.0,955.0,102.0,71,30,0
construction,1238,1766,325.0,828.0,955.0,955.0,295,30,0
is,1563,1766,76.0,325.0,959.0,955.0,44,30,0
scheduled,1639,1766,250.0,76.0,959.0,955.0,220,32,0
in,1889,1766,76.0,250.0,959.0,955.0,46,30,0
this,1965,1766,123.0,76.0,959.0,955.0,91,32,0
area.,2088,1766,1807.0,123.0,959.0,955.0,117,23,0
26Ny3004,284,1862,450.0,1807.0,959.0,959.0,195,40,0
No,734,1862,300.0,450.0,956.0,959.0,46,31,0
Yes,1034,1862,201.0,300.0,956.0,959.0,71,31,0
Avoid,1235,1862,153.0,201.0,956.0,959.0,121,32,0
site,1388,1862,123.0,153.0,956.0,959.0,93,31,0
or,1511,1862,77.0,123.0,956.0,959.0,46,21,0
surface,1588,1862,201.0,77.0,956.0,959.0,170,31,0
collect,1789,1862,198.0,201.0,956.0,959.0,166,31,0
if,1987,1862,76.0,198.0,956.0,959.0,44,31,0
any,2063,1862,827.0,76.0,956.0,959.0,73,30,0
construction,1238,1914,325.0,827.0,956.0,956.0,296,30,0
is,1563,1914,76.0,325.0,959.0,956.0,44,30,0
scheduled,1639,1914,251.0,76.0,959.0,956.0,220,32,0
in,1890,1914,73.0,251.0,959.0,956.0,45,30,0
the,1963,1914,101.0,73.0,959.0,956.0,70,31,0
area.,2064,1914,1783.0,101.0,959.0,956.0,116,22,0
26Ny3005,284,2010,424.0,1783.0,959.0,959.0,194,40,0
Yes,708,2010,324.0,424.0,101.0,959.0,70,31,0
Yes,1032,2010,202.0,324.0,101.0,959.0,72,31,0
Avoid,1234,2010,152.0,202.0,101.0,959.0,121,31,0
or,1386,2010,73.0,152.0,101.0,959.0,46,22,0
mitigate,1459,2010,227.0,73.0,101.0,959.0,197,38,0
by,1686,2010,77.0,227.0,101.0,959.0,47,38,0
scientific,1763,2010,276.0,77.0,101.0,959.0,244,32,0
study.,2039,2010,1757.0,276.0,101.0,959.0,140,38,0
26Ny3008,285,2110,448.0,1757.0,101.0,101.0,194,40,0
No,733,2110,301.0,448.0,953.0,101.0,47,31,0
Yes,1034,2110,200.0,301.0,953.0,101.0,71,31,0
Avoid,1234,2110,154.0,200.0,953.0,101.0,122,33,0
site,1388,2110,123.0,154.0,953.0,101.0,94,30,0
or,1511,2110,77.0,123.0,953.0,101.0,47,22,0
surface,1588,2110,200.0,77.0,953.0,101.0,169,32,0
collect,1788,2110,201.0,200.0,953.0,101.0,168,31,0
if,1989,2110,75.0,201.0,953.0,101.0,43,31,0
any,2064,2110,830.0,75.0,953.0,101.0,71,30,0
construction,1236,2164,325.0,830.0,953.0,953.0,296,30,0
is,1561,2164,76.0,325.0,957.0,953.0,44,30,0
scheduled,1637,2164,251.0,76.0,957.0,953.0,219,32,0
for,1888,2164,101.0,251.0,957.0,953.0,70,31,0
the,1989,2164,98.0,101.0,957.0,953.0,67,31,0
area.,2087,2164,1806.0,98.0,957.0,953.0,116,24,0
26Ny3009,284,2261,423.0,1806.0,957.0,957.0,193,40,0
Yes,707,2261,351.0,423.0,102.0,957.0,72,31,0
No,1058,2261,176.0,351.0,102.0,957.0,48,31,0
Avoid,1234,2261,151.0,176.0,102.0,957.0,121,31,0
or,1385,2261,73.0,151.0,102.0,957.0,46,23,0
mitigate,1458,2261,228.0,73.0,102.0,957.0,198,38,0
by,1686,2261,76.0,228.0,102.0,957.0,46,38,0
scientific,1762,2261,276.0,76.0,102.0,957.0,245,33,0
study.,2038,2261,1758.0,276.0,102.0,957.0,141,39,0
36Ny3011,283,2362,450.0,1758.0,102.0,102.0,192,40,0
No,733,2362,299.0,450.0,954.0,102.0,46,31,0
Yes,1032,2362,201.0,299.0,954.0,102.0,71,32,0
Avoid,1233,2362,154.0,201.0,954.0,102.0,122,32,0
site,1387,2362,122.0,154.0,954.0,102.0,93,30,0
or,1509,2362,77.0,122.0,954.0,102.0,47,22,0
surface,1586,2362,200.0,77.0,954.0,102.0,170,31,0
collect,1786,2362,201.0,200.0,954.0,102.0,169,31,0
if,1987,2362,75.0,201.0,954.0,102.0,45,31,0
any,2062,2362,829.0,75.0,954.0,102.0,71,30,0
construction,1235,2414,326.0,829.0,954.0,954.0,297,30,0
is,1561,2414,75.0,326.0,959.0,954.0,43,30,0
scheduled,1636,2414,252.0,75.0,959.0,954.0,220,32,0
in,1888,2414,75.0,252.0,959.0,954.0,45,29,0
the,1963,2414,98.0,75.0,959.0,954.0,67,32,0
area.,2061,2414,1782.0,98.0,959.0,954.0,117,23,0
26Ny3016,282,2512,425.0,1782.0,959.0,959.0,195,40,0
Yes,707,2512,325.0,425.0,101.0,959.0,71,31,0
Yes,1032,2512,201.0,325.0,101.0,959.0,72,31,0
Avoid,1233,2512,152.0,201.0,101.0,959.0,120,31,0
or,1385,2512,72.0,152.0,101.0,959.0,46,23,0
mitigate,1457,2512,228.0,72.0,101.0,959.0,198,38,0
by,1685,2512,76.0,228.0,101.0,959.0,47,39,0
scientific,1761,2512,276.0,76.0,101.0,959.0,244,32,0
study.,2037,2512,1757.0,276.0,101.0,959.0,142,39,0
26Ny3017,283,2612,450.0,1757.0,101.0,101.0,193,41,0
No,733,2612,299.0,450.0,955.0,101.0,45,31,0
Yes,1032,2612,201.0,299.0,955.0,101.0,71,31,0
Avoid,1233,2612,153.0,201.0,955.0,101.0,122,32,0
site,1386,2612,123.0,153.0,955.0,101.0,94,31,0
or,1509,2612,78.0,123.0,955.0,101.0,48,22,0
surface,1587,2612,199.0,78.0,955.0,101.0,169,31,0
collect,1786,2612,201.0,199.0,955.0,101.0,169,31,0
if,1987,2612,75.0,201.0,955.0,101.0,44,31,1
any,2062,2612,828.0,75.0,955.0,101.0,71,30,0
construction,1236,2666,325.0,828.0,955.0,955.0,295,30,0
is,1561,2666,75.0,325.0,959.0,955.0,43,31,0
scheduled,1636,2666,251.0,75.0,959.0,955.0,220,33,0
for,1887,2666,100.0,251.0,959.0,955.0,69,32,0
the,1987,2666,100.0,100.0,959.0,955.0,69,32,1
area.,2087,2666,1807.0,100.0,959.0,955.0,116,24,0
26Ny3018,283,2764,449.0,1807.0,959.0,959.0,193,40,0
No,732,2764,299.0,449.0,955.0,959.0,46,31,0
Yes,1031,2764,201.0,299.0,955.0,959.0,72,31,0
Avoid,1232,2764,153.0,201.0,955.0,959.0,122,32,1
site,1385,2764,123.0,153.0,955.0,959.0,93,31,0
or,1508,2764,77.0,123.0,955.0,959.0,47,22,0
surface,1585,2764,201.0,77.0,955.0,959.0,169,32,0
collect,1786,2764,200.0,201.0,955.0,959.0,167,32,0
if,1986,2764,74.0,200.0,955.0,959.0,43,30,0
any,2060,2764,826.0,74.0,955.0,959.0,73,30,0
construction,1236,2818,325.0,826.0,955.0,955.0,296,30,0
is,1561,2818,74.0,325.0,190.0,955.0,43,31,0
scheduled,1635,2818,253.0,74.0,190.0,955.0,222,33,0
for,1888,2818,98.0,253.0,190.0,955.0,68,31,0
the,1986,2818,101.0,98.0,190.0,955.0,69,31,0
area.,2087,2818,933.0,101.0,190.0,955.0,117,23,0
3-52,1172,2996,0,933.0,190.0,190.0,93,32,0
