word,x,y,x+1 dist,x-1 dist,y+1 dist,y-1 dist,width,height,table
The,329,247,79.0,0,151.0,0,62,30,0
Last,408,247,92.0,79.0,151.0,0,72,29,0
"10,000",500,247,140.0,92.0,151.0,0,116,34,0
Years,640,247,108.0,140.0,151.0,0,97,30,0
I,748,247,29.0,108.0,151.0,0,15,35,0
Postpluvial,777,247,208.0,29.0,151.0,0,189,36,0
Climates,985,247,606.0,208.0,151.0,0,145,30,0
Table,395,382,85.0,606.0,151.0,151.0,68,27,0
8.,480,382,39.0,85.0,110.0,151.0,21,26,0
Alluvial,519,382,112.0,39.0,110.0,151.0,93,26,0
chronology,631,382,156.0,112.0,110.0,151.0,139,29,0
of,787,382,42.0,156.0,110.0,151.0,25,26,0
Western,829,382,122.0,42.0,110.0,151.0,104,26,0
United,951,382,99.0,122.0,110.0,151.0,81,26,0
States,1050,382,95.0,99.0,110.0,151.0,78,26,0
(modified,1145,382,134.0,95.0,110.0,151.0,116,26,0
from,1279,382,77.0,134.0,110.0,151.0,57,27,0
Miller,1356,382,92.0,77.0,110.0,151.0,73,26,0
1958),1448,382,86.0,92.0,110.0,151.0,68,27,0
compared,1534,382,139.0,86.0,110.0,151.0,122,30,0
with,1673,382,71.0,139.0,110.0,151.0,52,25,0
pollen,1744,382,94.0,71.0,110.0,151.0,75,30,0
zones,1838,382,86.0,94.0,110.0,151.0,69,20,0
of,1924,382,42.0,86.0,110.0,151.0,24,26,0
the,1966,382,56.0,42.0,110.0,151.0,38,26,0
desert,2022,382,96.0,56.0,110.0,151.0,79,25,0
grassland.,2118,382,1792.0,96.0,110.0,151.0,127,29,0
FLOOD,329,469,94.0,1792.0,110.0,110.0,80,27,0
PLAIN,423,469,87.0,94.0,92.0,110.0,73,27,0
EVENT,510,469,384.0,87.0,92.0,110.0,79,27,0
FEATURES,894,469,646.0,384.0,92.0,110.0,125,27,0
POLLEN,1540,469,108.0,646.0,92.0,110.0,95,27,0
ZONE,1648,469,402.0,108.0,92.0,110.0,66,27,0
SUMMER,2050,469,123.0,402.0,92.0,110.0,109,26,0
RAINS,2173,469,1823.0,123.0,92.0,110.0,75,26,0
cutting,353,557,97.0,1823.0,92.0,92.0,89,31,0
4,450,557,264.0,97.0,56.0,92.0,16,26,0
Began,714,557,91.0,264.0,56.0,92.0,77,30,0
in,805,557,36.0,91.0,56.0,92.0,21,25,0
late,841,557,62.0,36.0,56.0,92.0,46,25,0
19th,903,557,67.0,62.0,56.0,92.0,53,26,0
century,970,557,106.0,67.0,56.0,92.0,94,30,0
(Bryan,1076,557,94.0,106.0,56.0,92.0,79,31,0
1925),1170,557,288.0,94.0,56.0,92.0,66,27,0
I,1458,557,20.0,288.0,56.0,92.0,5,24,0
cheno-ams,1478,557,571.0,20.0,56.0,92.0,133,26,0
light,2049,557,69.0,571.0,56.0,92.0,56,31,0
to,2118,557,37.0,69.0,56.0,92.0,24,25,0
heavy,2155,557,1802.0,37.0,56.0,92.0,71,29,0
deposition,354,612,139.0,1802.0,56.0,56.0,129,31,0
3,493,612,223.0,139.0,363.0,56.0,14,26,0
Began,716,612,90.0,223.0,363.0,56.0,76,32,0
in,806,612,36.0,90.0,363.0,56.0,22,26,0
most,842,612,74.0,36.0,363.0,56.0,61,25,0
places,916,612,92.0,74.0,363.0,56.0,80,30,0
A.D.,1008,612,63.0,92.0,363.0,56.0,47,27,0
1200-15001;,1071,612,389.0,63.0,363.0,56.0,152,32,0
I,1460,612,19.0,389.0,363.0,56.0,4,25,0
cheno-ams,1479,612,765.0,19.0,363.0,56.0,134,25,0
continuing,715,645,147.0,765.0,363.0,363.0,136,32,0
until,862,645,73.0,147.0,366.0,363.0,58,26,0
1880,935,645,72.0,73.0,366.0,363.0,61,27,0
or,1007,645,39.0,72.0,366.0,363.0,27,20,0
later.,1046,645,412.0,39.0,366.0,363.0,64,25,0
pine,1458,645,67.0,412.0,366.0,363.0,53,31,0
rise,1525,645,59.0,67.0,366.0,363.0,46,25,0
in,1584,645,35.0,59.0,366.0,363.0,22,25,0
northern,1619,645,120.0,35.0,366.0,363.0,108,26,0
"Ariz.,",1739,645,76.0,120.0,366.0,363.0,61,31,0
N.M.,1815,645,1463.0,76.0,366.0,363.0,53,26,0
cutting,354,701,98.0,1463.0,366.0,366.0,89,32,0
3,452,701,264.0,98.0,365.0,366.0,14,27,0
Coincided,716,701,137.0,264.0,365.0,366.0,125,28,0
with,853,701,67.0,137.0,365.0,366.0,54,26,0
decline,920,701,104.0,67.0,365.0,366.0,91,26,0
