word,x,y,x+1 dist,x-1 dist,y+1 dist,y-1 dist,width,height,table
TABLE,1113,408,153.0,0,531.0,0,126,30,0
3,1266,408,683.0,153.0,531.0,0,21,31,0
LINER,588,483,153.0,683.0,531.0,531.0,128,29,1
STRESSES,741,483,223.0,153.0,328.0,531.0,196,35,0
FOR,964,483,99.0,223.0,328.0,531.0,78,29,0
A,1063,483,53.0,99.0,328.0,531.0,28,28,0
SHAFT,1116,483,148.0,53.0,328.0,531.0,123,29,0
LOCATED,1264,483,201.0,148.0,328.0,531.0,175,29,0
IN,1465,483,73.0,201.0,328.0,531.0,50,29,1
THE,1538,483,102.0,73.0,328.0,531.0,77,29,0
CENTER,1640,483,727.0,102.0,328.0,531.0,153,30,1
OF,914,518,73.0,727.0,328.0,328.0,51,36,0
A,987,518,54.0,73.0,373.0,328.0,29,29,1
200,1041,518,96.0,54.0,373.0,328.0,72,32,0
m,1137,518,54.0,96.0,373.0,328.0,30,21,0
SHAFT,1191,518,148.0,54.0,373.0,328.0,123,30,0
PILLAR,1339,518,547.0,148.0,373.0,328.0,152,31,0
Angle,938,890,157.0,547.0,373.0,373.0,123,40,0
(8),1095,890,96.0,157.0,675.0,373.0,62,36,1
relative,1191,890,227.0,96.0,675.0,373.0,195,30,0
to,1418,890,72.0,227.0,675.0,373.0,44,25,0
direction,1490,890,252.0,72.0,675.0,373.0,225,30,0
of,1742,890,78.0,252.0,675.0,373.0,48,31,0
in-plane,1820,890,1556.0,78.0,675.0,373.0,194,39,1
STRESS,265,928,948.0,1556.0,675.0,675.0,143,29,0
horizontal,1213,928,279.0,948.0,803.0,675.0,248,31,1
stress,1492,928,174.0,279.0,803.0,675.0,144,29,1
ax,1666,928,607.0,174.0,803.0,675.0,48,38,1
8-00,1064,1002,753.0,607.0,803.0,803.0,94,32,0
8-90,1817,1002,1030.0,753.0,288.0,803.0,118,32,0
Inner,792,1096,149.0,1030.0,288.0,288.0,120,29,0
Fiber,941,1096,199.0,149.0,625.0,288.0,121,33,0
Outer,1140,1096,151.0,199.0,625.0,288.0,122,29,0
Fiber,1291,1096,277.0,151.0,625.0,288.0,121,31,0
Inner,1568,1096,150.0,277.0,625.0,288.0,121,29,0
Fiber,1718,1096,199.0,150.0,625.0,288.0,122,31,0
Outer,1917,1096,152.0,199.0,625.0,288.0,123,29,0
Fiber,2069,1096,1889.0,152.0,625.0,288.0,120,31,0
Radial,186,1246,179.0,1889.0,625.0,625.0,148,31,0
Stress,365,1246,180.0,179.0,150.0,625.0,144,29,0
(MPa),545,1246,325.0,180.0,150.0,625.0,111,37,0
-0.00,870,1246,371.0,325.0,150.0,625.0,117,32,0
0.20,1241,1246,426.0,371.0,150.0,625.0,96,32,0
0.0,1667,1246,353.0,426.0,150.0,625.0,72,31,0
1.79,2020,1246,1840.0,353.0,150.0,625.0,93,31,0
Hoop,187,1395,127.0,1840.0,150.0,150.0,96,37,1
Stress,314,1395,180.0,127.0,151.0,150.0,145,29,1
(MPa),494,1395,376.0,180.0,151.0,150.0,111,37,0
-3.29,870,1395,371.0,376.0,151.0,150.0,116,31,0
0.21,1241,1395,402.0,371.0,151.0,150.0,95,33,0
17.31,1643,1395,352.0,402.0,151.0,150.0,120,31,0
11.82,1995,1395,1816.0,352.0,151.0,150.0,119,31,0
Axial,186,1545,153.0,1816.0,151.0,151.0,123,30,0
Stress,339,1545,180.0,153.0,1814.0,151.0,145,28,0
(MPa),519,1545,352.0,180.0,1814.0,151.0,112,38,0
-9.93,871,1545,350.0,352.0,1814.0,151.0,115,32,0
-9.38,1221,1545,426.0,350.0,1814.0,151.0,115,33,0
-6.84,1647,1545,353.0,426.0,1814.0,151.0,118,32,0
-7.40,1999,1548,0,353.0,1814.0,1814.0,116,31,1
