word,x,y,x+1 dist,x-1 dist,y+1 dist,y-1 dist,width,height,table
452,171,184,684.0,0,126.0,0,68,31,0
LOUIS,855,184,150.0,684.0,126.0,0,129,32,0
C.,1005,184,59.0,150.0,126.0,0,36,31,0
BORTZ,1064,184,161.0,59.0,126.0,0,140,31,0
and,1225,184,92.0,161.0,126.0,0,69,30,0
D.,1317,184,57.0,92.0,126.0,0,35,30,0
KEITH,1374,184,141.0,57.0,126.0,0,119,30,0
MURRAY,1515,184,1350.0,141.0,126.0,0,174,30,0
Figure,171,310,131.0,1350.0,126.0,126.0,105,32,0
16.-Table,302,310,195.0,131.0,43.0,126.0,169,26,0
showing,497,310,163.0,195.0,43.0,126.0,137,32,0
number,660,310,153.0,163.0,43.0,126.0,128,24,0
"(,t",813,310,59.0,153.0,43.0,126.0,33,26,0
producing,872,310,199.0,59.0,43.0,126.0,173,33,0
wells,1071,310,109.0,199.0,43.0,126.0,84,26,0
and,1180,310,182.0,109.0,43.0,126.0,59,25,0
a,1362,310,32.0,182.0,43.0,126.0,18,21,0
top,1394,310,69.0,32.0,43.0,126.0,55,36,0
seal,1463,310,79.0,69.0,43.0,126.0,65,30,0
of,1542,310,49.0,79.0,43.0,126.0,39,30,0
Miocene,1591,310,164.0,49.0,43.0,126.0,150,30,0
valley,1755,310,117.0,164.0,43.0,126.0,103,41,0
fill,1872,310,57.0,117.0,43.0,126.0,43,30,0
"sediments,",1929,310,196.0,57.0,43.0,126.0,181,35,0
an,2125,310,54.0,196.0,43.0,126.0,39,22,0
east-side,2179,310,156.0,54.0,43.0,126.0,142,32,0
seal,2335,310,2164.0,156.0,43.0,126.0,55,28,0
annual,172,352,129.0,2164.0,43.0,43.0,112,25,0
and,301,352,77.0,129.0,2136.0,43.0,60,25,0
cumulative,378,352,200.0,77.0,2136.0,43.0,183,26,0
prdocution,578,352,198.0,200.0,2136.0,43.0,180,32,0
el,776,352,49.0,198.0,2136.0,43.0,29,26,0
tact),825,352,104.0,49.0,2136.0,43.0,86,28,0
year,929,352,90.0,104.0,2136.0,43.0,71,26,0
1954,1019,352,95.0,90.0,2136.0,43.0,78,26,0
