word,x,y,x+1 dist,x-1 dist,y+1 dist,y-1 dist,width,height,table
Table,1179,307,155.0,0,557.0,0,125,28,0
1,1334,307,710.0,155.0,557.0,0,19,28,0
Description,631,403,301.0,710.0,557.0,557.0,273,36,0
of,932,403,74.0,301.0,531.0,557.0,46,29,0
Potential,1006,403,250.0,74.0,531.0,557.0,221,30,0
Repository,1256,403,273.0,250.0,531.0,557.0,246,36,0
Units,1529,403,154.0,273.0,531.0,557.0,122,30,0
in,1683,403,71.0,154.0,531.0,557.0,44,29,0
USW-Gl,1754,403,633.0,71.0,531.0,557.0,148,29,0
Topopah,1140,553,250.0,633.0,531.0,531.0,174,36,0
Calico,1390,553,254.0,250.0,55.0,531.0,149,30,1
Spring,1142,607,248.0,254.0,55.0,55.0,146,36,0
Hills,1390,607,225.0,248.0,758.0,55.0,123,29,0
Bullfrog,1615,607,299.0,225.0,758.0,55.0,197,36,1
Tram,1914,607,1527.0,299.0,758.0,55.0,100,26,0
Repository,391,703,275.0,1527.0,758.0,758.0,248,36,0
Depth,666,703,502.0,275.0,101.0,758.0,124,35,0
348,1168,703,98.0,502.0,101.0,758.0,68,29,1
m,1266,703,128.0,98.0,101.0,758.0,25,22,0
478,1394,703,96.0,128.0,101.0,758.0,67,29,0
m,1490,703,153.0,96.0,101.0,758.0,25,21,0
745,1643,703,97.0,153.0,101.0,758.0,67,30,0
m,1740,703,152.0,97.0,101.0,758.0,24,20,0
881,1892,703,98.0,152.0,101.0,758.0,70,29,0
m,1990,703,1604.0,98.0,101.0,758.0,24,20,0
Thermal/Mechanical,390,803,479.0,1604.0,101.0,101.0,448,36,0
Zone,869,803,298.0,479.0,103.0,101.0,95,26,0
23,1167,803,225.0,298.0,103.0,101.0,46,28,0
4A,1392,803,250.0,225.0,103.0,101.0,46,28,0
6,1642,803,250.0,250.0,103.0,101.0,18,29,0
8,1892,803,1503.0,250.0,103.0,101.0,18,29,0
Zone,393,905,123.0,1503.0,103.0,103.0,95,27,0
Thickness,516,905,652.0,123.0,101.0,103.0,222,30,0
88,1168,905,73.0,652.0,101.0,103.0,43,28,0
m,1241,905,152.0,73.0,101.0,103.0,23,20,0
104,1393,905,97.0,152.0,101.0,103.0,67,29,0
m,1490,905,152.0,97.0,101.0,103.0,25,21,0
63,1642,905,73.0,152.0,101.0,103.0,43,30,0
m,1715,905,177.0,73.0,101.0,103.0,24,20,0
79,1892,905,74.0,177.0,101.0,103.0,43,29,0
m,1966,905,1579.0,74.0,101.0,103.0,24,20,0
Distance,391,1005,229.0,1579.0,101.0,101.0,197,29,0
from,620,1005,122.0,229.0,50.0,101.0,95,28,0
Repository,742,1005,425.0,122.0,50.0,101.0,246,36,0
225,1167,1005,99.0,425.0,50.0,101.0,70,28,0
m,1266,1005,127.0,99.0,50.0,101.0,23,21,0
94,1393,1005,72.0,127.0,50.0,101.0,42,28,0
m,1465,1005,175.0,72.0,50.0,101.0,24,21,0
-173,1640,1005,125.0,175.0,50.0,101.0,94,29,0
m,1765,1005,126.0,125.0,50.0,101.0,24,20,0
-309,1891,1005,123.0,126.0,50.0,101.0,93,28,1
m,2014,1005,1622.0,123.0,50.0,101.0,25,22,0
to,393,1054,73.0,1622.0,50.0,50.0,45,26,0
Static,466,1054,174.0,73.0,103.0,50.0,146,30,0
Water,640,1054,150.0,174.0,103.0,50.0,121,27,1
Levela,790,1054,415.0,150.0,103.0,50.0,148,33,0
Ambient,388,1156,202.0,415.0,103.0,103.0,174,30,0
Temperature,590,1156,576.0,202.0,173.0,103.0,273,33,0
26C,1166,1156,227.0,576.0,173.0,103.0,96,28,0
30C,1393,1156,248.0,227.0,173.0,103.0,94,29,0
38C,1641,1156,250.0,248.0,173.0,103.0,95,29,0
