word,x,y,x+1 dist,x-1 dist,y+1 dist,y-1 dist,width,height,table
"NOT,ES",771,175,198.0,0,98.0,0,152,27,0
TO,969,175,98.0,198.0,98.0,0,52,18,0
CONSOLIDATED,1067,175,436.0,98.0,98.0,0,389,19,0
FINANCIAL,1503,175,321.0,436.0,98.0,0,275,18,0
STATEMENTS,1824,175,1057.0,321.0,98.0,0,321,18,0
NO-TE,772,272,202.0,1057.0,98.0,98.0,102,30,0
INFORMATION,974,272,267.0,202.0,171.0,98.0,247,31,0
ON,1241,272,66.0,267.0,171.0,98.0,46,20,0
INDUSTRY,1307,272,198.0,66.0,171.0,98.0,178,36,0
"SEGMENTS,",1505,272,215.0,198.0,171.0,98.0,195,33,0
FOREIGN,1720,272,177.0,215.0,171.0,98.0,157,31,0
AND,1897,272,89.0,177.0,171.0,98.0,69,19,0
DOMESTIC,1986,272,1046.0,89.0,171.0,98.0,184,46,0
-,941,297,172.0,1046.0,171.0,171.0,12,4,0
"OPERATIONS,",772,326,257.0,172.0,172.0,172.0,237,33,0
AND,1029,326,90.0,257.0,47.0,172.0,70,23,0
MAJOR,1119,326,144.0,90.0,47.0,172.0,124,35,0
CUSTOMERS,1263,326,495.0,144.0,47.0,172.0,210,30,0
Unaudited,771,372,181.0,495.0,47.0,47.0,170,32,0
information,952,372,202.0,181.0,48.0,47.0,190,33,0
on,1154,372,51.0,202.0,48.0,47.0,40,19,0
Lockheed's,1205,372,181.0,51.0,48.0,47.0,172,33,0
business,1386,372,143.0,181.0,48.0,47.0,131,33,0
segments,1529,372,155.0,143.0,48.0,47.0,142,34,0
is,1684,372,35.0,155.0,48.0,47.0,23,29,0
included,1719,372,146.0,35.0,48.0,47.0,135,32,0
in,1865,372,40.0,146.0,48.0,47.0,30,29,0
the,1905,372,61.0,40.0,48.0,47.0,50,33,0
Operation,1966,372,187.0,61.0,48.0,47.0,163,41,0
"Review,",2153,372,130.0,187.0,48.0,47.0,118,34,0
begin-,2283,372,1513.0,130.0,48.0,47.0,86,44,0
ning,771,420,81.0,1513.0,48.0,48.0,70,41,0
on,852,420,51.0,81.0,68.0,48.0,41,22,0
page,903,420,83.0,51.0,68.0,48.0,71,31,0
"8,",986,420,38.0,83.0,68.0,48.0,25,31,0
and,1024,420,68.0,38.0,68.0,48.0,57,32,0
the,1092,420,59.0,68.0,68.0,48.0,48,31,0
Financial,1151,420,155.0,59.0,68.0,48.0,145,34,0
"Analysis,",1306,420,150.0,155.0,68.0,48.0,137,43,0
beginning,1456,420,168.0,150.0,68.0,48.0,156,43,0
on,1624,420,50.0,168.0,68.0,48.0,39,18,0
page,1674,420,83.0,50.0,68.0,48.0,71,30,0
28.,1757,420,941.0,83.0,68.0,48.0,43,27,0
Selected,818,468,140.0,941.0,68.0,68.0,129,37,0
additional,958,468,170.0,140.0,78.0,68.0,159,32,0
information,1128,468,202.0,170.0,78.0,68.0,191,40,0
is,1330,468,35.0,202.0,78.0,68.0,23,29,0
summarized,1365,468,202.0,35.0,78.0,68.0,191,32,0
below:,1567,468,797.0,202.0,78.0,68.0,100,32,0
Selected,773,531,102.0,797.0,78.0,78.0,124,31,0
",",875,531,39.0,102.0,97.0,78.0,3,9,0
Financial,914,531,175.0,39.0,97.0,78.0,158,32,0
Data,1089,531,101.0,175.0,97.0,78.0,83,29,0
by,1190,531,51.0,101.0,97.0,78.0,33,41,0
Business,1241,531,159.0,51.0,97.0,78.0,141,29,0
Segment,1400,531,637.0,159.0,97.0,78.0,129,40,0
In,771,627,36.0,637.0,97.0,97.0,29,27,0
millions,807,627,1083.0,36.0,47.0,97.0,113,28,0
1993,1890,627,214.0,1083.0,47.0,97.0,53,24,0
I92,2104,627,230.0,214.0,47.0,97.0,57,30,0
1991,2334,627,1564.0,230.0,47.0,97.0,52,23,0
Depreciation,771,674,186.0,1564.0,47.0,47.0,176,36,0
and,957,674,59.0,186.0,57.0,47.0,49,28,0
amortization,1016,674,222.0,59.0,57.0,47.0,173,19,0
t,800,722,18.0,222.0,57.0,57.0,5,17,0
Aeronautical,818,722,181.0,18.0,1009.0,57.0,172,29,0
Systems,999,722,849.0,181.0,1009.0,57.0,108,36,0
$,1848,722,55.0,849.0,1009.0,57.0,16,29,0
216,1903,722,167.0,55.0,1009.0,57.0,40,22,0
$,2070,722,22.0,167.0,1009.0,57.0,15,29,0
.,2092,722,29.0,22.0,1009.0,57.0,7,11,0
io6,2121,722,239.0,29.0,1009.0,57.0,41,22,0
95,2360,722,553.0,239.0,1009.0,57.0,27,26,0
",",1808,746,460.0,553.0,1009.0,1009.0,7,8,0
",",2268,746,1451.0,460.0,991.0,1009.0,10,11,0
Missiles,818,768,119.0,1451.0,991.0,991.0,109,28,0
and,937,768,59.0,119.0,50.0,991.0,50,27,0
