word,x,y,x+1 dist,x-1 dist,y+1 dist,y-1 dist,width,height,table
ELEVENYEAR,261,162,396.0,0,769.0,0,358,24,0
SUMMARY,657,162,301.0,396.0,769.0,0,263,24,0
OF,958,162,92.0,301.0,769.0,0,55,24,0
OPERATIONS,1050,162,374.0,92.0,769.0,0,336,25,0
AND,1424,162,139.0,374.0,769.0,0,99,22,0
OTHER,1563,162,201.0,139.0,769.0,0,162,24,0
RELATED,1764,162,266.0,201.0,769.0,0,226,23,0
DATA,2030,162,1088.0,266.0,769.0,0,123,23,0
(Dollars,978,438,102.0,1088.0,769.0,769.0,93,29,0
in,1080,438,30.0,102.0,722.0,769.0,21,21,0
thousands,1110,438,128.0,30.0,722.0,769.0,119,22,0
except,1238,438,83.0,128.0,722.0,769.0,74,23,0
per,1321,438,47.0,83.0,722.0,769.0,39,21,0
share,1368,438,72.0,47.0,722.0,769.0,63,22,0
data),1440,438,1205.0,72.0,722.0,769.0,59,28,0
1994,2645,438,287.0,1205.0,722.0,769.0,58,22,0
1993,2932,438,2675.0,287.0,722.0,769.0,57,22,0
SUMMARY,258,481,185.0,2675.0,722.0,722.0,161,18,0
OF,443,481,59.0,185.0,722.0,722.0,38,17,0
OPERATIONS:,502,481,476.0,59.0,722.0,722.0,227,17,0
Sales,978,481,1544.0,476.0,722.0,722.0,77,29,0
"$7,046,738",2522,481,281.0,1544.0,722.0,722.0,179,36,0
"$7,103,374",2803,481,1826.0,281.0,722.0,722.0,186,33,0
Cost,978,531,76.0,1826.0,722.0,722.0,65,28,0
of,1054,531,38.0,76.0,50.0,722.0,30,28,0
products,1092,531,140.0,38.0,50.0,722.0,129,36,0
sold,1232,531,1310.0,140.0,50.0,722.0,59,28,0
"4,381,745",2542,531,282.0,1310.0,50.0,722.0,158,35,0
"4,530,563",2824,531,1847.0,282.0,50.0,722.0,164,34,0
Interest,978,581,124.0,1847.0,50.0,50.0,113,28,0
expense,1102,581,1472.0,124.0,50.0,50.0,121,25,0
"149,243",2574,581,284.0,1472.0,50.0,50.0,127,34,0
"146,491",2858,581,1881.0,284.0,50.0,50.0,128,33,0
Provision,978,631,147.0,1881.0,50.0,50.0,137,28,0
for,1125,631,51.0,147.0,51.0,50.0,41,28,0
income,1176,631,118.0,51.0,51.0,50.0,107,27,0
taxes,1294,631,1279.0,118.0,51.0,50.0,76,22,0
"319,442",2573,631,285.0,1279.0,51.0,50.0,128,34,0
"185,838",2858,631,1880.0,285.0,51.0,50.0,132,33,0
Income,979,681,120.0,1880.0,51.0,51.0,109,27,0
before,1099,681,103.0,120.0,50.0,51.0,93,28,0
cumulative,1202,681,174.0,103.0,50.0,51.0,162,28,0
effect,1376,681,90.0,174.0,50.0,51.0,80,28,0
of,1466,681,38.0,90.0,50.0,51.0,30,28,0
accounting,1504,681,172.0,38.0,50.0,51.0,164,34,0
change,1676,681,896.0,172.0,50.0,51.0,107,36,0
"602,944",2572,681,284.0,896.0,50.0,51.0,130,34,0
"529,943",2856,681,1879.0,284.0,50.0,51.0,133,32,0
Cumulative,978,730,180.0,1879.0,50.0,50.0,169,29,0
effect,1158,730,91.0,180.0,50.0,50.0,80,28,0
of,1249,730,38.0,91.0,50.0,50.0,30,28,0
FAS,1287,730,72.0,38.0,50.0,50.0,60,29,0
No.,1359,730,64.0,72.0,50.0,50.0,48,28,0
106,1423,730,66.0,64.0,50.0,50.0,54,29,0
adoption,1489,730,1355.0,66.0,50.0,50.0,126,36,0
"(133,630)",2844,730,1867.0,1355.0,50.0,50.0,157,37,0
Net,978,780,61.0,1867.0,50.0,50.0,50,28,0
income,1039,780,1533.0,61.0,50.0,50.0,106,27,0
"602,944",2572,780,283.0,1533.0,50.0,50.0,130,35,0
"396,313",2855,780,1878.0,283.0,50.0,50.0,134,33,0
Income,978,830,121.0,1878.0,50.0,50.0,109,28,0
per,1099,830,58.0,121.0,50.0,50.0,49,25,0
common,1157,830,140.0,58.0,50.0,50.0,129,18,0
share,1297,830,91.0,140.0,50.0,50.0,79,28,0
before,1388,830,103.0,91.0,50.0,50.0,92,28,0
cumulative,1491,830,172.0,103.0,50.0,50.0,162,29,0
effect,1663,830,91.0,172.0,50.0,50.0,81,29,0
of,1754,830,38.0,91.0,50.0,50.0,30,28,0
accounting,1792,830,173.0,38.0,50.0,50.0,163,36,0
change,1965,830,668.0,173.0,50.0,50.0,106,37,0
2.35,2633,830,285.0,668.0,50.0,50.0,68,29,0
2.04,2918,830,1941.0,285.0,50.0,50.0,71,29,0
Cumulative,978,880,179.0,1941.0,50.0,50.0,168,28,0
effect,1157,880,91.0,179.0,50.0,50.0,81,28,0
of,1248,880,38.0,91.0,50.0,50.0,31,28,0
FAS,1286,880,72.0,38.0,50.0,50.0,60,30,0
No.,1358,880,65.0,72.0,50.0,50.0,48,28,0
106,1423,880,65.0,65.0,50.0,50.0,54,29,0
adoption,1488,880,1440.0,65.0,50.0,50.0,127,36,0
(.51),2928,880,1952.0,1440.0,50.0,50.0,72,36,0
Net,977,929,61.0,1952.0,50.0,50.0,50,28,0
income,1038,929,118.0,61.0,721.0,50.0,106,28,0
per,1156,929,59.0,118.0,721.0,50.0,49,26,0
common,1215,929,139.0,59.0,721.0,50.0,128,18,0
share,1354,929,1278.0,139.0,721.0,50.0,79,29,0
2.35,2632,929,289.0,1278.0,721.0,50.0,69,29,0
1.53,2921,929,2664.0,289.0,721.0,50.0,66,29,0
OTHER,258,981,137.0,2664.0,721.0,721.0,113,17,0
RELATED,395,981,177.0,137.0,794.0,721.0,154,17,0
DATA:,572,981,407.0,177.0,794.0,721.0,91,16,0
Dividends,979,981,158.0,407.0,794.0,721.0,147,29,0
paid:,1137,981,100.0,158.0,794.0,721.0,72,35,0
Common,1050,1029,1523.0,100.0,794.0,794.0,134,28,0
"325,887",2573,1029,283.0,1523.0,88.0,794.0,128,34,0
"297,009",2856,1029,1735.0,283.0,88.0,794.0,134,32,0
per,1122,1079,59.0,1735.0,88.0,88.0,49,25,0
share,1181,1079,1455.0,59.0,88.0,88.0,81,28,0
1.29,2636,1079,285.0,1455.0,88.0,88.0,66,29,0
1.17,2921,1079,1872.0,285.0,88.0,88.0,67,28,0
Preferred,1050,1128,1614.0,1872.0,88.0,88.0,142,28,0
71,2664,1128,286.0,1614.0,89.0,88.0,35,28,0
78,2950,1128,1974.0,286.0,89.0,88.0,40,28,0
Average,977,1178,128.0,1974.0,89.0,89.0,117,36,0
shares,1105,1178,106.0,128.0,50.0,89.0,95,28,0
for,1211,1178,51.0,106.0,50.0,89.0,41,28,0
earnings,1262,1178,139.0,51.0,50.0,89.0,128,34,0
per,1401,1178,59.0,139.0,50.0,89.0,49,26,0
share,1460,1178,1042.0,59.0,50.0,89.0,80,28,0
"256,812,016",2502,1178,279.0,1042.0,50.0,89.0,199,35,1
"259,788,461",2781,1178,1804.0,279.0,50.0,89.0,205,33,0
Number,978,1227,132.0,1804.0,50.0,50.0,122,28,0
of,1110,1227,38.0,132.0,50.0,50.0,30,28,0
employees,1148,1227,1445.0,38.0,50.0,50.0,155,36,0
"35,700",2593,1227,283.0,1445.0,50.0,50.0,109,34,0
"37,700",2876,1227,1899.0,283.0,50.0,50.0,113,33,0
Capital,978,1277,117.0,1899.0,50.0,50.0,106,36,0
expenditures,1095,1277,1478.0,117.0,51.0,50.0,192,36,0
"275,052",2573,1277,283.0,1478.0,51.0,50.0,128,33,0
"430,713",2856,1277,1878.0,283.0,51.0,50.0,133,33,0
Depreciation,979,1327,200.0,1878.0,51.0,51.0,188,36,0
and,1179,1327,65.0,200.0,50.0,51.0,54,28,0
amortization,1244,1327,1329.0,65.0,50.0,51.0,182,27,0
"259,809",2573,1327,283.0,1329.0,50.0,51.0,129,34,0
"234,935",2856,1327,1879.0,283.0,50.0,51.0,133,33,0
Total,978,1376,81.0,1879.0,50.0,50.0,70,29,0
assets,1059,1376,1484.0,81.0,51.0,50.0,89,21,0
"6,381,146",2543,1376,281.0,1484.0,51.0,50.0,159,36,0
"6,821,321",2824,1376,1848.0,281.0,51.0,50.0,162,34,0
Total,977,1426,82.0,1848.0,51.0,51.0,71,29,0
debt,1059,1426,1483.0,82.0,51.0,51.0,64,28,0
"2,166,703",2542,1426,282.0,1483.0,51.0,51.0,159,35,0
"2,613,736",2824,1426,1847.0,282.0,51.0,51.0,165,34,0
Shareholders',978,1476,212.0,1847.0,51.0,51.0,200,29,0
equity,1190,1476,1352.0,212.0,50.0,51.0,92,35,0
"2,338,551",2542,1476,282.0,1352.0,50.0,51.0,157,35,0
"2,320,996",2824,1476,1847.0,282.0,50.0,51.0,165,33,0
Pretax,978,1526,108.0,1847.0,50.0,50.0,96,28,0
return,1086,1526,102.0,108.0,51.0,50.0,91,21,0
on,1188,1526,46.0,102.0,51.0,50.0,35,17,0
average,1234,1526,123.0,46.0,51.0,50.0,113,27,0
invested,1357,1526,131.0,123.0,51.0,50.0,120,28,0
capital,1488,1526,109.0,131.0,51.0,50.0,99,36,0
(%),1597,1526,1036.0,109.0,51.0,50.0,56,35,0
22.7,2633,1526,288.0,1036.0,51.0,50.0,68,28,0
18.7,2921,1526,1944.0,288.0,51.0,50.0,67,28,0
Return,978,1577,114.0,1944.0,51.0,51.0,103,28,0
on,1092,1577,47.0,114.0,87.0,51.0,35,18,0
average,1139,1577,123.0,47.0,87.0,51.0,111,25,0
shareholders',1262,1577,206.0,123.0,87.0,51.0,193,30,0
equity,1468,1577,102.0,206.0,87.0,51.0,92,35,0
before,1570,1577,104.0,102.0,87.0,51.0,93,29,0
cumulative,1674,1577,172.0,104.0,87.0,51.0,161,28,0
effect,1846,1577,91.0,172.0,87.0,51.0,81,28,0
of,1937,1577,889.0,91.0,87.0,51.0,29,28,0
accounting,1050,1625,174.0,889.0,87.0,87.0,164,35,0
change,1224,1625,117.0,174.0,88.0,87.0,106,36,0
(%),1341,1625,1293.0,117.0,88.0,87.0,55,35,0
25.9,2634,1625,285.0,1293.0,88.0,87.0,68,29,0
22.0,2919,1625,1942.0,285.0,88.0,87.0,71,29,0
Book,978,1675,87.0,1942.0,88.0,88.0,76,29,0
