word,x,y,x+1 dist,x-1 dist,y+1 dist,y-1 dist,width,height,table
Table,291,366,153.0,0,137.0,0,122,36,0
1.--Mean,444,366,227.0,153.0,137.0,0,193,37,0
remanent,671,366,222.0,227.0,137.0,0,190,33,0
direction,893,366,249.0,222.0,137.0,0,216,35,0
of,1142,366,75.0,249.0,137.0,0,45,35,0
the,1217,366,103.0,75.0,137.0,0,70,35,0
reversel,1320,366,248.0,103.0,137.0,0,186,35,0
ma,1568,366,77.0,248.0,137.0,0,46,26,0
netized,1645,366,199.0,77.0,137.0,0,168,36,0
Tiva,1844,366,126.0,199.0,137.0,0,96,36,0
Can,1970,366,102.0,126.0,137.0,0,69,35,0
on,2072,366,1656.0,102.0,137.0,0,43,26,0
Member,417,419,176.0,1656.0,137.0,137.0,146,35,0
at,593,419,78.0,176.0,47.0,137.0,44,33,0
Yucca,671,419,146.0,78.0,47.0,137.0,115,34,0
Mountain,817,419,250.0,146.0,47.0,137.0,193,36,0
95,1067,419,75.0,250.0,47.0,137.0,44,34,0
is,1142,419,76.0,75.0,47.0,137.0,44,34,0
half,1218,419,126.0,76.0,47.0,137.0,95,35,0
angle,1344,419,151.0,126.0,47.0,137.0,119,44,0
of,1495,419,75.0,151.0,47.0,137.0,45,35,0
cone,1570,419,125.0,75.0,47.0,137.0,95,26,0
of,1695,419,76.0,125.0,47.0,137.0,46,35,0
95,1771,419,75.0,76.0,47.0,137.0,45,34,1
percent,1846,419,1430.0,75.0,47.0,137.0,169,40,0
confidence;,417,466,301.0,1430.0,47.0,47.0,267,41,0
K,718,466,50.0,301.0,49.0,47.0,21,33,0
is,768,466,73.0,50.0,49.0,47.0,43,36,0
Fisher,841,466,174.0,73.0,49.0,47.0,147,37,0
precision,1015,466,252.0,174.0,49.0,47.0,221,44,0
parameter;,1267,466,276.0,252.0,49.0,47.0,242,41,0
a.f.,1543,466,126.0,276.0,49.0,47.0,93,35,0
is,1669,466,76.0,126.0,49.0,47.0,44,36,0
peak,1745,466,125.0,76.0,49.0,47.0,93,42,0
alternating,1870,466,1453.0,125.0,49.0,47.0,271,43,0
field,418,514,150.0,1453.0,49.0,49.0,120,35,0
used,568,514,126.0,150.0,164.0,49.0,95,35,0
for,694,514,99.0,126.0,164.0,49.0,70,35,0
demagnetization,793,514,402.0,99.0,164.0,49.0,368,44,0
in,1195,514,72.0,402.0,164.0,49.0,43,34,0
milliteslas].,1267,514,981.0,72.0,164.0,49.0,319,44,0
Sampling,292,618,454.0,981.0,164.0,164.0,197,44,0
No.,746,618,96.0,454.0,52.0,164.0,64,36,0
of,842,618,201.0,96.0,52.0,164.0,46,34,1
Declina-,1043,618,330.0,201.0,52.0,164.0,195,36,0
Inclina-,1373,618,1082.0,330.0,52.0,164.0,190,36,0
Site,293,669,501.0,1082.0,52.0,52.0,96,36,0
Samples,794,669,297.0,501.0,44.0,52.0,166,42,1
tion,1091,669,352.0,297.0,44.0,52.0,95,35,1
tion,1443,669,303.0,352.0,44.0,52.0,95,35,1
95,1746,669,226.0,303.0,44.0,52.0,44,34,0
K,1972,669,175.0,226.0,44.0,52.0,20,33,0
a.f.,2147,669,1865.0,175.0,44.0,52.0,93,35,1
1717-977,283,711,561.0,1865.0,44.0,44.0,129,42,0
6,844,711,224.0,561.0,58.0,44.0,19,34,0
168.3,1068,711,326.0,224.0,58.0,44.0,120,38,1
-45.8,1394,711,329.0,326.0,58.0,44.0,121,37,0
5.3,1723,711,79.0,329.0,58.0,44.0,67,38,0
-,1802,711,121.0,79.0,58.0,44.0,23,4,0
163.7,1923,711,225.0,121.0,58.0,44.0,117,37,0
20,2148,711,1857.0,225.0,58.0,44.0,45,35,0
M79-25,292,768,552.0,1857.0,58.0,58.0,147,35,0
7,844,768,225.0,552.0,50.0,58.0,18,35,0
172.1,1069,768,325.0,225.0,50.0,58.0,115,36,0
-40.6,1394,768,328.0,325.0,50.0,58.0,119,37,0
3.6,1722,768,200.0,328.0,50.0,58.0,67,37,0
281.3,1922,768,227.0,200.0,50.0,58.0,119,37,0
20,2149,768,1858.0,227.0,50.0,58.0,45,35,1
M79-28,292,818,552.0,1858.0,50.0,50.0,148,35,0
6,844,818,224.0,552.0,53.0,50.0,20,34,0
165.8,1068,818,325.0,224.0,53.0,50.0,121,36,0
-40.9,1393,818,330.0,325.0,53.0,50.0,121,37,0
3.5,1723,818,198.0,330.0,53.0,50.0,67,36,0
359.0,1921,818,227.0,198.0,53.0,50.0,122,37,1
20,2148,818,1858.0,227.0,53.0,50.0,46,35,0
M79-29,291,870,552.0,1858.0,53.0,53.0,148,35,1
8,843,870,225.0,552.0,49.0,53.0,22,35,0
165.0,1068,870,327.0,225.0,49.0,53.0,119,36,0
-41.3,1395,870,328.0,327.0,49.0,53.0,119,36,0
1.5,1723,870,175.0,328.0,49.0,53.0,66,36,0
1393.9,1898,870,250.0,175.0,49.0,53.0,142,37,0
20,2148,870,1859.0,250.0,49.0,53.0,45,35,0
JR80-1,290,918,554.0,1859.0,49.0,49.0,146,35,0
7,844,918,224.0,554.0,52.0,49.0,18,34,1
169.4,1068,918,327.0,224.0,52.0,49.0,120,36,0
-44.9,1395,918,327.0,327.0,52.0,49.0,120,41,0
2.8,1722,918,199.0,327.0,52.0,49.0,69,36,0
461.3,1921,918,227.0,199.0,52.0,49.0,122,37,0
20,2148,918,1859.0,227.0,52.0,49.0,46,35,1
JR80-2,290,970,555.0,1859.0,52.0,52.0,149,35,0
7,845,970,225.0,555.0,45.0,52.0,18,34,1
164.7,1070,970,325.0,225.0,45.0,52.0,115,37,1
-40.5,1395,970,328.0,325.0,45.0,52.0,119,36,0
1.6,1723,970,175.0,328.0,45.0,52.0,67,35,0
1396.4,1898,970,252.0,175.0,45.0,52.0,144,37,0
20,2150,970,1862.0,252.0,45.0,52.0,45,35,0
JR81-2,289,1014,555.0,1862.0,45.0,45.0,150,36,0
9,844,1014,225.0,555.0,56.0,45.0,20,35,0
167.9,1069,1014,325.0,225.0,56.0,45.0,119,37,0
-39.7',1394,1014,329.0,325.0,56.0,45.0,131,42,0
2.5,1723,1014,198.0,329.0,56.0,45.0,68,36,0
416.5,1921,1014,229.0,198.0,56.0,45.0,121,37,0
10,2150,1014,1860.0,229.0,56.0,45.0,45,34,0
JR81-8,291,1069,554.0,1860.0,56.0,56.0,149,35,0
5,845,1069,225.0,554.0,50.0,56.0,19,34,0
172.2,1070,1069,325.0,225.0,50.0,56.0,116,37,0
-42.8,1395,1069,327.0,325.0,50.0,56.0,120,37,0
2.3,1722,1069,177.0,327.0,50.0,56.0,68,36,0
1079.5,1899,1069,251.0,177.0,50.0,56.0,143,36,0
20,2150,1069,1859.0,251.0,50.0,56.0,44,34,0
USW,292,1118,99.0,1859.0,50.0,50.0,72,33,0
GU-3,391,1118,453.0,99.0,162.0,50.0,98,35,0
11,844,1118,224.0,453.0,162.0,50.0,42,35,0
177.5,1068,1118,327.0,224.0,162.0,50.0,121,37,0
-42.3,1395,1118,327.0,327.0,162.0,50.0,121,37,0
4.1,1722,1118,202.0,327.0,162.0,50.0,67,37,0
122.2,1924,1118,225.0,202.0,162.0,50.0,119,37,0
10,2149,1118,1736.0,225.0,162.0,50.0,46,34,0
The,417,1220,102.0,1736.0,162.0,162.0,72,36,0
attitudes,519,1220,251.0,102.0,134.0,162.0,219,35,0
of,770,1220,75.0,251.0,134.0,162.0,46,35,0
strata,845,1220,174.0,75.0,134.0,162.0,144,33,0
determined,1019,1220,277.0,174.0,134.0,162.0,245,35,0
by,1296,1220,75.0,277.0,134.0,162.0,45,42,0
pumice,1371,1220,177.0,75.0,134.0,162.0,146,45,0
foliation,1548,1220,251.0,177.0,134.0,162.0,219,35,0
planes,1799,1220,176.0,251.0,134.0,162.0,144,43,0
and,1975,1220,100.0,176.0,134.0,162.0,69,34,0
by,2075,1220,1782.0,100.0,134.0,162.0,46,41,0
remanent,294,1271,224.0,1782.0,134.0,134.0,194,33,0
paleomagnetic,518,1271,350.0,224.0,51.0,134.0,321,43,0
directions,868,1271,274.0,350.0,51.0,134.0,244,35,0
of,1142,1271,75.0,274.0,51.0,134.0,48,34,0
the,1217,1271,102.0,75.0,51.0,134.0,72,35,0
Topopah,1319,1271,201.0,102.0,51.0,134.0,171,44,0
Spring,1520,1271,175.0,201.0,51.0,134.0,147,44,0
Member,1695,1271,177.0,175.0,51.0,134.0,148,34,0
at,1872,1271,76.0,177.0,51.0,134.0,44,32,0
drill,1948,1271,151.0,76.0,51.0,134.0,114,35,0
holes,2099,1271,1806.0,151.0,51.0,134.0,120,36,1
UE,294,1322,75.0,1806.0,51.0,51.0,44,34,0
"25a#4,",369,1322,176.0,75.0,45.0,51.0,141,42,0
"5,",545,1322,74.0,176.0,45.0,51.0,39,42,0
and,619,1322,103.0,74.0,45.0,51.0,70,34,0
7,722,1322,45.0,103.0,45.0,51.0,18,34,0
within,767,1322,178.0,45.0,45.0,51.0,147,35,0
Drill,945,1322,150.0,178.0,45.0,51.0,112,35,0
Hole,1095,1322,124.0,150.0,45.0,51.0,94,35,0
Wash,1219,1322,127.0,124.0,45.0,51.0,96,35,0
are,1346,1322,101.0,127.0,45.0,51.0,70,27,1
different,1447,1322,252.0,101.0,45.0,51.0,219,35,0
from,1699,1322,123.0,252.0,45.0,51.0,96,35,0
those,1822,1322,153.0,123.0,45.0,51.0,122,35,0
at,1975,1322,75.0,153.0,45.0,51.0,43,33,1
drill,2050,1322,1759.0,75.0,45.0,51.0,114,35,0
hole,292,1366,126.0,1759.0,45.0,45.0,96,36,1
UE,418,1366,76.0,126.0,56.0,45.0,45,34,0
25a#6,494,1366,149.0,76.0,56.0,45.0,121,37,0
outside,643,1366,199.0,149.0,56.0,45.0,172,35,1
the,842,1366,98.0,199.0,56.0,45.0,72,35,0
wash,940,1366,135.0,98.0,56.0,45.0,98,35,0
(Spengler,1075,1366,244.0,135.0,56.0,45.0,216,47,1
and,1319,1366,101.0,244.0,56.0,45.0,71,34,0
"Rosenbaum,",1420,1366,277.0,101.0,56.0,45.0,243,40,0
1980).,1697,1366,200.0,277.0,56.0,45.0,140,45,0
These,1897,1366,1605.0,200.0,56.0,45.0,122,36,0
differences,293,1421,300.0,1605.0,56.0,56.0,271,36,0
were,593,1421,128.0,300.0,50.0,56.0,98,26,0
first,721,1421,151.0,128.0,50.0,56.0,117,35,0
interpreted,872,1421,297.0,151.0,50.0,56.0,266,43,0
to,1169,1421,79.0,297.0,50.0,56.0,47,31,0
indicate,1248,1421,225.0,79.0,50.0,56.0,193,35,0
a,1473,1421,50.0,225.0,50.0,56.0,18,26,0
left-lateral,1523,1421,326.0,50.0,50.0,56.0,288,35,0
strike-slip,1849,1421,1557.0,326.0,50.0,56.0,272,45,0
fault,293,1471,151.0,1557.0,50.0,50.0,121,35,0
along,444,1471,149.0,151.0,52.0,50.0,121,44,0
the,593,1471,101.0,149.0,52.0,50.0,73,35,0
southwestern,694,1471,322.0,101.0,52.0,50.0,295,35,0
margin,1016,1471,178.0,322.0,52.0,50.0,147,43,0
of,1194,1471,75.0,178.0,52.0,50.0,47,35,0
the,1269,1471,99.0,75.0,52.0,50.0,72,35,0
wash,1368,1471,129.0,99.0,52.0,50.0,97,36,0
and,1497,1471,100.0,129.0,52.0,50.0,69,35,0
counter-clockwise,1597,1471,455.0,100.0,52.0,50.0,422,35,0
rotation,2052,1471,1759.0,455.0,52.0,50.0,194,35,0
of,294,1522,75.0,1759.0,52.0,52.0,46,35,0
the,369,1522,100.0,75.0,49.0,52.0,72,34,0
Topopah,469,1522,202.0,100.0,49.0,52.0,171,46,0
