word,x,y,x+1 dist,x-1 dist,y+1 dist,y-1 dist,width,height,table
APPENDIX:,731,240,254.0,0,402.0,0,200,26,0
PAHUTE,985,240,160.0,254.0,402.0,0,133,27,0
MESA,1145,240,116.0,160.0,402.0,0,89,26,0
SEISMICITY,1261,240,252.0,116.0,402.0,0,222,27,0
(CONTINUED),1513,240,1179.0,252.0,402.0,0,235,27,0
1969,337,318,138.0,1179.0,402.0,402.0,87,27,0
HR,475,318,71.0,138.0,80.0,402.0,43,25,0
MN,546,318,94.0,71.0,80.0,402.0,44,25,0
SEC,640,318,139.0,94.0,80.0,402.0,64,27,0
LAT,779,318,91.0,139.0,80.0,402.0,63,26,0
N,870,318,93.0,91.0,80.0,402.0,20,25,0
LONG,963,318,115.0,93.0,80.0,402.0,90,26,0
W,1078,318,91.0,115.0,80.0,402.0,20,24,0
DEPTH,1169,318,161.0,91.0,80.0,402.0,113,27,0
MAG,1330,318,90.0,161.0,80.0,402.0,64,26,0
NO,1420,318,68.0,90.0,80.0,402.0,43,25,0
GAP,1488,318,90.0,68.0,80.0,402.0,63,27,0
DMIN,1578,318,157.0,90.0,80.0,402.0,87,26,0
ERT,1735,318,113.0,157.0,80.0,402.0,63,26,0
ERH,1848,318,114.0,113.0,80.0,402.0,65,27,0
ERZ,1962,318,115.0,114.0,80.0,402.0,64,27,0
MD,2077,318,93.0,115.0,80.0,402.0,43,26,0
Q,2170,318,1861.0,93.0,80.0,402.0,21,28,0
JAN,311,393,96.0,1861.0,80.0,80.0,66,25,0
19,407,393,71.0,96.0,103.0,80.0,42,25,0
17,478,393,70.0,71.0,103.0,80.0,40,26,0
15,548,393,69.0,70.0,103.0,80.0,41,26,0
25.5,617,393,140.0,69.0,103.0,80.0,88,26,0
37-11.9,757,393,185.0,140.0,103.0,80.0,157,27,0
116-33.3,942,393,250.0,185.0,103.0,80.0,178,27,0
0.6*,1192,393,138.0,250.0,103.0,80.0,89,25,0
2.0,1330,393,114.0,138.0,103.0,80.0,64,26,0
6,1444,393,44.0,114.0,103.0,80.0,18,24,0
255,1488,393,93.0,44.0,103.0,80.0,63,27,0
11.0,1581,393,131.0,93.0,103.0,80.0,84,27,0
0.25,1712,393,137.0,131.0,103.0,80.0,86,27,0
1.3,1849,393,205.0,137.0,103.0,80.0,63,27,0
0.05,2054,393,116.0,205.0,103.0,80.0,89,26,0
D,2170,393,1765.0,116.0,103.0,80.0,21,26,0
19,406,432,72.0,1765.0,103.0,103.0,43,26,0
18,478,432,69.0,72.0,39.0,103.0,39,26,0
58,547,432,785.0,69.0,39.0,103.0,41,25,0
1.5,1332,432,926.0,785.0,39.0,103.0,62,26,0
19,407,470,71.0,926.0,39.0,39.0,42,26,0
19,478,470,71.0,71.0,38.0,39.0,41,26,0
18,549,470,69.0,71.0,38.0,39.0,39,26,0
15.9,618,470,138.0,69.0,38.0,39.0,88,26,0
37-11.6,756,470,187.0,138.0,38.0,39.0,156,26,0
116-35.1,943,470,250.0,187.0,38.0,39.0,175,26,0
0.6*,1193,470,140.0,250.0,38.0,39.0,87,25,0
1.9,1333,470,110.0,140.0,38.0,39.0,62,26,0
6,1443,470,45.0,110.0,38.0,39.0,18,24,0
270,1488,470,93.0,45.0,38.0,39.0,63,26,0
12.5,1581,470,132.0,93.0,38.0,39.0,82,26,0
0.26,1713,470,137.0,132.0,38.0,39.0,86,26,0
1.3,1850,470,203.0,137.0,38.0,39.0,61,27,0
0.04,2053,470,1647.0,203.0,38.0,39.0,89,27,0
19,407,508,71.0,1647.0,38.0,38.0,41,25,0
19,478,508,71.0,71.0,39.0,38.0,41,26,0
18,549,508,783.0,71.0,39.0,38.0,39,25,0
1.8,1332,508,927.0,783.0,39.0,38.0,62,26,0
19,406,546,71.0,927.0,39.0,39.0,41,26,0
19,477,546,70.0,71.0,39.0,39.0,41,25,1
33,547,546,93.0,70.0,39.0,39.0,41,25,0
9.0,640,546,116.0,93.0,39.0,39.0,65,25,0
37-11.9,756,546,186.0,116.0,39.0,39.0,157,26,0
116-33.5,942,546,250.0,186.0,39.0,39.0,177,26,0
0.6*,1192,546,139.0,250.0,39.0,39.0,88,24,0
