word,x,y,x+1 dist,x-1 dist,y+1 dist,y-1 dist,width,height,table
TABLE,289,335,149.0,0,308.0,0,121,35,0
A-7.,438,335,153.0,149.0,308.0,0,90,36,0
UE-25p#1,591,335,224.0,153.0,308.0,0,189,42,0
OXIDE,815,335,148.0,224.0,308.0,0,120,35,0
MINERAL,963,335,201.0,148.0,308.0,0,173,36,0
ANALYSIS,1164,335,231.0,201.0,308.0,0,195,36,0
"(CUTTINGS,",1395,335,269.0,231.0,308.0,0,236,45,0
SIDEWALL,1664,335,225.0,269.0,308.0,0,195,37,0
SAMPLES,1889,335,199.0,225.0,308.0,0,170,35,0
AND,2088,335,1497.0,199.0,308.0,0,72,36,0
CORE),592,386,333.0,1497.0,308.0,308.0,114,45,0
Oxidation,878,555,266.0,333.0,333.0,333.0,166,27,1
Oxidation,1144,555,475.0,266.0,210.0,333.0,165,27,1
Sample,671,590,227.0,475.0,210.0,210.0,108,32,1
Average,898,590,284.0,227.0,119.0,210.0,128,33,1
Range,1182,590,318.0,284.0,119.0,210.0,90,32,1
Comments,1500,590,815.0,318.0,119.0,210.0,147,26,1
120,694,706,243.0,815.0,119.0,119.0,50,26,1
5.4,937,706,227.0,243.0,55.0,119.0,52,27,1
C,1164,706,22.0,227.0,55.0,119.0,16,26,1
I,1186,706,37.0,22.0,55.0,119.0,12,25,1
-,1223,706,36.0,37.0,55.0,119.0,13,5,1
C,1259,706,21.0,36.0,55.0,119.0,15,25,1
7,1280,706,591.0,21.0,55.0,119.0,12,26,1
210,692,760,244.0,591.0,55.0,55.0,52,26,1
4.8,936,760,227.0,244.0,496.0,55.0,56,27,1
C,1163,760,60.0,227.0,496.0,55.0,16,26,1
-,1223,760,36.0,60.0,496.0,55.0,14,5,1
C,1259,760,76.0,36.0,496.0,55.0,15,27,1
I,1187,782,93.0,76.0,496.0,496.0,12,26,1
7,1280,782,589.0,93.0,497.0,496.0,12,26,1
270,692,816,247.0,589.0,497.0,497.0,52,27,1
1.5,939,816,225.0,247.0,495.0,497.0,51,27,1
C,1164,816,58.0,225.0,495.0,497.0,17,27,1
-,1222,816,37.0,58.0,495.0,497.0,15,5,1
C,1259,816,149.0,37.0,495.0,497.0,16,26,1
4,1408,816,38.0,149.0,495.0,497.0,16,25,1
Fe-Ti-oxide,1446,816,228.0,38.0,495.0,497.0,205,28,1
phenocrysts,1674,816,489.0,228.0,495.0,497.0,202,33,1
1,1186,836,93.0,489.0,495.0,495.0,12,27,1
2,1279,836,589.0,93.0,496.0,495.0,15,26,1
290,692,872,246.0,589.0,496.0,496.0,51,25,1
1.1,938,872,225.0,246.0,495.0,496.0,50,27,1
C,1163,872,60.0,225.0,495.0,496.0,16,26,1
-,1223,872,35.0,60.0,495.0,496.0,13,5,1
C,1258,872,151.0,35.0,495.0,496.0,15,26,1
4,1409,872,37.0,151.0,495.0,496.0,15,25,1
Fe-Ti-oxide,1446,872,228.0,37.0,495.0,496.0,204,28,1
phenocrysts,1674,872,489.0,228.0,495.0,496.0,201,32,1
I,1186,894,93.0,489.0,495.0,495.0,12,26,1
2,1279,894,590.0,93.0,497.0,495.0,14,25,1
420,691,929,245.0,590.0,497.0,497.0,53,26,1
6.6,936,929,227.0,245.0,589.0,497.0,52,27,1
C,1163,929,20.0,227.0,589.0,497.0,16,26,1
6,1183,929,39.0,20.0,589.0,497.0,15,26,1
-,1222,929,36.0,39.0,589.0,497.0,14,5,1
C,1258,929,29.0,36.0,589.0,497.0,15,26,1
7,1279,949,590.0,29.0,589.0,589.0,12,25,1
580,691,985,245.0,590.0,590.0,590.0,52,26,1
4.9,936,985,227.0,245.0,493.0,590.0,54,27,1
C,1163,985,59.0,227.0,493.0,590.0,16,27,1
