word,x,y,x+1 dist,x-1 dist,y+1 dist,y-1 dist,width,height,table
"F,eo",1104,224,318.0,0,858.0,0,55,25,0
In,1422,224,55.0,318.0,858.0,0,33,27,0
"1994,",1477,224,109.0,55.0,858.0,0,90,34,0
we,1586,224,64.0,109.0,858.0,0,45,19,0
adopted,1650,224,152.0,64.0,858.0,0,133,40,0
Statement,1802,224,182.0,152.0,858.0,0,164,28,0
of,1984,224,48.0,182.0,858.0,0,33,31,0
Financial,2032,224,168.0,48.0,858.0,0,152,30,0
Accounting,2200,224,1952.0,168.0,858.0,0,193,38,0
We,249,283,68.0,1952.0,858.0,858.0,51,28,0
sponsor,317,283,143.0,68.0,60.0,858.0,128,30,0
several,460,283,125.0,143.0,60.0,858.0,109,31,0
plans,585,283,102.0,125.0,60.0,858.0,85,40,0
that,687,283,78.0,102.0,60.0,858.0,61,30,0
provide,765,283,138.0,78.0,60.0,858.0,121,40,0
health,903,283,115.0,138.0,60.0,858.0,99,30,0
care,1018,283,80.0,115.0,60.0,858.0,63,20,0
benefits,1098,283,142.0,80.0,60.0,858.0,125,31,0
to,1240,283,132.0,142.0,60.0,858.0,29,22,0
Standards,1372,283,195.0,132.0,60.0,858.0,175,31,0
(SFAS),1567,283,139.0,195.0,60.0,858.0,119,36,0
No.,1706,283,86.0,139.0,60.0,858.0,60,28,0
"112,",1792,283,95.0,86.0,60.0,858.0,74,34,0
"""Employers'",1887,283,231.0,95.0,60.0,858.0,213,41,0
Accounting,2118,283,226.0,231.0,60.0,858.0,207,39,0
for,2344,283,2095.0,226.0,60.0,858.0,48,31,0
the,250,342,66.0,2095.0,60.0,60.0,49,30,0
majority,316,342,151.0,66.0,59.0,60.0,135,37,0
of,467,342,46.0,151.0,59.0,60.0,33,31,0
our,513,342,71.0,46.0,59.0,60.0,55,20,0
retirees.,584,342,141.0,71.0,59.0,60.0,122,27,0
The,725,342,77.0,141.0,59.0,60.0,61,30,0
salaried,802,342,139.0,77.0,59.0,60.0,122,30,0
plan,941,342,86.0,139.0,59.0,60.0,70,39,0
is,1027,342,41.0,86.0,59.0,60.0,24,27,0
contributory,1068,342,304.0,41.0,59.0,60.0,203,40,0
Postemployment,1372,342,284.0,304.0,59.0,60.0,272,41,0
"Benefits.""",1656,342,161.0,284.0,59.0,60.0,148,31,0
The,1817,342,74.0,161.0,59.0,60.0,61,31,0
cumulative,1891,342,190.0,74.0,59.0,60.0,177,31,0
effect,2081,342,95.0,190.0,59.0,60.0,83,30,0
as,2176,342,43.0,95.0,59.0,60.0,31,19,0
of,2219,342,42.0,43.0,59.0,60.0,32,31,0
May,2261,342,81.0,42.0,59.0,60.0,68,37,0
"31,",2342,342,2094.0,81.0,59.0,60.0,49,34,0
with,249,400,84.0,2094.0,59.0,59.0,72,31,0
retiree,333,400,112.0,84.0,77.0,59.0,99,27,0
