word,x,y,x+1 dist,x-1 dist,y+1 dist,y-1 dist,width,height,table
APPENDIX,1053,258,242.0,0,341.0,0,225,34,0
A.,1295,258,70.0,242.0,341.0,0,39,32,0
SALT,1365,258,131.0,70.0,341.0,0,113,33,0
DOME,1496,258,144.0,131.0,341.0,0,126,33,0
DATA,1640,258,139.0,144.0,341.0,0,125,33,0
SUMMARY,1779,258,248.0,139.0,341.0,0,231,34,0
(Continued),2027,258,1301.0,248.0,341.0,0,229,45,0
Rayburn,731,370,145.0,1301.0,341.0,341.0,139,36,1
"'s,",876,370,235.0,145.0,51.0,341.0,30,37,1
"Vacherie,",1111,370,330.0,235.0,51.0,341.0,152,36,1
Cypress,1441,370,138.0,330.0,51.0,341.0,126,37,1
"Creek,",1579,370,254.0,138.0,51.0,341.0,104,36,1
"Lampton,",1833,370,308.0,254.0,51.0,341.0,158,36,1
"Richton,",2141,370,340.0,308.0,51.0,341.0,140,35,1
"Keechi,",2481,370,324.0,340.0,51.0,341.0,120,36,1
"Oakwood,",2805,370,2065.0,324.0,51.0,341.0,167,36,1
Louisiana,741,420,370.0,2065.0,51.0,51.0,156,30,1
Louisiana,1111,420,352.0,370.0,543.0,51.0,156,29,1
Mississippi,1463,420,358.0,352.0,543.0,51.0,170,35,1
Mississippi,1821,420,307.0,358.0,543.0,51.0,170,35,1
Mississippi,2128,420,362.0,307.0,543.0,51.0,170,36,1
Texas,2490,420,358.0,362.0,543.0,51.0,93,28,1
Texas,2848,420,2641.0,358.0,543.0,51.0,93,29,1
VI.,210,530,69.0,2641.0,543.0,543.0,37,23,1
Human,279,530,104.0,69.0,68.0,543.0,88,22,1
Resources,383,530,122.0,104.0,68.0,543.0,125,23,1
(Continued),267,567,63.0,122.0,68.0,68.0,153,30,1
2.,251,627,39.0,63.0,63.0,63.0,19,23,1
Exploration,290,627,164.0,39.0,484.0,63.0,150,29,1
History,454,627,265.0,164.0,484.0,63.0,92,28,1
