word,x,y,x+1 dist,x-1 dist,y+1 dist,y-1 dist,width,height,table
"cte,",115,42,1032.0,0,1032.0,0,164,78,0
TIME,1121,269,128.0,1032.0,1032.0,1032.0,100,38,1
BREAKDOWN,1249,269,253.0,128.0,168.0,1032.0,225,38,1
MAIN,1046,419,126.0,253.0,168.0,168.0,99,36,1
HOLE,1172,419,127.0,126.0,753.0,168.0,99,36,1
CONSTRUCTION,1299,419,1004.0,127.0,753.0,168.0,301,37,1
Hole,301,522,126.0,1004.0,753.0,753.0,97,38,1
No.:,427,522,153.0,126.0,88.0,753.0,92,36,1
UE-25,580,522,150.0,153.0,88.0,753.0,122,38,1
WT,730,522,78.0,150.0,88.0,753.0,49,36,1
#18,808,522,435.0,78.0,88.0,753.0,72,38,1
Drilling,376,567,228.0,435.0,88.0,88.0,200,45,1
Operation,604,567,506.0,228.0,114.0,88.0,224,46,1
Other,1110,567,152.0,506.0,114.0,88.0,124,38,1
Scheduled,1262,567,505.0,152.0,114.0,88.0,223,39,1
Operational,1767,567,305.0,505.0,114.0,88.0,269,46,1
Delay,2072,567,1595.0,305.0,114.0,88.0,122,44,1
Time,478,616,132.0,1595.0,114.0,114.0,98,36,1
(DOT),610,616,576.0,132.0,185.0,114.0,113,46,1
Time,1186,616,132.0,576.0,185.0,114.0,97,36,1
(OST),1318,616,551.0,132.0,185.0,114.0,112,39,1
Time,1869,616,133.0,551.0,185.0,114.0,98,36,1
(ODT),2002,616,1702.0,133.0,185.0,114.0,112,46,1
Drill,301,667,532.0,1702.0,185.0,185.0,116,38,1
4.44,833,667,151.0,532.0,49.0,185.0,98,38,1
Mobe,984,667,127.0,151.0,49.0,185.0,98,38,1
&,1111,667,50.0,127.0,49.0,185.0,24,37,1
Demobe,1161,667,353.0,50.0,49.0,185.0,148,38,1
3.89,1514,667,153.0,353.0,49.0,185.0,98,38,1
Rig,1667,667,102.0,153.0,49.0,185.0,71,46,1
Repairs,1769,667,405.0,102.0,49.0,185.0,172,45,1
0.49,2174,667,1874.0,405.0,49.0,185.0,95,36,1
Trips,301,716,532.0,1874.0,49.0,49.0,122,45,1
0.21,833,716,152.0,532.0,50.0,49.0,95,36,1
Core,985,716,529.0,152.0,50.0,49.0,97,37,1
0.23,1514,716,152.0,529.0,50.0,49.0,98,38,1
W.O.,1666,716,129.0,152.0,50.0,49.0,92,36,1
Equipment,1795,716,379.0,129.0,50.0,49.0,223,45,1
0.33,2174,716,1874.0,379.0,50.0,49.0,95,36,1
Dress,301,766,153.0,1874.0,50.0,50.0,122,37,1
Drilling,454,766,533.0,153.0,71.0,50.0,198,47,1
Log,987,766,531.0,533.0,71.0,50.0,70,46,1
1.54,1518,766,151.0,531.0,71.0,50.0,94,38,1
Fish,1669,766,1319.0,151.0,71.0,50.0,95,37,1
Assembly,351,815,634.0,1319.0,71.0,71.0,202,46,1
Unload,985,815,177.0,634.0,69.0,71.0,147,38,1
Hole,1162,815,504.0,177.0,69.0,71.0,97,38,1
Clean,1666,815,152.0,504.0,69.0,71.0,123,38,1
Out,1818,815,103.0,152.0,69.0,71.0,73,37,1
Fill,1921,815,253.0,103.0,69.0,71.0,90,37,1
0.72,2174,815,1871.0,253.0,69.0,71.0,95,38,1
Fluid,304,865,152.0,1871.0,69.0,69.0,120,37,1
Probe,456,865,530.0,152.0,51.0,69.0,121,37,1
Run,986,865,99.0,530.0,51.0,69.0,71,36,1
Mandrel,1085,865,583.0,99.0,51.0,69.0,167,38,1
Ream,1668,865,125.0,583.0,51.0,69.0,98,36,1
Hole,1793,865,1492.0,125.0,51.0,69.0,98,37,1
Connections,302,915,683.0,1492.0,51.0,51.0,274,37,1
Hydrological,985,915,684.0,683.0,50.0,51.0,293,47,1
Plug,1669,915,126.0,684.0,50.0,51.0,95,46,1
Back,1795,915,1495.0,126.0,50.0,51.0,99,37,1
Open,301,964,128.0,1495.0,50.0,50.0,98,44,1
Hole,429,964,607.0,128.0,686.0,50.0,97,37,1
Tests,1036,964,630.0,607.0,686.0,50.0,121,37,1
Drill,1666,964,153.0,630.0,686.0,50.0,117,38,1
Out,1819,964,104.0,153.0,686.0,50.0,72,36,1
Plugs,1923,964,940.0,104.0,686.0,50.0,120,46,1
TV,985,1014,77.0,940.0,686.0,686.0,48,36,1
Camera,1062,1014,453.0,77.0,51.0,686.0,148,36,1
0.21,1515,1014,152.0,453.0,51.0,686.0,95,37,1
Secured,1667,1014,202.0,152.0,51.0,686.0,173,37,1
W/Crews,1869,1014,305.0,202.0,51.0,686.0,174,46,1
0.13,2174,1014,1189.0,305.0,51.0,686.0,95,36,1
Clean,987,1064,151.0,1189.0,51.0,51.0,121,38,1
out,1138,1064,102.0,151.0,692.0,51.0,71,35,1
sand,1240,1064,276.0,102.0,692.0,51.0,95,38,1
0.02,1516,1064,151.0,276.0,692.0,51.0,96,37,1
Unplug,1667,1064,178.0,151.0,692.0,51.0,149,47,1
core,1845,1064,128.0,178.0,692.0,51.0,97,27,1
barrel,1973,1064,201.0,128.0,692.0,51.0,140,37,1
