word,x,y,x+1 dist,x-1 dist,y+1 dist,y-1 dist,width,height,table
find,122,380,1445.0,0,81.0,0,51,25,0
TABLE,1567,380,133.0,1445.0,81.0,0,115,25,0
1,1700,380,1608.0,133.0,81.0,0,5,23,0
Nec.,94,455,1054.0,1608.0,81.0,81.0,54,21,0
Drawdown,1148,455,162.0,1054.0,62.0,81.0,147,25,0
data,1310,455,70.0,162.0,62.0,81.0,60,23,0
from,1380,455,84.0,70.0,62.0,81.0,69,29,0
observations,1464,455,189.0,84.0,62.0,81.0,173,24,0
well,1653,455,72.0,189.0,62.0,81.0,56,23,0
"OW-1,",1725,455,113.0,72.0,62.0,81.0,94,29,0
"OW-2,",1838,455,109.0,113.0,62.0,81.0,95,27,0
and,1947,455,67.0,109.0,62.0,81.0,52,24,0
0,2014,455,32.0,67.0,62.0,81.0,22,23,0
W-3,2046,455,1952.0,32.0,62.0,81.0,54,24,0
3.S9,95,516,77.0,1952.0,62.0,62.0,64,30,0
x,172,516,34.0,77.0,66.0,62.0,18,19,0
10-4,206,516,92.0,34.0,66.0,62.0,77,34,0
m4/sec.,298,516,211.0,92.0,66.0,62.0,124,41,0
1.39,98,581,200.0,211.0,66.0,66.0,60,29,0
re/sec.,298,581,775.0,200.0,78.0,66.0,123,41,0
Time,1073,581,87.0,775.0,78.0,66.0,74,24,1
t,1160,581,20.0,87.0,78.0,66.0,8,16,1
since,1180,581,82.0,20.0,78.0,66.0,69,24,1
pumping,1262,581,446.0,82.0,78.0,66.0,126,28,1
Drawdown,1708,581,174.0,446.0,78.0,66.0,159,25,1
s,1882,581,25.0,174.0,78.0,66.0,11,16,1
(meters),1907,581,1736.0,25.0,78.0,66.0,117,26,1
x,172,603,1053.0,1736.0,78.0,78.0,17,18,0
minutes),1225,603,113.0,1053.0,943.0,78.0,123,25,1
started,1114,623,438.0,113.0,943.0,943.0,97,23,1
OW-1,1552,623,270.0,438.0,165.0,943.0,79,24,1
OW-2,1822,623,274.0,270.0,165.0,943.0,86,24,1
