word,x,y,x+1 dist,x-1 dist,y+1 dist,y-1 dist,width,height,table
TABLE,1578,380,92.0,0,333.0,0,75,18,0
2-9,1670,380,424.0,92.0,333.0,0,42,18,0
THERMAL,1250,436,122.0,424.0,333.0,333.0,106,17,0
PROPERTIES,1372,436,166.0,122.0,580.0,333.0,151,17,0
OF,1538,436,48.0,166.0,580.0,333.0,30,17,0
1NTACT,1586,436,105.0,48.0,580.0,333.0,88,19,0
ROCK,1691,436,76.0,105.0,580.0,333.0,60,17,0
AND,1767,436,59.0,76.0,580.0,333.0,44,18,0
THE,1826,436,62.0,59.0,580.0,333.0,46,18,0
ROCK,1888,436,75.0,62.0,580.0,333.0,61,18,0
MASS8,1963,436,1291.0,75.0,580.0,333.0,75,21,0
Thermal,674,499,121.0,1291.0,580.0,580.0,104,20,1
Conductivity,795,499,201.0,121.0,101.0,580.0,181,21,1
(U/m,996,499,73.0,201.0,101.0,580.0,57,20,1
K),1069,499,349.0,73.0,101.0,580.0,26,20,1
Coefficient,1418,499,183.0,349.0,101.0,580.0,165,20,1
of,1601,499,44.0,183.0,101.0,580.0,27,18,1
Thermal,1645,499,123.0,44.0,101.0,580.0,104,20,1
Expansion,1768,499,154.0,123.0,101.0,580.0,135,21,1
(10-6,1922,499,88.0,154.0,101.0,580.0,70,35,1
K-1,2010,499,47.0,88.0,101.0,580.0,44,34,1
),2057,499,287.0,47.0,101.0,580.0,10,21,1
Thermal,2344,499,121.0,287.0,101.0,580.0,104,19,1
Capacitance,2465,499,185.0,121.0,101.0,580.0,165,21,1
(J/cm3K),2650,499,1887.0,185.0,101.0,580.0,114,36,1
b,764,543,259.0,1887.0,101.0,101.0,15,19,1
Dry,1023,543,258.0,259.0,136.0,101.0,44,19,1
Pretransition,1281,543,364.0,258.0,136.0,101.0,197,20,1
Transition,1645,543,335.0,364.0,136.0,101.0,151,21,1
Posttransition,1980,543,365.0,335.0,136.0,101.0,211,20,1
Saturated,2345,543,135.0,365.0,136.0,101.0,134,19,1
b,2480,543,213.0,135.0,136.0,101.0,15,18,1
Dry,2693,543,2064.0,213.0,136.0,101.0,44,20,1
Saturated,630,563,184.0,2064.0,136.0,136.0,133,19,1
Therm.,448,590,1335.0,184.0,184.0,184.0,85,19,1
Eval.c,1783,590,364.0,1335.0,21.0,184.0,89,29,1
Eval.c,2147,590,288.0,364.0,21.0,184.0,88,29,1
Var.,2435,590,303.0,288.0,21.0,184.0,55,18,1
Var.,2738,590,2292.0,303.0,21.0,184.0,55,17,1
Mech.,447,610,107.0,2292.0,21.0,21.0,71,19,1
Design,554,610,135.0,107.0,36.0,21.0,89,24,1
Var.,689,610,76.0,135.0,36.0,21.0,55,18,1
Eval.c,765,610,122.0,76.0,36.0,21.0,89,30,1
Design,887,610,135.0,122.0,36.0,21.0,89,24,1
Var.,1022,610,77.0,135.0,36.0,21.0,56,17,1
Eval.c,1099,610,121.0,77.0,36.0,21.0,89,29,1
Design,1220,610,136.0,121.0,36.0,21.0,90,24,1
