word,x,y,x+1 dist,x-1 dist,y+1 dist,y-1 dist,width,height,table
TABLE,1201,243,145.0,0,333.0,0,115,27,0
3,1346,243,475.0,145.0,333.0,0,17,29,0
VOLCANIC,879,326,216.0,475.0,333.0,333.0,188,28,0
STRATIGRAPHY,1095,326,305.0,216.0,1103.0,333.0,280,28,0
AT,1400,326,73.0,305.0,1103.0,333.0,47,27,0
THE,1473,326,97.0,73.0,1103.0,333.0,68,27,0
SITEa,1570,326,430.0,97.0,1103.0,333.0,113,39,0
Range,1971,481,144.0,430.0,1103.0,1103.0,116,35,1
in,2115,481,1684.0,144.0,1540.0,1103.0,45,28,1
K-Ar,432,527,121.0,1684.0,1540.0,1540.0,93,29,1
Age,553,527,174.0,121.0,44.0,1540.0,66,36,1
Magnetic,727,527,594.0,174.0,44.0,1540.0,187,35,1
Rock,1321,527,119.0,594.0,44.0,1540.0,91,29,1
Unit,1440,527,521.0,119.0,44.0,1540.0,87,28,1
Thickness,1961,527,1500.0,521.0,44.0,1540.0,208,29,1
(m.y.),462,558,269.0,1500.0,44.0,44.0,130,39,1
Polarityb,731,558,1305.0,269.0,115.0,44.0,207,55,1
(m),2036,558,1556.0,1305.0,115.0,44.0,60,37,1
10.2,485,670,611.0,1556.0,115.0,115.0,86,30,1
Basalt,1096,670,167.0,611.0,570.0,115.0,138,29,1
dikes,1263,670,225.0,167.0,570.0,115.0,112,29,1
*,1050,740,47.0,225.0,570.0,570.0,19,20,1
Timber,1097,740,163.0,47.0,569.0,570.0,138,28,1
Mountain,1260,740,216.0,163.0,569.0,570.0,189,28,1
Tuff,1476,740,993.0,216.0,569.0,570.0,90,30,1
11.3,486,810,564.0,993.0,569.0,569.0,87,30,1
*,1050,810,93.0,564.0,663.0,569.0,18,20,1
Rainier,1143,810,189.0,93.0,663.0,569.0,163,29,1
Mesa,1332,810,119.0,189.0,663.0,569.0,93,27,1
Member,1451,810,572.0,119.0,663.0,569.0,141,29,1
0-46,2023,810,883.0,572.0,663.0,569.0,89,30,1
Bedded,1144,883,166.0,883.0,663.0,663.0,139,29,1
tuff,1310,883,710.0,166.0,115.0,663.0,89,29,1
0-61,2020,883,971.0,710.0,115.0,663.0,89,30,1
*,1052,952,48.0,971.0,115.0,115.0,18,20,1
Paintbrush,1100,952,258.0,48.0,570.0,115.0,232,29,1
Tuff,1358,952,874.0,258.0,570.0,115.0,89,30,1
12.5,487,1024,564.0,874.0,570.0,570.0,87,30,1
*,1051,1024,96.0,564.0,663.0,570.0,19,21,1
Tiva,1147,1024,119.0,96.0,663.0,570.0,89,28,1
Canyon,1266,1024,162.0,119.0,663.0,570.0,138,35,1
Member,1428,1024,573.0,162.0,663.0,570.0,141,28,1
69-148,2001,1024,858.0,573.0,663.0,570.0,136,30,1
