word,x,y,x+1 dist,x-1 dist,y+1 dist,y-1 dist,width,height,table
DEERE,239,143,176.0,0,60.0,0,147,33,0
&,415,143,52.0,176.0,60.0,0,27,34,0
COMPANY,467,143,237.0,52.0,60.0,0,225,36,0
STATEMENT,238,202,225.0,237.0,60.0,60.0,212,34,0
OF,463,202,58.0,225.0,1535.0,60.0,45,34,0
CONSOLIDATED,521,202,287.0,58.0,1535.0,60.0,272,35,0
INCOME,808,202,966.0,287.0,1535.0,60.0,141,33,0
CONSOLIDATED,1770,285,264.0,966.0,1535.0,1535.0,223,28,0
(Deere,1510,327,107.0,264.0,264.0,264.0,96,34,0
&,1617,327,31.0,107.0,212.0,264.0,21,27,0
Company,1648,327,148.0,31.0,212.0,264.0,137,34,0
and,1796,327,64.0,148.0,212.0,264.0,53,28,0
Consolidated,1860,327,202.0,64.0,212.0,264.0,190,28,0
Subsidiaries),2062,327,351.0,202.0,212.0,264.0,191,35,0
Year,1715,377,74.0,351.0,212.0,212.0,64,27,1
Ended,1789,377,101.0,74.0,1477.0,212.0,89,28,1
October,1890,377,124.0,101.0,1477.0,212.0,114,28,1
31,2014,377,1776.0,124.0,1477.0,212.0,29,28,1
(In,239,418,49.0,1776.0,1477.0,1477.0,37,34,1
millions,288,418,125.0,49.0,62.0,1477.0,114,28,1
of,413,418,38.0,125.0,62.0,1477.0,28,28,1
dollars,451,418,110.0,38.0,62.0,1477.0,100,28,1
except,561,418,109.0,110.0,62.0,1477.0,99,32,1
per,670,418,56.0,109.0,62.0,1477.0,47,27,1
share,726,418,93.0,56.0,62.0,1477.0,82,28,1
amounts),819,418,807.0,93.0,62.0,1477.0,137,34,1
1994,1626,418,223.0,807.0,62.0,1477.0,66,28,1
1993,1849,418,225.0,223.0,62.0,1477.0,66,27,1
1992,2074,418,1837.0,225.0,62.0,1477.0,66,27,1
Net,239,480,58.0,1837.0,62.0,62.0,49,27,1
Sales,297,480,90.0,58.0,45.0,62.0,79,27,1
and,387,480,64.0,90.0,45.0,62.0,52,27,1
Revenues,451,480,217.0,64.0,45.0,62.0,141,28,1
Net,239,525,51.0,217.0,45.0,45.0,42,28,1
sales,290,525,73.0,51.0,48.0,45.0,63,28,1
of,363,525,33.0,73.0,48.0,45.0,24,28,1
equipment,396,525,1204.0,33.0,48.0,45.0,134,33,1
"$7,663.1",1600,525,226.0,1204.0,48.0,45.0,115,34,1
"$6,479.3",1826,525,218.0,226.0,48.0,45.0,118,34,1
"$5,723.4",2044,525,1806.0,218.0,48.0,45.0,120,35,1
Finance,239,573,107.0,1806.0,48.0,48.0,96,27,1
and,346,573,56.0,107.0,45.0,48.0,45,28,1
interest,402,573,103.0,56.0,45.0,48.0,93,28,1
income,505,573,1138.0,103.0,45.0,48.0,89,28,1
547.8,1643,573,225.0,1138.0,45.0,48.0,75,28,1
562.8,1868,573,219.0,225.0,45.0,48.0,75,28,1
615.4,2087,573,1849.0,219.0,45.0,48.0,76,28,1
Insurance,239,618,131.0,1849.0,45.0,45.0,121,28,1
and,370,618,56.0,131.0,46.0,45.0,46,28,1
health,426,618,86.0,56.0,46.0,45.0,75,28,1
care,512,618,64.0,86.0,46.0,45.0,53,22,1
premiums,576,618,1067.0,64.0,46.0,45.0,126,34,1
662.1,1643,618,224.0,1067.0,46.0,45.0,71,28,1
554.2,1867,618,220.0,224.0,46.0,45.0,76,27,1
495.5,2087,618,1849.0,220.0,46.0,45.0,76,28,1
Investment,239,664,147.0,1849.0,46.0,46.0,137,28,1
income,386,664,1275.0,147.0,46.0,46.0,90,27,1
93.9,1661,664,224.0,1275.0,46.0,46.0,58,28,1
97.5,1885,664,220.0,224.0,46.0,46.0,58,27,1
96.4,2105,664,1867.0,220.0,46.0,46.0,58,28,1
Other,239,710,78.0,1867.0,46.0,46.0,69,28,1
income,317,710,1344.0,78.0,63.0,46.0,91,28,1
62.9,1661,710,225.0,1344.0,63.0,46.0,58,27,1
59.7,1886,710,219.0,225.0,63.0,46.0,57,27,1
30.0,2105,710,1831.0,219.0,63.0,46.0,58,27,1
Total,275,761,1342.0,1831.0,63.0,63.0,57,27,1
"9,029,8",1617,761,225.0,1342.0,87.0,63.0,102,31,1
"7,753.5",1842,761,219.0,225.0,87.0,63.0,101,32,1
"6,960.7",2061,761,1824.0,219.0,87.0,63.0,102,31,1
Costs,239,840,91.0,1824.0,87.0,87.0,80,28,1
and,330,840,64.0,91.0,46.0,87.0,53,27,1
Expenses,394,840,162.0,64.0,46.0,87.0,139,33,1
Cost,239,886,64.0,162.0,46.0,46.0,55,28,1
of,303,886,32.0,64.0,46.0,46.0,24,28,1
goods,335,886,85.0,32.0,46.0,46.0,75,33,1
sold,420,886,1197.0,85.0,46.0,46.0,51,28,1
"6,007.6",1617,886,224.0,1197.0,46.0,46.0,102,32,1
"5,374.6",1841,886,220.0,224.0,46.0,46.0,103,32,1
"4,891.8",2061,886,1824.0,220.0,46.0,46.0,102,32,1
Research,238,931,127.0,1824.0,46.0,46.0,116,28,1
and,365,931,56.0,127.0,46.0,46.0,45,28,1
development,421,931,171.0,56.0,46.0,46.0,162,34,1
expenses,592,931,1051.0,171.0,46.0,46.0,118,27,1
275.7,1643,931,224.0,1051.0,46.0,46.0,76,28,1
269.8,1867,931,220.0,224.0,46.0,46.0,75,28,1
288.4,2087,931,1850.0,220.0,46.0,46.0,75,27,1
"Selling,",238,977,99.0,1850.0,46.0,46.0,88,35,1
administrative,337,977,185.0,99.0,48.0,46.0,175,28,1
and,522,977,56.0,185.0,48.0,46.0,45,27,1
general,578,977,103.0,56.0,48.0,46.0,92,35,1
expenses,681,977,962.0,103.0,48.0,46.0,118,27,1
906.5,1643,977,224.0,962.0,48.0,46.0,76,28,1
845.0,1867,977,220.0,224.0,48.0,46.0,76,27,1
842.8,2087,977,1849.0,220.0,48.0,46.0,75,27,1
Interest,239,1024,102.0,1849.0,48.0,48.0,92,27,1
expense,341,1024,1302.0,102.0,45.0,48.0,103,28,1
303.0,1643,1024,225.0,1302.0,45.0,48.0,76,28,1
369.1,1868,1024,219.0,225.0,45.0,48.0,69,27,1
413.4,2087,1024,1849.0,219.0,45.0,48.0,76,27,1
Insurance,239,1069,131.0,1849.0,45.0,45.0,121,27,1
and,370,1069,57.0,131.0,46.0,45.0,45,28,1
health,427,1069,85.0,57.0,46.0,45.0,74,28,1
care,512,1069,63.0,85.0,46.0,45.0,53,22,1
claims,575,1069,91.0,63.0,46.0,45.0,81,27,1
and,666,1069,56.0,91.0,46.0,45.0,45,28,1
benefits,722,1069,921.0,56.0,46.0,45.0,98,28,1
578.3,1643,1069,224.0,921.0,46.0,45.0,76,28,1
478.4,1867,1069,220.0,224.0,46.0,45.0,76,27,1
440.4,2087,1069,1849.0,220.0,46.0,45.0,76,28,1
Other,239,1115,77.0,1849.0,46.0,46.0,68,28,1
operating,316,1115,128.0,77.0,46.0,46.0,117,34,1
expenses,444,1115,1217.0,128.0,46.0,46.0,118,28,1
37.8,1661,1115,224.0,1217.0,46.0,46.0,58,27,1
37.1,1885,1115,219.0,224.0,46.0,46.0,53,28,1
40.4,2104,1115,1866.0,219.0,46.0,46.0,59,27,1
Restructuring,239,1161,177.0,1866.0,46.0,46.0,166,35,1
costs,416,1161,1453.0,177.0,62.0,46.0,65,26,1
107.2,1869,1161,1595.0,1453.0,62.0,46.0,74,27,1
Total,275,1211,1343.0,1595.0,62.0,62.0,57,28,1
"8,108.9",1618,1211,224.0,1343.0,88.0,62.0,102,32,1
"7,481.2",1842,1211,219.0,224.0,88.0,62.0,101,31,1
"6,917.2",2061,1211,1825.0,219.0,88.0,62.0,102,32,1
Income,238,1290,118.0,1825.0,88.0,88.0,107,28,1
(Loss),356,1290,99.0,118.0,56.0,88.0,87,35,1
of,455,1290,38.0,99.0,56.0,88.0,28,28,1
Consolidated,493,1290,202.0,38.0,56.0,88.0,190,29,1
Group,695,1290,98.0,202.0,56.0,88.0,86,34,1
before,793,1290,104.0,98.0,56.0,88.0,92,28,1
Income,897,1290,117.0,104.0,56.0,88.0,106,29,1
Taxes,1014,1290,747.0,117.0,56.0,88.0,83,28,1
and,269,1336,64.0,747.0,56.0,56.0,52,28,1
Changes,333,1336,138.0,64.0,56.0,56.0,126,35,1
in,471,1336,35.0,138.0,56.0,56.0,25,28,1
Accounting,506,1336,1137.0,35.0,56.0,56.0,167,35,1
920.9,1643,1336,224.0,1137.0,56.0,56.0,76,28,1
272.3,1867,1336,237.0,224.0,56.0,56.0,75,28,1
43.5,2104,1336,1867.0,237.0,56.0,56.0,58,27,1
Provision,238,1382,123.0,1867.0,56.0,56.0,111,27,1
(credit),361,1382,93.0,123.0,50.0,56.0,83,35,1
for,454,1382,44.0,93.0,50.0,56.0,34,28,1
income,498,1382,99.0,44.0,50.0,56.0,90,28,1
taxes,597,1382,1046.0,99.0,50.0,56.0,66,26,1
332.2,1643,1382,242.0,1046.0,50.0,56.0,75,28,1
97.2,1885,1382,220.0,242.0,50.0,56.0,57,27,1
14.7,2105,1382,1868.0,220.0,50.0,56.0,57,27,1
Income,238,1432,119.0,1868.0,50.0,50.0,107,27,1
(Loss),357,1432,98.0,119.0,79.0,50.0,87,35,1
of,455,1432,38.0,98.0,79.0,50.0,28,28,1
Consolidated,493,1432,203.0,38.0,79.0,50.0,191,29,1
Group,696,1432,97.0,203.0,79.0,50.0,85,34,1
before,793,1432,104.0,97.0,79.0,50.0,93,28,1
Changes,897,1432,137.0,104.0,79.0,50.0,126,35,1
in,1034,1432,35.0,137.0,79.0,50.0,24,28,1
Accounting,1069,1432,574.0,35.0,79.0,50.0,166,35,1
588.7,1643,1432,226.0,574.0,79.0,50.0,76,28,1
