word,x,y,x+1 dist,x-1 dist,y+1 dist,y-1 dist,width,height,table
W3E/RW-0091,2873,315,1645.0,0,1645.0,0,187,26,0
Table,1230,383,104.0,1645.0,1645.0,1645.0,85,27,0
2-5.,1334,383,105.0,104.0,362.0,1645.0,64,26,0
SECOND,1439,383,122.0,105.0,362.0,1645.0,103,26,0
REPOSITORY,1561,383,190.0,122.0,362.0,1645.0,172,27,0
RW-1,1751,383,85.0,190.0,362.0,1645.0,64,25,0
MILESTONES,1836,383,193.0,85.0,362.0,1645.0,173,26,0
(Continued).,2029,383,446.0,193.0,362.0,1645.0,201,30,0
Schedule-C.11,1587,439,362.0,446.0,362.0,362.0,190,42,0
Critical,1949,439,296.0,362.0,941.0,362.0,134,26,1
Notification,2245,439,349.0,296.0,941.0,362.0,209,26,1
Non-DOE,2594,439,330.0,349.0,941.0,362.0,121,26,1
OCRWM,2924,439,2278.0,330.0,941.0,362.0,89,25,1
Milestones,647,480,853.0,2278.0,941.0,941.0,171,27,1
Scheduled,1500,480,207.0,853.0,221.0,941.0,154,28,1
Completed,1707,480,278.0,207.0,221.0,941.0,155,32,1
Path,1985,480,261.0,278.0,221.0,941.0,67,26,1
To,2246,480,51.0,261.0,221.0,941.0,33,25,1
Congress,2297,480,264.0,51.0,221.0,941.0,138,31,1
Responsibility,2561,480,295.0,264.0,221.0,941.0,241,32,1
Responsibility,2856,480,2404.0,295.0,221.0,941.0,244,31,1
Congressional,455,589,243.0,2404.0,221.0,221.0,222,28,1
Authorization,698,589,335.0,243.0,105.0,221.0,228,32,1
5.29,369,648,139.0,335.0,105.0,105.0,68,26,1
Request,508,648,141.0,139.0,146.0,105.0,121,30,1
authorization,649,648,243.0,141.0,146.0,105.0,224,27,1
from,892,648,85.0,243.0,146.0,105.0,69,26,1
Congress,977,648,160.0,85.0,146.0,105.0,138,31,1
to,1137,648,416.0,160.0,146.0,105.0,32,25,1
TBD,1553,648,449.0,416.0,146.0,105.0,51,24,1
K,2002,648,330.0,449.0,146.0,105.0,16,24,1
Yes,2332,648,594.0,330.0,146.0,105.0,51,25,1
ADGR,2926,648,2418.0,594.0,146.0,105.0,69,25,1
proceed,509,688,139.0,2418.0,146.0,146.0,121,32,1
with,648,688,87.0,139.0,36.0,146.0,69,27,1
development,735,688,210.0,87.0,36.0,146.0,190,32,1
of,945,688,53.0,210.0,36.0,146.0,32,26,1
a,998,688,35.0,53.0,36.0,146.0,15,19,1
second,1033,688,524.0,35.0,36.0,146.0,102,28,1
repository,511,723,87.0,524.0,36.0,36.0,172,32,1
License,457,790,137.0,87.0,87.0,87.0,121,28,1
Aoolication,594,790,233.0,137.0,106.0,87.0,194,31,1
5.30,369,848,141.0,233.0,106.0,106.0,69,27,1
Submit,510,848,122.0,141.0,69.0,106.0,102,26,1
LA,632,848,54.0,122.0,69.0,106.0,34,25,1
to,686,848,49.0,54.0,69.0,106.0,32,25,1
NRC,735,848,801.0,49.0,69.0,106.0,52,27,1
2015,1536,848,467.0,801.0,69.0,106.0,69,26,1
X,2003,848,925.0,467.0,69.0,106.0,17,25,1
ADGR,2928,848,2559.0,925.0,69.0,106.0,69,25,1
5.31,370,916,139.0,2559.0,69.0,69.0,65,27,1
Receive,509,916,139.0,139.0,113.0,69.0,121,27,1
CA,648,916,888.0,139.0,113.0,69.0,35,26,1
2018,1536,916,468.0,888.0,113.0,69.0,69,25,1
X,2004,916,645.0,468.0,113.0,69.0,17,23,1
NRC,2649,916,2195.0,645.0,113.0,69.0,52,26,1
Uodated,456,989,141.0,2195.0,113.0,113.0,122,28,1
License,597,989,138.0,141.0,104.0,113.0,121,27,1
Aoolication,735,989,370.0,138.0,104.0,113.0,193,31,1
5.32,370,1047,140.0,370.0,104.0,104.0,68,26,1
Submit,510,1047,121.0,140.0,69.0,104.0,103,27,1
updated,631,1047,141.0,121.0,69.0,104.0,121,32,1
LA,772,1047,782.0,141.0,69.0,104.0,33,25,1
TBD,1554,1047,450.0,782.0,69.0,104.0,52,24,1
