word,x,y,x+1 dist,x-1 dist,y+1 dist,y-1 dist,width,height,table
Redesigned,240,1504,184.0,0,93.0,0,170,29,0
dashboard,424,1504,171.0,184.0,93.0,0,157,22,0
is,595,1504,32.0,171.0,93.0,0,19,17,0
easily,627,1504,92.0,32.0,93.0,0,80,28,0
legible.,719,1504,218.0,92.0,93.0,0,105,28,0
Comfort,937,1504,132.0,218.0,93.0,0,120,22,0
is,1069,1504,32.0,132.0,93.0,0,19,22,0
good,1101,1504,90.0,32.0,93.0,0,76,28,0
really,1191,1504,89.0,90.0,93.0,0,77,29,0
for,1280,1504,52.0,89.0,93.0,0,40,22,0
only,1332,1504,74.0,52.0,93.0,0,63,28,0
two.,1406,1504,196.0,74.0,93.0,0,64,19,0
Most,1602,1504,84.0,196.0,93.0,0,72,21,0
owners,1686,1504,121.0,84.0,93.0,0,108,17,0
chose,1807,1504,96.0,121.0,93.0,0,83,21,0
the,1903,1504,59.0,96.0,93.0,0,46,21,0
standard,1962,1504,142.0,59.0,93.0,0,129,22,0
VG.,2104,1504,1922.0,142.0,93.0,0,47,22,0
respondents.,184,1577,233.0,1922.0,93.0,93.0,217,39,0
The,417,1577,80.0,233.0,43.0,93.0,66,31,0
base,497,1577,91.0,80.0,43.0,93.0,76,31,0
2.2-liter,588,1577,149.0,91.0,43.0,93.0,134,31,0
"Four,",737,1577,144.0,149.0,43.0,93.0,92,37,0
us,881,1577,48.0,144.0,43.0,93.0,37,21,0
they,929,1577,85.0,48.0,43.0,93.0,76,40,0
wished,1014,1577,129.0,85.0,43.0,93.0,119,32,0
they'd,1143,1577,117.0,129.0,43.0,93.0,105,39,0
opted,1260,1577,106.0,117.0,43.0,93.0,95,39,0
for,1366,1577,61.0,106.0,43.0,93.0,49,31,0
one,1427,1577,70.0,61.0,43.0,93.0,58,22,0
of,1497,1577,82.0,70.0,43.0,93.0,34,31,0
Four,1579,1577,94.0,82.0,43.0,93.0,85,30,0
with,1673,1577,87.0,94.0,43.0,93.0,75,31,0
2wd,1760,1577,80.0,87.0,43.0,93.0,68,32,0
comes,1840,1577,115.0,80.0,43.0,93.0,104,21,0
with,1955,1577,86.0,115.0,43.0,93.0,74,31,0
rear-wheel,2041,1577,1858.0,86.0,43.0,93.0,184,32,0
rated,184,1620,110.0,1858.0,43.0,43.0,93,31,0
at,294,1620,51.0,110.0,42.0,43.0,33,29,0
118,345,1620,73.0,51.0,42.0,43.0,57,30,0
"hp,",418,1620,70.0,73.0,42.0,43.0,52,39,0
ended,488,1620,120.0,70.0,42.0,43.0,104,31,0
up,608,1620,59.0,120.0,42.0,43.0,43,29,0
powering,667,1620,214.0,59.0,42.0,43.0,164,39,0
the,881,1620,67.0,214.0,42.0,43.0,54,30,0
V6s,948,1620,79.0,67.0,42.0,43.0,64,31,0
instead.,1027,1620,148.0,79.0,42.0,43.0,131,31,0
The,1175,1620,82.0,148.0,42.0,43.0,64,30,0
165-hp,1257,1620,124.0,82.0,42.0,43.0,111,39,0
V6,1381,1620,62.0,124.0,42.0,43.0,47,30,0
costs,1443,1620,135.0,62.0,42.0,43.0,84,29,0
"ABS,",1578,1620,98.0,135.0,42.0,43.0,88,37,0
while,1676,1620,99.0,98.0,42.0,43.0,90,30,0
V6s,1775,1620,75.0,99.0,42.0,43.0,63,30,0
and,1850,1620,72.0,75.0,42.0,43.0,62,31,0
4wds,1922,1620,96.0,72.0,42.0,43.0,84,31,0
all,2018,1620,50.0,96.0,42.0,43.0,40,30,0
now,2068,1620,79.0,50.0,42.0,43.0,70,20,0
have,2147,1620,1964.0,79.0,42.0,43.0,78,30,0
30.6%,184,1662,120.0,1964.0,42.0,42.0,103,31,0
of,304,1662,49.0,120.0,41.0,42.0,35,30,0
our,353,1662,75.0,49.0,41.0,42.0,58,21,0
S-10s.,428,1662,120.0,75.0,41.0,42.0,103,31,0
And,548,1662,88.0,120.0,41.0,42.0,73,30,0
while,636,1662,110.0,88.0,41.0,42.0,93,31,0
most,746,1662,136.0,110.0,41.0,42.0,85,27,0
$850,882,1662,88.0,136.0,41.0,42.0,76,38,0
more,970,1662,99.0,88.0,41.0,42.0,87,21,0
than,1069,1662,88.0,99.0,41.0,42.0,76,30,0
the,1157,1662,67.0,88.0,41.0,42.0,54,31,0
Four,1224,1662,96.0,67.0,41.0,42.0,85,30,0
in,1320,1662,43.0,96.0,41.0,42.0,31,29,0
2wd,1363,1662,80.0,43.0,41.0,42.0,68,31,0
mod-,1443,1662,136.0,80.0,41.0,42.0,85,30,0
4-wheel,1579,1662,140.0,136.0,41.0,42.0,130,31,0
ABS.),1719,1662,1535.0,140.0,41.0,42.0,102,36,0
owners,185,1702,133.0,1535.0,41.0,41.0,121,21,0
of,318,1702,42.0,133.0,43.0,41.0,34,31,0
the,360,1702,66.0,42.0,43.0,41.0,54,31,0
Four,426,1702,96.0,66.0,43.0,41.0,85,31,0
said,522,1702,78.0,96.0,43.0,41.0,66,32,0
it,600,1702,35.0,78.0,43.0,41.0,24,30,0
had,635,1702,73.0,35.0,43.0,41.0,61,31,0
enough,708,1702,174.0,73.0,43.0,41.0,123,38,0
els,882,1702,70.0,174.0,43.0,41.0,51,31,0
and,952,1702,84.0,70.0,43.0,41.0,66,30,0
includes,1036,1702,175.0,84.0,43.0,41.0,157,31,0
4-wheel,1211,1702,165.0,175.0,43.0,41.0,146,32,0
antilock,1376,1702,245.0,165.0,43.0,41.0,152,31,0
The,1621,1702,78.0,245.0,43.0,41.0,65,31,0
S-10,1699,1702,86.0,78.0,43.0,41.0,74,31,0
offers,1785,1702,111.0,86.0,43.0,41.0,97,31,0
a,1896,1702,30.0,111.0,43.0,41.0,18,21,0
daunting,1926,1702,162.0,30.0,43.0,41.0,151,37,0
menu,2088,1702,107.0,162.0,43.0,41.0,94,22,0
