word,x,y,x+1 dist,x-1 dist,y+1 dist,y-1 dist,width,height,table
TABLES,1190,410,958.0,0,958.0,0,145,30,0
Page,2142,509,1854.0,958.0,958.0,958.0,95,39,0
Table,289,558,155.0,1854.0,1854.0,1854.0,121,30,0
1.,444,558,96.0,155.0,161.0,1854.0,35,28,0
Summary,540,558,201.0,96.0,161.0,1854.0,172,37,0
of,741,558,75.0,201.0,161.0,1854.0,45,28,0
tracer-spike,816,558,323.0,75.0,161.0,1854.0,294,38,0
velocities,1139,558,278.0,323.0,161.0,1854.0,245,30,0
and,1417,558,101.0,278.0,161.0,1854.0,70,29,0
flow,1518,558,126.0,101.0,161.0,1854.0,95,30,0
rates,1644,558,552.0,126.0,161.0,1854.0,116,27,0
14,2196,558,1756.0,552.0,161.0,1854.0,42,31,0
2.,441,609,100.0,1756.0,161.0,161.0,38,29,0
Correlation,541,609,300.0,100.0,159.0,161.0,271,30,0
of,841,609,77.0,300.0,159.0,161.0,46,29,0
flow,918,609,121.0,77.0,159.0,161.0,95,29,0
"points,",1039,609,204.0,121.0,159.0,161.0,166,38,0
identified,1243,609,275.0,204.0,159.0,161.0,244,30,0
from,1518,609,124.0,275.0,159.0,161.0,96,29,0
temperature,1642,609,302.0,124.0,159.0,161.0,270,34,0
log,1944,609,1354.0,302.0,159.0,161.0,69,38,0
obtained,591,659,225.0,1354.0,159.0,159.0,195,29,0
during,816,659,173.0,225.0,49.0,159.0,146,37,0
"pumping,",989,659,226.0,173.0,49.0,159.0,192,37,0
with,1215,659,128.0,226.0,49.0,159.0,98,29,0
fractures,1343,659,250.0,128.0,49.0,159.0,217,29,0
identified,1593,659,276.0,250.0,49.0,159.0,245,30,0
from,1869,659,1279.0,276.0,49.0,159.0,95,29,0
acoustic-televiewer,591,708,500.0,1279.0,49.0,49.0,471,29,0
and,1091,708,101.0,500.0,160.0,49.0,71,30,0
television-camera,1192,708,452.0,101.0,160.0,49.0,419,31,0
logs,1644,708,552.0,452.0,160.0,49.0,92,38,0
19,2196,708,1757.0,552.0,160.0,49.0,40,30,0
3.,440,758,98.0,1757.0,160.0,160.0,38,29,0
Ratio,538,758,152.0,98.0,160.0,160.0,122,29,0
of,690,758,73.0,152.0,160.0,160.0,46,29,0
principal,763,758,252.0,73.0,160.0,160.0,222,38,0
hydraulic-conductivity,1015,758,574.0,252.0,160.0,160.0,548,39,0
