word,x,y,x+1 dist,x-1 dist,y+1 dist,y-1 dist,width,height,table
ACCOUNTING,206,176,290.0,0,49.0,0,263,30,0
CHANGES,496,176,294.0,290.0,49.0,0,184,31,0
Occidental,790,176,213.0,294.0,49.0,0,194,29,0
changed,1003,176,253.0,213.0,49.0,0,151,37,0
porary,1256,176,136.0,253.0,49.0,0,117,30,0
differences,1392,176,213.0,136.0,49.0,0,193,29,0
arising,1605,176,137.0,213.0,49.0,0,119,37,0
between,1742,176,168.0,137.0,49.0,0,149,28,0
the,1910,176,76.0,168.0,49.0,0,56,28,0
tax,1986,176,72.0,76.0,49.0,0,54,25,0
bases,2058,176,111.0,72.0,49.0,0,91,28,0
of,2169,176,1963.0,111.0,49.0,0,36,28,0
its,207,224,57.0,1963.0,49.0,49.0,38,27,0
method,264,224,153.0,57.0,47.0,49.0,135,29,0
of,417,224,51.0,153.0,47.0,49.0,34,28,0
accounting,468,224,211.0,51.0,47.0,49.0,194,36,0
for,679,224,66.0,211.0,47.0,49.0,48,29,0
postretirement,745,224,273.0,66.0,47.0,49.0,256,36,0
benefits,1018,224,238.0,273.0,47.0,49.0,135,28,0
assets,1256,224,122.0,238.0,47.0,49.0,102,25,0
and,1378,224,87.0,122.0,47.0,49.0,67,29,0
liabilities,1465,224,191.0,87.0,47.0,49.0,171,28,0
and,1656,224,86.0,191.0,47.0,49.0,67,28,0
their,1742,224,107.0,86.0,47.0,49.0,88,28,0
financial,1849,224,183.0,107.0,47.0,49.0,162,28,0
reporting,2032,224,1826.0,183.0,47.0,49.0,172,36,0
other,207,271,118.0,1826.0,47.0,47.0,99,28,0
than,325,271,105.0,118.0,47.0,47.0,84,28,0
pensions,430,271,183.0,105.0,47.0,47.0,164,37,0
by,613,271,63.0,183.0,47.0,47.0,44,37,0
adopting,676,271,186.0,63.0,47.0,47.0,167,37,0
SFAS,862,271,103.0,186.0,47.0,47.0,83,28,0
No.,965,271,87.0,103.0,47.0,47.0,63,27,0
106,1052,271,204.0,87.0,47.0,47.0,103,27,0
amounts,1256,271,167.0,204.0,47.0,47.0,151,25,0
at,1423,271,47.0,167.0,47.0,47.0,31,25,0
each,1470,271,93.0,47.0,47.0,47.0,78,29,0
year-end.,1563,271,177.0,93.0,47.0,47.0,159,36,0
SFAS,1740,271,94.0,177.0,47.0,47.0,78,28,0
No.,1834,271,80.0,94.0,47.0,47.0,59,27,0
109,1914,271,75.0,80.0,47.0,47.0,58,28,0
required,1989,271,159.0,75.0,47.0,47.0,143,37,0
the,2148,271,1941.0,159.0,47.0,47.0,55,28,0
"""Employers'",208,317,233.0,1941.0,47.0,47.0,213,37,0
Accounting,441,317,224.0,233.0,46.0,47.0,206,37,0
for,665,317,68.0,224.0,46.0,47.0,49,28,0
Postretirement,733,317,281.0,68.0,46.0,47.0,262,28,0
Benefits,1014,317,242.0,281.0,46.0,47.0,140,28,0
restatement,1256,317,234.0,242.0,46.0,47.0,215,25,0
of,1490,317,53.0,234.0,46.0,47.0,36,29,0
assets,1543,317,120.0,53.0,46.0,47.0,101,25,0
and,1663,317,86.0,120.0,46.0,47.0,66,28,0
liabilities,1749,317,186.0,86.0,46.0,47.0,166,28,0
related,1935,317,141.0,186.0,46.0,47.0,121,30,0
to,2076,317,54.0,141.0,46.0,47.0,34,24,0
pur-,2130,317,1923.0,54.0,46.0,47.0,73,29,0
Other,208,363,113.0,1923.0,46.0,46.0,99,28,0
Than,321,363,105.0,113.0,45.0,46.0,90,28,0
"Pensions,""",426,363,196.0,105.0,45.0,46.0,179,34,0
effective,622,363,154.0,196.0,45.0,46.0,143,28,0
January,776,363,154.0,154.0,45.0,46.0,137,36,0
"1,",930,363,46.0,154.0,45.0,46.0,25,33,0
1992.,976,363,105.0,46.0,45.0,46.0,89,27,0
This,1081,363,175.0,105.0,45.0,46.0,73,28,0
chased,1256,363,139.0,175.0,45.0,46.0,121,29,0
businesses,1395,363,205.0,139.0,45.0,46.0,186,28,0
to,1600,363,54.0,205.0,45.0,46.0,35,24,0
eliminate,1654,363,189.0,54.0,45.0,46.0,170,28,0
the,1843,363,75.0,189.0,45.0,46.0,56,28,0
previously,1918,363,205.0,75.0,45.0,46.0,188,37,0
used,2123,363,1916.0,205.0,45.0,46.0,80,28,0
statement,208,408,188.0,1916.0,45.0,45.0,170,25,0
substantially,396,408,236.0,188.0,46.0,45.0,220,37,0
changed,632,408,163.0,236.0,46.0,45.0,145,37,0
the,795,408,72.0,163.0,46.0,45.0,54,28,0
existing,867,408,152.0,72.0,46.0,45.0,135,36,0
method,1019,408,238.0,152.0,46.0,45.0,135,28,0
net-of-tax,1257,408,192.0,238.0,46.0,45.0,173,29,0
accounting,1449,408,216.0,192.0,46.0,45.0,198,36,0
for,1665,408,67.0,216.0,46.0,45.0,48,28,0
such,1732,408,99.0,67.0,46.0,45.0,80,28,0
assets,1831,408,116.0,99.0,46.0,45.0,97,25,0
and,1947,408,84.0,116.0,46.0,45.0,65,28,0
"liabilities,",2031,408,1825.0,84.0,46.0,45.0,169,34,0
of,207,453,47.0,1825.0,46.0,46.0,35,28,0
accounting,254,453,207.0,47.0,46.0,46.0,194,36,0
for,461,453,61.0,207.0,46.0,46.0,48,29,0
postretirement,522,453,269.0,61.0,46.0,46.0,256,35,0
benefits,791,453,149.0,269.0,46.0,46.0,136,30,0
by,940,453,56.0,149.0,46.0,46.0,42,38,0
requiring,996,453,261.0,56.0,46.0,46.0,159,35,0
resulting,1257,453,173.0,261.0,46.0,46.0,154,37,0
in,1430,453,53.0,173.0,46.0,46.0,34,26,0
higher,1483,453,133.0,53.0,46.0,46.0,115,38,0
carrying,1616,453,162.0,133.0,46.0,46.0,145,35,0
values,1778,453,129.0,162.0,46.0,46.0,109,28,0
and,1907,453,83.0,129.0,46.0,46.0,65,28,0
therefore,1990,453,179.0,83.0,46.0,46.0,160,29,0
