word,x,y,x+1 dist,x-1 dist,y+1 dist,y-1 dist,width,height,table
TABLE,829,322,148.0,0,1241.0,0,119,29,0
OF,977,322,75.0,148.0,1241.0,0,47,29,0
CONTENTS,1052,322,228.0,75.0,1241.0,0,194,30,0
(Continued),1280,322,795.0,228.0,1241.0,0,263,38,0
Page,2060,475,1627.0,795.0,1241.0,1241.0,94,35,1
t.6.13,436,571,203.0,1627.0,1627.0,1627.0,147,31,1
Scenario,639,571,226.0,203.0,1405.0,1627.0,194,31,1
12:,865,571,122.0,226.0,1405.0,1627.0,62,31,1
Large-Scale,987,571,297.0,122.0,1405.0,1627.0,268,39,1
Exploratory,1284,571,300.0,297.0,1405.0,1627.0,272,39,1
Drilling,1584,571,475.0,300.0,1405.0,1627.0,196,40,1
C-28,2059,571,221.0,475.0,1405.0,1627.0,95,32,1
.,1840,593,50.0,221.0,1405.0,1405.0,9,9,1
.,1890,593,50.0,50.0,1403.0,1405.0,9,9,1
.,1940,593,50.0,50.0,1403.0,1405.0,9,9,1
.,1990,593,1553.0,50.0,1403.0,1405.0,9,9,1
C.6.14,438,621,200.0,1553.0,1403.0,1403.0,145,31,1
Scenario,638,621,227.0,200.0,1403.0,1403.0,194,30,1
13:,865,621,122.0,227.0,1403.0,1403.0,61,31,1
Small-Scale,987,621,296.0,122.0,1403.0,1403.0,267,32,1
Exploratory,1283,621,300.0,296.0,1403.0,1403.0,272,38,1
Drilling,1583,621,476.0,300.0,1403.0,1403.0,197,39,1
C-29,2059,621,221.0,476.0,1403.0,1403.0,94,30,1
.,1840,643,49.0,221.0,1403.0,1403.0,9,8,1
.,1889,643,51.0,49.0,1403.0,1403.0,10,9,1
.,1940,643,50.0,51.0,1403.0,1403.0,8,9,1
.,1990,643,1553.0,50.0,1403.0,1403.0,9,8,1
C.6.15,438,670,201.0,1553.0,1403.0,1403.0,144,30,1
Scenario,639,670,226.0,201.0,257.0,1403.0,194,31,1
14:,865,670,125.0,226.0,257.0,1403.0,62,30,1
Incomplete,990,670,270.0,125.0,257.0,1403.0,240,39,1
Sealing,1260,670,199.0,270.0,257.0,1403.0,170,38,1
of,1459,670,78.0,199.0,257.0,1403.0,44,30,1
the,1537,670,98.0,78.0,257.0,1403.0,67,30,1
Shafts,1635,670,173.0,98.0,257.0,1403.0,143,32,1
and,1808,670,1120.0,173.0,257.0,1403.0,72,30,1
the,690,720,96.0,1120.0,257.0,257.0,66,29,1
Repository,786,720,1272.0,96.0,1372.0,257.0,246,39,1
C-29,2058,720,99.0,1272.0,1372.0,257.0,95,30,1
C-30,2058,819,1746.0,99.0,1372.0,1372.0,95,31,1
REFERENCES,313,821,0,1746.0,1746.0,1746.0,245,29,1
