word,x,y,x+1 dist,x-1 dist,y+1 dist,y-1 dist,width,height,table
319,1268,156,917.0,0,917.0,0,66,31,0
12.8.3.1,368,328,242.0,917.0,917.0,917.0,188,33,0
Description,610,328,194.0,242.0,191.0,917.0,272,39,0
Six,487,477,99.0,194.0,191.0,191.0,69,31,0
properties,586,477,276.0,99.0,147.0,191.0,244,39,0
are,862,477,105.0,276.0,147.0,191.0,70,22,0
required,967,477,228.0,105.0,147.0,191.0,193,39,0
for,1195,477,101.0,228.0,147.0,191.0,69,33,0
each,1296,477,126.0,101.0,147.0,191.0,96,31,0
nuclide,1422,477,207.0,126.0,147.0,191.0,172,32,0
included,1629,477,227.0,207.0,147.0,191.0,192,31,0
in,1856,477,77.0,227.0,147.0,191.0,44,30,0
the,1933,477,103.0,77.0,147.0,191.0,68,31,0
file.,2036,477,175.0,103.0,147.0,191.0,112,34,0
The,2211,477,1851.0,175.0,147.0,191.0,70,32,0
file,362,553,129.0,1851.0,147.0,147.0,93,31,0
is,491,553,77.0,129.0,77.0,147.0,42,30,0
organized,568,553,251.0,77.0,77.0,147.0,220,39,0
by,819,553,81.0,251.0,77.0,147.0,48,38,0
ascending,900,553,253.0,81.0,77.0,147.0,221,39,0
numerical,1153,553,256.0,253.0,77.0,147.0,222,31,0
order,1409,553,153.0,256.0,77.0,147.0,121,31,0
of,1562,553,79.0,153.0,77.0,147.0,45,30,0
nuclide,1641,553,204.0,79.0,77.0,147.0,170,32,0
codes.,1845,553,201.0,204.0,77.0,147.0,138,30,0
There,2046,553,152.0,201.0,77.0,147.0,119,31,0
are,2198,553,1839.0,152.0,77.0,147.0,71,22,0
two,361,629,103.0,1839.0,77.0,77.0,69,25,0
records,464,629,200.0,103.0,75.0,77.0,167,32,0
per,664,629,101.0,200.0,75.0,77.0,70,31,0
nuclide;,765,629,232.0,101.0,75.0,77.0,192,38,0
the,997,629,103.0,232.0,75.0,77.0,68,31,0
first,1100,629,151.0,103.0,75.0,77.0,116,32,0
is,1251,629,77.0,151.0,75.0,77.0,44,30,0
nuclide,1328,629,207.0,77.0,75.0,77.0,172,32,0
"code,",1535,629,154.0,207.0,75.0,77.0,115,35,0
the,1689,629,104.0,154.0,75.0,77.0,69,30,0
second,1793,629,177.0,104.0,75.0,77.0,143,30,0
contains,1970,629,229.0,177.0,75.0,77.0,194,30,0
the,2199,629,1842.0,229.0,75.0,77.0,69,32,0
nuclide,359,703,208.0,1842.0,75.0,75.0,170,32,0
properties.,567,703,334.0,208.0,76.0,75.0,266,39,0
The,901,703,107.0,334.0,76.0,75.0,71,31,0
number,1008,703,184.0,107.0,76.0,75.0,147,32,0
and,1192,703,107.0,184.0,76.0,75.0,71,31,0
particular,1299,703,285.0,107.0,76.0,75.0,247,38,0
identification,1584,703,381.0,285.0,76.0,75.0,345,32,0
of,1965,703,81.0,381.0,76.0,75.0,44,31,0
nuclides,2046,703,1687.0,81.0,76.0,75.0,196,32,0
included,361,778,225.0,1687.0,76.0,76.0,194,31,0
is,586,778,73.0,225.0,75.0,76.0,43,29,0
not,659,778,102.0,73.0,75.0,76.0,71,27,0
dependent,761,778,252.0,102.0,75.0,76.0,220,40,0
on,1013,778,77.0,252.0,75.0,76.0,46,22,0
data,1090,778,126.0,77.0,75.0,76.0,96,31,0
contained,1216,778,254.0,126.0,75.0,76.0,220,32,0
in,1470,778,73.0,254.0,75.0,76.0,44,30,0
other,1543,778,154.0,73.0,75.0,76.0,121,31,0
files.,1697,778,198.0,154.0,75.0,76.0,137,32,0
"However,",1895,778,227.0,198.0,75.0,76.0,191,35,0
absence,2122,778,1765.0,227.0,75.0,76.0,170,31,0
of,359,852,80.0,1765.0,75.0,75.0,43,32,0
either,439,852,181.0,80.0,77.0,75.0,145,32,0
inventory,620,852,253.0,181.0,77.0,75.0,219,39,0
data,873,852,137.0,253.0,77.0,75.0,97,31,0
(ORIGEN2,1010,852,226.0,137.0,77.0,75.0,189,37,0
file),1236,852,152.0,226.0,77.0,75.0,114,38,0
or,1388,852,83.0,152.0,77.0,75.0,47,22,0
transport,1471,852,252.0,83.0,77.0,75.0,218,34,0
data,1723,852,131.0,252.0,77.0,75.0,96,32,0
for,1854,852,102.0,131.0,77.0,75.0,68,32,0
a,1956,852,53.0,102.0,77.0,75.0,20,22,0
particular,2009,852,1654.0,53.0,77.0,75.0,245,39,0
nuclide,357,928,200.0,1654.0,77.0,77.0,171,31,0
may,557,928,106.0,200.0,77.0,77.0,73,30,0
lead,663,928,126.0,106.0,77.0,77.0,92,32,0
to,789,928,75.0,126.0,77.0,77.0,43,26,0
zero,864,928,125.0,75.0,77.0,77.0,94,22,0
values,989,928,180.0,125.0,77.0,77.0,145,31,0
of,1169,928,78.0,180.0,77.0,77.0,44,31,0
concentration,1247,928,354.0,78.0,77.0,77.0,321,29,0
in,1601,928,78.0,354.0,77.0,77.0,43,30,0
the,1679,928,100.0,78.0,77.0,77.0,67,30,0
"output,",1779,928,203.0,100.0,77.0,77.0,165,34,0
or,1982,928,76.0,203.0,77.0,77.0,45,22,0
premature,2058,928,1698.0,76.0,77.0,77.0,220,33,0
termination,362,1004,296.0,1698.0,77.0,77.0,267,30,0
of,658,1004,75.0,296.0,149.0,77.0,44,31,0
execution.,733,1004,399.0,75.0,149.0,77.0,239,30,0
12.8.3.2,363,1152,243.0,399.0,149.0,149.0,190,34,0
Variables,606,1152,291.0,243.0,153.0,149.0,221,33,0
Columns,358,1304,299.0,291.0,153.0,153.0,170,32,1
Format,657,1304,273.0,299.0,1930.0,153.0,144,31,1
Variable,930,1304,351.0,273.0,1930.0,153.0,197,32,1
Description,1281,1304,899.0,351.0,1930.0,153.0,273,39,1
Units,2180,1304,163.0,899.0,1930.0,153.0,121,31,1
3,2283,1430,1924.0,163.0,1930.0,1930.0,18,31,1
1-10,360,1452,322.0,1924.0,1924.0,1924.0,94,32,1
F10.0,682,1452,248.0,322.0,1828.0,1924.0,121,33,1
WCSAT,930,1452,328.0,248.0,1828.0,1924.0,124,31,1
Saturation,1258,1452,275.0,328.0,1828.0,1924.0,245,30,1
concentration,1533,1452,348.0,275.0,1828.0,1924.0,319,30,1
of,1881,1452,74.0,348.0,1828.0,1924.0,44,31,1
nuclide,1955,1452,225.0,74.0,1828.0,1924.0,170,31,1
gm/m,2180,1452,76.0,225.0,1828.0,1924.0,97,42,1
(or,2186,1527,92.0,76.0,1828.0,1828.0,65,37,1
mg/i),2278,1527,147.0,92.0,130.0,1828.0,117,42,1
2,2207,1655,1848.0,147.0,130.0,130.0,17,30,1
11-20,360,1677,322.0,1848.0,1848.0,1848.0,119,31,1
F10.0,682,1677,248.0,322.0,903.0,1848.0,121,33,1
WDBULK,930,1677,326.0,248.0,903.0,1848.0,148,31,1
Diffusion,1256,1677,251.0,326.0,903.0,1848.0,221,32,1
