word,x,y,x+1 dist,x-1 dist,y+1 dist,y-1 dist,width,height,table
05c(,2212,99,1878.0,0,1878.0,0,172,81,0
Table,337,204,148.0,1878.0,1878.0,1878.0,123,35,0
Al.,485,204,156.0,148.0,200.0,1878.0,66,32,0
List,641,204,124.0,156.0,200.0,1878.0,96,30,0
of,765,204,78.0,124.0,200.0,1878.0,47,30,0
the,843,204,95.0,78.0,200.0,1878.0,67,30,0
most,938,204,127.0,95.0,200.0,1878.0,98,26,0
significant,1065,204,299.0,127.0,200.0,1878.0,274,38,0
variables,1364,204,252.0,299.0,200.0,1878.0,223,32,0
in,1616,204,74.0,252.0,200.0,1878.0,47,30,0
SOHYP.,1690,204,1366.0,74.0,200.0,1878.0,140,28,0
VARIABLE,339,403,447.0,1366.0,200.0,200.0,197,32,1
DEFINITION,786,403,493.0,447.0,196.0,200.0,250,33,1
AK,334,598,453.0,493.0,196.0,196.0,53,29,1
Hydraulic,787,598,252.0,453.0,100.0,196.0,222,38,1
conductivity,1039,598,333.0,252.0,100.0,196.0,299,39,1
(K).,1372,598,1044.0,333.0,100.0,196.0,83,35,1
ALPHA,333,697,454.0,1044.0,100.0,100.0,127,29,1
Coefficient,787,697,299.0,454.0,101.0,100.0,275,32,1
a,1086,697,54.0,299.0,101.0,100.0,25,25,1
in,1140,697,74.0,54.0,101.0,100.0,48,31,1
Eq.,1214,697,109.0,74.0,101.0,100.0,65,35,1
(Al).,1323,697,994.0,109.0,101.0,100.0,107,34,1
B(I),335,797,451.0,994.0,101.0,101.0,90,34,1
Array,786,797,153.0,451.0,101.0,101.0,124,36,1
containing,939,797,276.0,153.0,101.0,101.0,249,37,1
initial,1215,797,199.0,276.0,101.0,101.0,171,32,1
estimates,1414,797,251.0,199.0,101.0,101.0,222,32,1
of,1665,797,76.0,251.0,101.0,101.0,49,30,1
coefficients.,1741,797,1410.0,76.0,101.0,101.0,314,31,1
BI(I),335,898,450.0,1410.0,101.0,101.0,115,34,1
Array,785,898,153.0,450.0,100.0,101.0,124,36,1
of,938,898,77.0,153.0,100.0,101.0,49,30,1
coefficient,1015,898,299.0,77.0,100.0,101.0,273,32,1
names.,1314,898,983.0,299.0,100.0,101.0,143,23,1
DIFFUS,337,997,451.0,983.0,100.0,100.0,145,30,1
Soil,788,997,123.0,451.0,99.0,100.0,97,31,1
moisture,911,997,227.0,123.0,99.0,100.0,199,30,1
diffusivity,1138,997,309.0,227.0,99.0,100.0,275,39,1
(D).,1447,997,1116.0,309.0,99.0,100.0,83,35,1
MIT,336,1095,450.0,1116.0,99.0,99.0,74,30,1
Maximum,786,1095,202.0,450.0,100.0,99.0,177,30,1
number,988,1095,177.0,202.0,100.0,99.0,148,31,1
of,1165,1095,74.0,177.0,100.0,99.0,46,31,1
iterations.,1239,1095,909.0,74.0,100.0,99.0,268,33,1
MODE,336,1195,452.0,909.0,100.0,100.0,97,28,1
Designates,788,1195,273.0,452.0,456.0,100.0,246,38,1
model,1061,1195,154.0,273.0,456.0,100.0,124,31,1
type,1215,1195,126.0,154.0,456.0,100.0,95,36,1
to,1341,1195,72.0,126.0,456.0,100.0,45,28,1
be,1413,1195,76.0,72.0,456.0,100.0,48,30,1
used,1489,1195,126.0,76.0,456.0,100.0,99,31,1
in,1615,1195,71.0,126.0,456.0,100.0,48,32,1
program:,1686,1195,903.0,71.0,456.0,100.0,195,31,1
=1:,786,1268,102.0,903.0,456.0,456.0,67,30,1
Three-parameter,888,1268,403.0,102.0,77.0,456.0,373,36,1
fit,1291,1268,107.0,403.0,77.0,456.0,73,31,1
"(er,",1398,1268,114.0,107.0,77.0,456.0,82,57,1
"a,",1512,1268,78.0,114.0,77.0,456.0,44,28,1
and,1590,1268,98.0,78.0,77.0,456.0,73,30,1
n),1688,1268,60.0,98.0,77.0,456.0,39,34,1
(Mualem,1748,1268,192.0,60.0,77.0,456.0,165,34,1
theory),1940,1268,1157.0,192.0,77.0,456.0,161,37,1
=2:,786,1345,102.0,1157.0,77.0,77.0,67,30,1
Two-parameter,888,1345,352.0,102.0,73.0,77.0,323,34,1
fit,1240,1345,108.0,352.0,73.0,77.0,73,33,1
"(a,",1348,1345,90.0,108.0,73.0,77.0,57,36,1
n),1438,1345,61.0,90.0,73.0,77.0,39,33,1
(Mualem,1499,1345,192.0,61.0,73.0,77.0,166,35,1
theory),1691,1345,907.0,192.0,73.0,77.0,161,38,1
=3:,787,1417,101.0,907.0,73.0,73.0,66,30,1
Three-parameter,888,1417,403.0,101.0,463.0,73.0,375,37,1
fit,1291,1417,106.0,403.0,463.0,73.0,73,31,1
"(er,",1397,1417,115.0,106.0,463.0,73.0,83,57,1
"a,",1512,1417,76.0,115.0,463.0,73.0,45,29,1
n),1588,1417,62.0,76.0,463.0,73.0,39,34,1
(Burdine,1650,1417,215.0,62.0,463.0,73.0,186,35,1
theory).,1865,1417,1534.0,215.0,463.0,73.0,190,38,1
MODEL,335,1515,453.0,1534.0,463.0,463.0,125,29,1
Subroutine,788,1515,277.0,453.0,461.0,463.0,245,31,1
to,1065,1515,75.0,277.0,461.0,463.0,47,28,1
calculate,1140,1515,251.0,75.0,461.0,463.0,222,31,1
soil,1391,1515,122.0,251.0,461.0,463.0,95,32,1
moisture,1513,1515,227.0,122.0,461.0,463.0,199,32,1
content,1740,1515,208.0,227.0,461.0,463.0,171,27,1
(e),1948,1515,93.0,208.0,461.0,463.0,53,35,1
from,2041,1515,1262.0,93.0,461.0,463.0,97,30,1
pressure,784,1618,228.0,1262.0,461.0,461.0,200,31,1
head,1012,1618,135.0,228.0,460.0,461.0,101,32,1
(Eq.,1147,1618,116.0,135.0,460.0,461.0,82,38,1
Al).,1263,1618,934.0,116.0,460.0,461.0,92,34,1
NC,335,1717,451.0,934.0,460.0,460.0,49,29,1
Number,786,1717,176.0,451.0,103.0,460.0,149,31,1
of,962,1717,77.0,176.0,103.0,460.0,48,30,1
cases,1039,1717,151.0,77.0,103.0,460.0,120,24,1
considered.,1190,1717,863.0,151.0,103.0,460.0,266,32,1
NDATA,334,1819,457.0,863.0,103.0,103.0,127,29,1
Input,791,1819,147.0,457.0,460.0,103.0,119,36,1
data,938,1819,127.0,147.0,460.0,103.0,98,30,1
code:,1065,1819,287.0,127.0,460.0,103.0,114,31,1
=0:,788,1891,99.0,287.0,460.0,460.0,66,30,1
New,887,1891,100.0,99.0,74.0,460.0,75,27,1
data,987,1891,127.0,100.0,74.0,460.0,99,30,1
are,1114,1891,100.0,127.0,74.0,460.0,72,24,1
read,1214,1891,126.0,100.0,74.0,460.0,99,30,1
in,1340,1891,559.0,126.0,74.0,460.0,48,31,1
=1:,786,1964,102.0,559.0,74.0,74.0,69,31,1
Data,888,1964,128.0,102.0,461.0,74.0,98,28,1
from,1016,1964,120.0,128.0,461.0,74.0,99,30,1
previous,1136,1964,231.0,120.0,461.0,74.0,200,38,1
case,1367,1964,123.0,231.0,461.0,74.0,94,23,1
are,1490,1964,99.0,123.0,461.0,74.0,72,24,1
used.,1589,1964,1257.0,99.0,461.0,74.0,117,31,1
NIT,336,2062,455.0,1257.0,461.0,461.0,75,29,1
Iteration,791,2062,248.0,455.0,100.0,461.0,221,32,1
number,1039,2062,174.0,248.0,100.0,461.0,148,30,1
during,1213,2062,174.0,174.0,100.0,461.0,151,39,1
program,1387,2062,203.0,174.0,100.0,461.0,178,32,1
execution.,1590,2062,1258.0,203.0,100.0,461.0,240,33,1
NOB,336,2162,453.0,1258.0,100.0,100.0,74,29,1
Number,789,2162,176.0,453.0,103.0,100.0,147,31,1
of,965,2162,75.0,176.0,103.0,100.0,48,31,1
observed,1040,2162,225.0,75.0,103.0,100.0,198,31,1
data,1265,2162,123.0,225.0,103.0,100.0,99,31,1
points,1388,2162,185.0,123.0,103.0,100.0,149,39,1
(must,1573,2162,142.0,185.0,103.0,100.0,116,33,1
not,1715,2162,99.0,142.0,103.0,100.0,73,26,1
exceed,1814,2162,176.0,99.0,103.0,100.0,149,32,1
40).,1990,2162,1657.0,176.0,103.0,100.0,89,31,1
RK,337,2264,453.0,1657.0,103.0,103.0,50,29,1
Relative,790,2264,224.0,453.0,98.0,103.0,196,31,1
hydraulic,1014,2264,252.0,224.0,98.0,103.0,224,38,1
conductivity,1266,2264,333.0,252.0,98.0,103.0,299,38,1
(Kr).,1599,2264,1267.0,333.0,98.0,103.0,106,54,1
RN,336,2361,454.0,1267.0,98.0,98.0,51,29,1
Equals,790,2361,177.0,454.0,104.0,98.0,146,38,1
1-1/n,967,2361,151.0,177.0,104.0,98.0,121,35,1
for,1118,2361,97.0,151.0,104.0,98.0,69,31,1
MUalem,1215,2361,179.0,97.0,104.0,98.0,152,31,1
"theory,",1394,2361,199.0,179.0,104.0,98.0,163,35,1
1-2/n,1593,2361,149.0,199.0,104.0,98.0,121,35,1
for,1742,2361,97.0,149.0,104.0,98.0,70,30,1
Burdine,1839,2361,203.0,97.0,104.0,98.0,173,31,1
theory.,2042,2361,1709.0,203.0,104.0,98.0,162,36,1
RN,337,2464,452.0,1709.0,104.0,104.0,49,29,1
Coefficient,789,2464,301.0,452.0,94.0,104.0,275,33,1
n,1090,2464,51.0,301.0,94.0,104.0,24,22,1
in,1141,2464,74.0,51.0,94.0,104.0,48,32,1
Eq.,1215,2464,109.0,74.0,94.0,104.0,68,35,1
(Al).,1324,2464,992.0,109.0,94.0,104.0,107,34,1
RWC,337,2558,454.0,992.0,94.0,94.0,74,30,1
Dimensionless,791,2558,349.0,454.0,102.0,94.0,319,32,1
moisture,1140,2558,230.0,349.0,102.0,94.0,199,31,1
content,1370,2558,205.0,230.0,102.0,94.0,171,30,1
(9).,1575,2558,1242.0,205.0,102.0,94.0,83,37,1
SATK,338,2659,452.0,1242.0,102.0,102.0,102,31,1
Hydraulic,790,2659,253.0,452.0,106.0,102.0,223,40,1
conductivity,1043,2659,325.0,253.0,106.0,102.0,298,39,1
at,1368,2659,75.0,325.0,106.0,102.0,48,27,1
saturation,1443,2659,283.0,75.0,106.0,102.0,248,34,1
(Ks).,1726,2659,1391.0,283.0,106.0,102.0,107,56,1
"SSQ,",339,2764,126.0,1391.0,106.0,106.0,93,36,1
SU!,465,2764,73.0,126.0,943.0,106.0,60,28,1
B,538,2764,254.0,73.0,943.0,106.0,25,28,1
Residual,792,2764,225.0,254.0,943.0,106.0,196,31,1
sum,1017,2764,101.0,225.0,943.0,106.0,75,23,1
of,1118,2764,76.0,101.0,943.0,106.0,46,31,1
squares.,1194,2764,210.0,76.0,943.0,106.0,191,32,1
47,1260,2963,0,210.0,943.0,943.0,45,29,0
